{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还好啦', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '差劲', '短评打分': 1}
{'短评内容': '房间很好', '短评打分': 5}
{'短评内容': '酒店非常好，停车场超大，服务员很热情，还送了小果盘，干净，总的来说都不错，下次出来还会选择这家酒店的。', '短评打分': 5}
{'短评内容': '挺好的，老牌酒店了', '短评打分': 5}
{'短评内容': '酒店不错，停车场很大，地理位置挺好，房间很宽敞，出行方便，最主要是价格不贵，以后来淮安这家酒店是首选！', '短评打分': 5}
{'短评内容': '老酒店了，价格便宜，服务也可以，设施陈旧，早餐不行。', '短评打分': 4}
{'短评内容': '酒店房间装修挺好，房间也大，就是墙壁有霉点，自助餐水果、粥、糕点有点少', '短评打分': 5}
{'短评内容': '酒店房间装修挺好，房间也大，就是墙壁有霉点，自助餐水果、粥、糕点有点少', '短评打分': 5}
{'短评内容': '装潢挺好的，大厅也很豪华，自助餐水果、粥、点心有点少', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '不错，老外很喜欢', '短评打分': 5}
{'短评内容': '不错，老外很喜欢', '短评打分': 5}
{'短评内容': '不错不错不错', '短评打分': 5}
{'短评内容': '淮安最好的视野，最好的地段，房间做的还可以，早餐慢慢吃很舒服，面条做的好不错，值得又定了两天。', '短评打分': 5}
{'短评内容': '淮安的五星差不多都住过了，这个总体性价比不高', '短评打分': 5}
{'短评内容': '价格优惠，环境好，停车方便，下次再来！！！！！！', '短评打分': 5}
{'短评内容': '不错不错不错不错', '短评打分': 5}
{'短评内容': '京东购物很给力，性价比高，值得购买。', '短评打分': 5}
{'短评内容': '6666666666666', '短评打分': 5}
{'短评内容': '可以的。。。。。。。。', '短评打分': 5}
{'短评内容': 'henhaedqoekdiqiejrqikdjfiehqowejhr', '短评打分': 5}
{'短评内容': 'dnzjbfnsjwjjznnsb', '短评打分': 5}
{'短评内容': '物美价廉，在开发区，离万达广场不远', '短评打分': 5}
{'短评内容': '鸢飞草长二月天。愿我们都心中有希望。春暖花开。', '短评打分': 5}
{'短评内容': '鸢飞草长二月天。愿我们都心中有希望。春暖花开。', '短评打分': 5}
{'短评内容': '高端大气上档次，酒店豪华大气，价格合理适中，房间宽敞，干净，非常不错，到了淮安就住这了！', '短评打分': 5}
{'短评内容': '第二次入住，还可以，比较划算！', '短评打分': 5}
{'短评内容': '4级咯破送我sons磨破松松婆婆婆MSN。', '短评打分': 5}
{'短评内容': '环境不错，整洁。客户很满意！', '短评打分': 5}
{'短评内容': '已经N次入住了，这边性价比非常高，早餐很丰富，周边也很方便，商务出行非常方便，周边配套也很齐全，下次出差继续住在这里', '短评打分': 5}
{'短评内容': '已经N次入住了，这边性价比非常高，早餐很丰富，周边也很方便，商务出行非常方便，周边配套也很齐全，下次出差继续住在这里！', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '这次是商务出差，酒店的设施很完善，卫生很干净，周边交通很便利，周边的环境也很好，。很赞！！！！！！！', '短评打分': 5}
{'短评内容': '还不错吧，每次来都住在这里。', '短评打分': 5}
{'短评内容': '设施还不错', '短评打分': 4}
{'短评内容': '干净清爽适合商务出差', '短评打分': 5}
{'短评内容': '配套差，服务达不到五星', '短评打分': 4}
{'短评内容': '酒店老了，家具都开始褪色了。', '短评打分': 4}
{'短评内容': '很好，很舒适，停车方便，朋友们很喜欢。', '短评打分': 5}
{'短评内容': '性价比很不错的酒店。', '短评打分': 5}
{'短评内容': '酒店整体来说性价比可以的。就是周围环境一般，地理位置偏了。', '短评打分': 5}
{'短评内容': '酒店服务很好，价格很实惠', '短评打分': 5}
{'短评内容': '地处市中心，周边很方便', '短评打分': 4}
{'短评内容': '位置方便，房间设施齐全，旅游出行首选', '短评打分': 5}
{'短评内容': '服务房间都可以，就是酒店早餐，自助餐都不是很好。', '短评打分': 5}
