{'短评内容': '很好', '短评打分': 5}
{'短评内容': '电视机信号忒差了！别的还都不错！', '短评打分': 4}
{'短评内容': '酒店房间挺好的，还有浴缸', '短评打分': 5}
{'短评内容': '酒店环境很好', '短评打分': 4}
{'短评内容': '前台服务差查差！', '短评打分': 3}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '干净舒适', '短评打分': 5}
{'短评内容': '还是很不错的', '短评打分': 5}
{'短评内容': '酒店很不错啊！价格很便宜，房间里设施也很不错，地段也是很好。唯一不足的是没有早餐，人多是可以预订桌餐，人少就只能去外面吃了', '短评打分': 5}
{'短评内容': '非常不错，犹如在家里一样，如果说比家里还舒适也不为过。目前是淡季，因此这个性价比也非常高。以后会经常光顾的。', '短评打分': 5}
{'短评内容': '性价比还不错', '短评打分': 3}
{'短评内容': '房间很大，设施完善，服务态度很好', '短评打分': 5}
{'短评内容': '可以', '短评打分': 5}
{'短评内容': '酒店的房间很大，交通非常方便，酒店虽然有点老了，但是保养得不错，很干净。服务人员态度很有礼貌，非常满意。', '短评打分': 5}
{'短评内容': '还可以吧！地方有点偏，空调不好用！', '短评打分': 5}
{'短评内容': '价格实惠，房间很干净，交通便利。', '短评打分': 5}
{'短评内容': '是家性价比很不错的酒店。楼下有家高丽元饭店。地下有家松骨洗浴。', '短评打分': 5}
{'短评内容': '为什么一定要写完二十个字才可以发表评论呢', '短评打分': 5}
{'短评内容': '酒店很舊，房間還算乾淨就是那個小冰箱是擺設嚒插頭都找不到地方插。。聽司機說離老虎灘很近，算是有優點吧！', '短评打分': 3}
{'短评内容': '房间设备,服务都挺好 \n\n离老虎滩景区比较近 \n\n周边公交车2,4,403,404路 还算发达 比较容易打到车', '短评打分': 5}
{'短评内容': '房间的设施比较陈旧，早餐是在一楼的高丽园，只提供日、韩料理，没有中西餐。', '短评打分': 1}
{'短评内容': '很好，房间很大，很满意。在景区附近，总打不到车', '短评打分': 5}
{'短评内容': '无优势，地理位置，离市内很远，不方便，离海边也远，也无海景；装修很正统、刻板', '短评打分': 1}
{'短评内容': '酒店的设施很新，交通便利，朋友住后反应很好。', '短评打分': 5}
{'短评内容': '还不错。就是有点小贵！', '短评打分': 3}
{'短评内容': '美丽的大连，实在的酒店。非常不错，值得推荐大家去入住！', '短评打分': 5}
{'短评内容': '卫生间热水器水温低有点凉.', '短评打分': 3}
{'短评内容': '室内温度低空调温度上升慢.', '短评打分': 3}
