{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '不错，性价比高', '短评打分': 5}
{'短评内容': '不错，房子很大，有暖气。干净实惠，离火车站很近，旁边有个大超市。下次还订。', '短评打分': 5}
{'短评内容': '酒店位置很好  就在火车站附近  步行两分钟就到了  房间设施齐全 卫生干净 服务态度很好 非常满意', '短评打分': 5}
{'短评内容': '满分吧。  住了好几次了。', '短评打分': 5}
{'短评内容': '#ud83c#udfe9。 吧。                                                #ud83c#udfe8', '短评打分': 5}
{'短评内容': '房间还可以，就是暖气加压噪音太大，睡不着。', '短评打分': 1}
{'短评内容': '有蚊子，差强人意。', '短评打分': 3}
{'短评内容': '房价付了116元，发票只开99元，回来才发现，为什么？', '短评打分': 2}
{'短评内容': '第二次入住，比较满意！由于凌晨要赶车，叫醒服务比较及时。给予好评！', '短评打分': 5}
{'短评内容': '挺好！安静，干净，整洁！离火车站很近！继续好评！', '短评打分': 5}
{'短评内容': '一般就这个掉牙', '短评打分': 5}
{'短评内容': '装修破旧，卫生条件也不好，从这两方面来对比价格就有点高了，不如去比较有名的经济型酒店了。而且离火车道比较近，还是有些吵，毕竟济南站是24小时都有过路车的。', '短评打分': 5}
{'短评内容': '还行吧，环境和服务都不错。', '短评打分': 5}
{'短评内容': '物优价廉', '短评打分': 5}
{'短评内容': '离火车站近，房间装修新也很干净，楼下吃饭一条街很方便，性价比高。', '短评打分': 5}
{'短评内容': '环境很好，服务态度很好，离车站近，很方便。', '短评打分': 5}
{'短评内容': '很好！！！！！！！', '短评打分': 5}
{'短评内容': '房间小不是想像的那种', '短评打分': 3}
{'短评内容': '好好好好的都是什么人都不会再说话啊嗯你也没说过你是啊嗯是啊呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵', '短评打分': 5}
{'短评内容': '一直住的这里环境不错，服务也很好', '短评打分': 5}
{'短评内容': '交通便利，房间干净整洁卫生，位置非常非常优越，非常好找，吃饭住宿出行非常方便，性价比非常高，值得推荐给大家！', '短评打分': 5}
{'短评内容': '还行，能住', '短评打分': 5}
{'短评内容': '不错很好真的不错', '短评打分': 5}
{'短评内容': '风景读特 味道有永可以畅通', '短评打分': 2}
{'短评内容': '环境卫生和其它连锁酒店差不多，就是室内空气不是很好！房间设施一般！总之对的起这个价格！', '短评打分': 4}
{'短评内容': '仅靠火车站！？！！', '短评打分': 4}
{'短评内容': '总体来说性价比还是不错的，离火车站只有200米左右，位置很不错，附近吃饭的地方也很多，但是质量就不能太挑剔了', '短评打分': 4}
{'短评内容': '帮朋友定的，位置很好，就在火车站附近。价格还不错，环境也不错。朋友挺满意的，还会推荐别的朋友 去住。总体是不错的', '短评打分': 3}
