{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '总体评价是不错的，离daminghu很近，有窗户。真心感觉是不错的一次体验。住宿性价比不错', '短评打分': 5}
{'短评内容': '哎，这是去过最差劲的一次银座佳驿酒店，直接的，床单下面就是床垫，床单还破了！以后不去了！性价比差', '短评打分': 1}
{'短评内容': '还不错吧！', '短评打分': 5}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '房间空间有些小', '短评打分': 5}
{'短评内容': '很温馨', '短评打分': 4}
{'短评内容': '还不错，我朋友把东西落在酒店咯，找到归还谢谢', '短评打分': 5}
{'短评内容': '差评，楼道都是烟味，根本不符合这个价格，图片也符合，太差劲。', '短评打分': 1}
{'短评内容': '位置不错，交通很方便，不错', '短评打分': 5}
{'短评内容': '还行吧。。。。。', '短评打分': 5}
{'短评内容': '酒店位置很好，离大明湖和芙蓉巷很近，房间不大但是很干净，暖气很热，床和被子很舒服。隔音一般，半夜总是能听到外面开关门的声音。', '短评打分': 5}
{'短评内容': '都不错，可惜没有一次性洗漱用品', '短评打分': 5}
{'短评内容': '环境挺干净，交通很便利，不错', '短评打分': 5}
{'短评内容': '还行 就是小了点', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '房间干净，设施对于这个价格来说不错了。', '短评打分': 5}
{'短评内容': '都行，晚上去大明湖散步很好', '短评打分': 4}
{'短评内容': '干净卫生，整洁，服务热情细致，点赞', '短评打分': 5}
{'短评内容': '点赞，服务周到，设施干净整洁', '短评打分': 5}
{'短评内容': '服务周到，热情，设施干净整洁，交通便利，点赞！', '短评打分': 5}
{'短评内容': '无语了，', '短评打分': 1}
{'短评内容': '一般 环境很好   环境很好', '短评打分': 2}
{'短评内容': '非常舒服，也很干净', '短评打分': 5}
{'短评内容': '体验一般，设施简陋，陈旧', '短评打分': 3}
{'短评内容': '房间干净明亮宽敞，推荐入住', '短评打分': 3}
{'短评内容': '服务到位，房间比较干净，在济南的连锁店挺多的，不过我定的这家打车位置不太方便。总体比较满意', '短评打分': 5}
{'短评内容': '商务标间，好。', '短评打分': 3}
{'短评内容': '周边配套齐全,价格合理,比较合适!离大明湖挺近', '短评打分': 5}
{'短评内容': '这个店和泰安的内个店比较起来 这个没有内个好 洗澡水不是很热 水流也很小 我最终没能返券 很遗憾  朋友们最后可以先问清楚券怎么用  不要犯和我一样的错误', '短评打分': 5}
{'短评内容': '非常好的服务，地理位置也很好，处于商店街，购物，餐饮都很方便。', '短评打分': 5}
{'短评内容': '很好的酒店，大家出差的话可以去住住，支持一下！', '短评打分': 5}
{'短评内容': '酒店位置很好，靠近大明湖，距泉城广场比较近，房间还可以，安静，就是有点小，而且装修不是很新了', '短评打分': 5}
{'短评内容': '酒店不错 很满意  下次还会住这里酒店不错 很满意  下次还会住这里酒店不错 很满意  下次还会住这里酒店不错 很满意  下次还会住这里酒店不错 很满意  下次还会住这里', '短评打分': 5}
{'短评内容': '挺好的，环境什么都还行，还是值得推荐的一家酒店啊~~~', '短评打分': 5}
{'短评内容': '酒店很棒，就是公交现在很多都调整了，不太方便。。。', '短评打分': 5}
{'短评内容': '环境挺好，工作人员很热情，就是出行不太方便。。。', '短评打分': 3}
{'短评内容': '针对其价位，还是不错的。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '很好 各个方面都很好 每次回家都住这里。', '短评打分': 5}
{'短评内容': '交通方便购物方便房间整洁', '短评打分': 3}
{'短评内容': '还不错，性价比比较高。', '短评打分': 3}
{'短评内容': '总体还好，，就是设备有些老化陈旧。。\n\n夜间噪音太大，。影响睡眠。。。', '短评打分': 5}
{'短评内容': '房间新装修过，挺干净整洁的，房间服务细节做的不错，性价比很好。', '短评打分': 5}
{'短评内容': '商务标间根本没有说的30多平米那么大，屋内只有一个凳子，2人吃饭一人只能站着，打前台电话说这就是房间配置，加个凳子都没有，服务态度极其恶劣，入住很不满意', '短评打分': 1}
{'短评内容': '真的挺不错的，以后还会来住，空调再热一点就更好了。', '短评打分': 5}
{'短评内容': '我住的东关大街店，交通挺好，条件挺好，早餐也不错，不过有点贵哦', '短评打分': 5}
{'短评内容': '地段好，环境也挺好，不错，下次还住这儿。。。。', '短评打分': 5}
{'短评内容': '挺干净 地理位置好 交通也挺便利的 离大明湖很近', '短评打分': 5}
{'短评内容': '佳驿我是我出差山东的首选，但是大明湖店我住的房间暖气不热，早上洗澡水也不热，在很冷中度过一夜。楼下商品区也缺很多东西，希望为顾客提供必要的方便。', '短评打分': 5}
{'短评内容': '房间一点点小，其他很好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '很暖和，有空调还有暖气，干净舒适。', '短评打分': 3}
