{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '交通方便，周边吃饭方便', '短评打分': 5}
{'短评内容': '性价比很高', '短评打分': 5}
{'短评内容': '性价比高，位置好', '短评打分': 5}
{'短评内容': '酒店地理位置优越。服务不错！但酒店设施陈旧，达不到五星的级别', '短评打分': 4}
{'短评内容': '第一次住这家酒店，位置很好，交通很便利，自助早餐品种不是很多，但也还算过得去。房间面积相比海德酒店要大的很多。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '酒店很不错,房间很干净,住得很舒适,下次再来', '短评打分': 5}
{'短评内容': '酒店很不错,房间很干净,住得很舒适,下次再来', '短评打分': 5}
{'短评内容': '酒店很不错,房间很干净,住得很舒适,下次再来', '短评打分': 5}
{'短评内容': '酒店很不错,房间很干净,住得很舒适,下次再来', '短评打分': 5}
{'短评内容': '非常不错，送货上门。', '短评打分': 5}
{'短评内容': '酒店服务还可以，装修略显老。门口停车厂收费，必须到地下停车厂。', '短评打分': 5}
{'短评内容': '物有所值，方便，物有所值。', '短评打分': 4}
{'短评内容': '挺好的   服务也好', '短评打分': 5}
{'短评内容': '酒店是老酒店了，硬件有点老，其他都还好', '短评打分': 5}
{'短评内容': '早餐丰富', '短评打分': 4}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '设施有点老了，其它还好。', '短评打分': 4}
{'短评内容': '房间还不错，电视不能看网络电影，有些遗憾，地理位置挺好，去大巴扎坐公交半小时到，门口就有公交', '短评打分': 5}
{'短评内容': '服务安全很好早餐丰富', '短评打分': 5}
{'短评内容': '非常棒，五星级酒店，价格便宜，赞！', '短评打分': 5}
{'短评内容': '服务很好，上午去就直接办了入住，周围环境也不错，房间很干净，决定再续住体验一下。顺便说一下，乌鲁木齐的安检真的是太严格了。', '短评打分': 5}
{'短评内容': '很好的五星级，性价比超高', '短评打分': 5}
{'短评内容': '交通便利，早餐酸奶好喝，服务一般', '短评打分': 5}
