{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '挺不错的一家酒店住了好几次的', '短评打分': 5}
{'短评内容': '还可以。这里。就是服务稍微一般，也没有早餐。也不能多要发票，唉', '短评打分': 5}
{'短评内容': '一般一般一般', '短评打分': 3}
{'短评内容': '感觉基本的入住没有问题。发现房间的门有点小问题服务员很有耐心的帮忙解决了。', '短评打分': 4}
{'短评内容': '价格实惠,环境清幽,吃的选择少。环境不错,设施旧了点,但是价格很实惠。早餐也不错。常来的，每次都是住在这里，晚上很安静，有度假的感觉。', '短评打分': 5}
{'短评内容': '酒店闹中取静，房间很干净，布置的也很温馨，相比同档次的酒店，性价比很高。服务员也很热情，下次还会入住', '短评打分': 5}
{'短评内容': '不错不错 经济实惠好的选择', '短评打分': 5}
{'短评内容': '环境不是特别好，房间旧', '短评打分': 3}
{'短评内容': '价格贵了', '短评打分': 5}
{'短评内容': '挺好的，大床房浴室很宽敞，也很干净。只是盥洗台不在卫生间里面，会弄的地面很湿', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '干净程度有待提高啊', '短评打分': 5}
{'短评内容': '服务还好。第一次入住，听盆友推荐去的。第一次感觉还好。卫生间干净，床比较舒服。下次出差应该还会考虑吧！', '短评打分': 5}
{'短评内容': '12月23日入住，当天很冷，但是房间的被子不够厚！而且，空调也不够暖和。最主要的是：卫生间和盥洗室居然靠着窗！我这么能将就的人，这次也没法说什么了！', '短评打分': 2}
{'短评内容': '总体来说蛮不错的', '短评打分': 4}
{'短评内容': '房间有异味，被子有漂白水的味道', '短评打分': 1}
{'短评内容': '洗澡一般 空调不是很暖和', '短评打分': 4}
{'短评内容': '还可以 房间很大 洗澡很简陋 空调不太暖', '短评打分': 4}
{'短评内容': '不推荐，非常一般', '短评打分': 3}
{'短评内容': '除了位置偏意外都挺好的', '短评打分': 5}
{'短评内容': '环境不错，服务也还好啦，下次再来可能还会选择的', '短评打分': 5}
{'短评内容': '总体一般。空调不大给力。电梯也很热，周边吃饭不大方便。', '短评打分': 5}
{'短评内容': '比较安静，服务一般，就是位置偏远一点。。。', '短评打分': 5}
{'短评内容': '有点不愉快还是合理解决了,,客观来说住的还是不错的,', '短评打分': 5}
{'短评内容': '不错 挺干净的  住了很多次了  哈哈哈哈哈', '短评打分': 5}
{'短评内容': '还可以，比较干净，性价比高，关键问题是交通不太方便。', '短评打分': 5}
{'短评内容': '环境不错，价钱也还行！', '短评打分': 5}
{'短评内容': '酒店卫生还是不错的，服务也可以，楼下就有餐厅可以就餐，价格也不算贵，门口可以停车，出门也可以坐酒店的小车到公交站点，唯一美中不足的就是浴室洗澡的地方设计的不是很合理，没有电吹风，希望可以改进，其他都比较满意的', '短评打分': 5}
{'短评内容': '房子地理位置偏了一点，但是房子不错，设施也不错', '短评打分': 3}
