{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '住過很多次了，前台服務不錯，中餐廳不錯，和其它大城市品牌的服務還是有距離的', '短评打分': 4}
{'短评内容': '不包早餐、停车免费', '短评打分': 4}
{'短评内容': '位置不错，出行很方便。房间比较大，早餐很丰富，价格别的城市低很多，信价比较高。中山本来就不大，即便在别的区办事也不是很远，所以在这里入住是很明智的选择。', '短评打分': 5}
{'短评内容': '一般', '短评打分': 3}
{'短评内容': '服务直量有改善原定单大双床.到店后说已没了要改为双床.后因我坚持才又挤了间大床给我.入住后浴缸水排不出去又叫修.本次入住很失望', '短评打分': 4}
{'短评内容': 'Room is clean but aircon was shut down at midnight that made the room so stuffy and not able to sleep ', '短评打分': 4}
{'短评内容': '不错性价比高', '短评打分': 5}
{'短评内容': '实在不敢相信这家酒店真的是IHG旗下皇冠假日的酒店之一！设施不好，游泳池也不开放，房间里面有怪怪的气味。皇冠水准的管理和服务根本j没有看见。酒店外面很杂乱。停车场免费。', '短评打分': 4}
{'短评内容': '皇冠假日连锁酒店，应有的管理和配套都是到位的，性价比不错，值得住客选择。', '短评打分': 4}
{'短评内容': '朋友说很好', '短评打分': 5}
{'短评内容': '酒店位置很好找，是给客人预订的，客人很满意舒适度高。环境卫生各方面都不错，附近购物娱乐设施很方便，前台接待也很有礼貌，服务好，值得推荐。', '短评打分': 5}
{'短评内容': '一如既往的好', '短评打分': 5}
{'短评内容': '非常不错呀', '短评打分': 5}
{'短评内容': '非常不错', '短评打分': 5}
{'短评内容': '中山的超值五星首选，多次入住，餐厅很多，房间宽敞', '短评打分': 5}
{'短评内容': '不错，新建的酒店。服务员态度不错，但是细节有待加强，我所住房间的毛巾上居然还沾有头发，与酒店的档次有差距。', '短评打分': 5}
{'短评内容': '很新的酒店，人不多。酒店建筑有些奇怪，是中空的长方体，能看到任何一层楼的人员走动。晚上大堂里请的唱歌的（曲目实在不合我胃口⋯⋯）声音全部进入房间，唉。', '短评打分': 5}
{'短评内容': '非常不错，很新的酒店，服务人员态度特好，房间很舒适，卫生间也很不错，大堂装潢较新式，很喜欢景观电梯。', '短评打分': 5}
{'短评内容': '很好的酒店，一如既往的服务标准，下次还会入住', '短评打分': 5}
{'短评内容': '很好的酒店，软硬件都不错，服务员都很主动热情', '短评打分': 5}
{'短评内容': '很好的酒店，选择了自己习惯的楼层。每次去中山都会选择这间酒店。服务员都很热情。看得出是很真诚的微笑。', '短评打分': 5}
{'短评内容': '酒店内部装潢很豪华，洗手间内还有电视，酒店服务态度也很棒！推荐！', '短评打分': 3}
{'短评内容': '环境不错,卫生间还可以', '短评打分': 3}
{'短评内容': '所有设施很新，酒店人员态度很好。房间里钟和空调上的的时间显示不对。自助餐品质稍微少了些', '短评打分': 5}
{'短评内容': '非常漂亮，卫生间很漂亮，可以直接泡着澡看电视听音乐，很爽。床也很舒服。唯一不足就是窗外的景致一般。', '短评打分': 5}
{'短评内容': '不错的酒店，国际连锁品牌酒店，服务较好，设施也很新，希望能一直保持下去！', '短评打分': 5}
{'短评内容': '新酒店装修的挺漂亮有特点，接待挺客气，退房也很快', '短评打分': 5}
{'短评内容': '很不错，各项设施齐全，酒店人员服务态度好，还会再来', '短评打分': 5}
{'短评内容': '设施新，酒店装修风格不错，服务非常好，适合商旅入住。', '短评打分': 5}
{'短评内容': '一間新開的五星級酒店, 感覺很舒適, 寧靜, 乾淨, 非常喜歡. 可惜地點比較偏僻, 購物和玩不太方便.', '短评打分': 5}
{'短评内容': '新酒店一切都好！', '短评打分': 3}
