{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '早餐很很不错，宾馆也很干净，服务也很有礼貌。非常不错。下次出行会推荐，朋友们来这家店的。南方酒店你值得拥有', '短评打分': 5}
{'短评内容': '房间小了些，隔音效果不好', '短评打分': 5}
{'短评内容': '该店超棒!!房间干净整洁，服务周到细致，谦恭和气设施由于是装修才一、二年，如同新的一样且无异味!……下次还住此店並向亲朋宣传。', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '环境好 价格便宜 以后还会继续来', '短评打分': 5}
{'短评内容': '环境不错', '短评打分': 5}
{'短评内容': '非常不错干净整洁', '短评打分': 5}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '离钟楼近，房间小，刚装修味道很大，价格不贵', '短评打分': 4}
{'短评内容': '酒店位置好，市中心，去钟楼鼓楼和回民街都不算远。房间干净卫生，街上的噪音一点也听不见，但是房间的隔音一般，有不讲公德心得人在楼道大声说话，听的一清二楚。', '短评打分': 5}
{'短评内容': '房间虽小，但很干净', '短评打分': 4}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '房间小。设施比较旧，态度还行。', '短评打分': 4}
{'短评内容': '不错不错，住了好多次了。', '短评打分': 5}
{'短评内容': '房间小了一点，但地理位置还不错，没预约就去了，不过服务人员态度很好，还送两个早餐。不小心把项链落在房间了，也打电话问我还要不要，真的蛮贴心的', '短评打分': 5}
{'短评内容': '好着の，闹中取静，房间虽小服务很好。', '短评打分': 5}
{'短评内容': '和想象中的差距太远。价格是一方面，但是上网还要单独再收10元钱。很不爽。再要一根网线，还必须通过领导同意后才能给。以后再也不会去了。', '短评打分': 1}
{'短评内容': '垃圾中的战斗机。 服务态度那么烂 。条件也烂。', '短评打分': 1}
{'短评内容': '服务不错，房间也干净，但是外面滴水的声音听得到。早餐也不错。对得起这价格，推荐。', '短评打分': 3}
{'短评内容': '相当看', '短评打分': 3}
{'短评内容': '地理位置不错，离钟鼓楼、南门都很近，出门就有公车站，基本上四通八达。但酒店标准间真的非常小，两张床基本上挨在一起的。', '短评打分': 1}
{'短评内容': ' 前台服务挺好，有餐厅，住宿客人吃饭享受9折 停车要收费10元 一晚上   小标准间房间不大 端午节涨价 一百元，有点不爽', '短评打分': 5}
{'短评内容': '处于西木头市，就是靠着钟楼附近的，酒店位置其实挺方便的，前台服务挺好，有餐厅，住宿客人吃饭享受9折 停车要收费10元 一晚上   小标准间房间不大 端午节涨价 一百元，有点不爽', '短评打分': 5}
{'短评内容': '离钟楼比较近，早上有免费的早餐，唯一不好的就是靠近马路，晚上睡觉很吵的', '短评打分': 5}
{'短评内容': '已入住', '短评打分': 3}
{'短评内容': '交通便利,服务太度很好', '短评打分': 3}
{'短评内容': '房间里基本什么用品都收费.窗户晚上也关闭不了.房间隔音太差.一晚上没休息好.下次不会再来了.', '短评打分': 3}
{'短评内容': '洒店周围环境不错.服务员的太度也很好，就是客房设施差了些', '短评打分': 3}
{'短评内容': '我住的房间是201，基本没有隔音，谁上下楼我都能听到，特别是高跟鞋，一个晚上都没怎么睡好，其他方面还行', '短评打分': 3}
{'短评内容': '尚可', '短评打分': 3}
{'短评内容': '酒店还好，服务也还行', '短评打分': 3}
{'短评内容': '服务还行，位置不错。房间小点。', '短评打分': 3}
{'短评内容': '酒店位置方便，离钟楼很近，离美伦酒店也不远，去机场坐大巴也很方便。', '短评打分': 5}
{'短评内容': '位置很好，出行很方便，价格也很实惠。', '短评打分': 5}
{'短评内容': '服务周到，房间干净整洁，出行交通便利，值得推荐。', '短评打分': 5}
{'短评内容': '酒店位置逛街方便，但房间较小，早餐种类较少，稀饭稀、主食种类少。10元的早餐标准也只能这样了。', '短评打分': 3}
{'短评内容': '+房间小，隔音差，早餐种类少。总之，酒店的性价比不高，只是逛街方便。', '短评打分': 5}
{'短评内容': '房间面积小，隔音效果太差，基本上两个房间中间就是一层木板，也就是地理位置很不错离我办事地点特别的近，其他都一般。', '短评打分': 5}
{'短评内容': '优点是位置非常好，西安闹市区南门旁边。房间很小，而且不隔音，特别是两房间的衣柜是一个衣柜隔两半，挂衣服都听得见，感觉不太使劲就可以打破隔板到隔壁房间去。价格中等偏高。', '短评打分': 1}
{'短评内容': '酒店位置不错，观景购物都挺方便的，周边交通也挺便利的。', '短评打分': 5}
{'短评内容': '酒店比较经济实惠，房间比较简洁舒适，还是挺不错的。', '短评打分': 5}
{'短评内容': '客房服务很好，每天都及时打扫卫生，前台服务也不错，很细心很周到。', '短评打分': 5}
{'短评内容': '尚可', '短评打分': 5}
{'短评内容': '服务上很好，很细心，照顾的很周到，周边交通也比较便利，出行很方便。', '短评打分': 5}
{'短评内容': '房间挺干净挺宽敞的，打扫也很及时，感觉挺不错的。', '短评打分': 5}
