{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '一般吧，酒店比较老，早餐不怎么样', '短评打分': 4}
{'短评内容': '酒店位置好，出行方便！', '短评打分': 5}
{'短评内容': '酒店干净，交通便利', '短评打分': 5}
{'短评内容': '网络特别差，服务一般', '短评打分': 3}
{'短评内容': '环境可以，网络很差，服务一般', '短评打分': 5}
{'短评内容': '每次都住它家，真的不错', '短评打分': 5}
{'短评内容': '这个价钱住这款，还可以，比较直，就是网有点慢，知道没有网得了，商业中心不错', '短评打分': 5}
{'短评内容': '不错，经济实惠，环境也还好', '短评打分': 5}
{'短评内容': '一般一般一般', '短评打分': 3}
{'短评内容': '一般得很！估计会恶性循环的。', '短评打分': 3}
{'短评内容': '挺好的，价格合适', '短评打分': 5}
{'短评内容': '非常满意的酒店！', '短评打分': 5}
{'短评内容': '推荐，房间干净', '短评打分': 4}
{'短评内容': '周围环境还好，离商圈较近很方便。酒店服务一般，入住的冷山面房间很冷，早上和服务台说调换房间，晚上再去居然没调，还告诉我没房间，最后我要找经理才说把预留房给我，同时我去网上预订有很多房间可以定。落在房间的袜子，也说没看见，真是一点不负责任。差差评。', '短评打分': 3}
{'短评内容': '房间不错', '短评打分': 5}
{'短评内容': '设施一流，温馨舒适，服务不错，房间宽敞明亮，干净，无异味，服务热情周到，设施齐全讲究，非常满意', '短评打分': 5}
{'短评内容': '价格适中，交通便利', '短评打分': 5}
{'短评内容': '住过最差的酒店，没有饮用水，没有wifi，卫生很差，房间很冷！不想再说什么了！', '短评打分': 1}
{'短评内容': '下次还会去。', '短评打分': 4}
{'短评内容': '酒店不错。房间也可以，早餐挺好。', '短评打分': 4}
{'短评内容': '京东的价格给力,下次还住 这家', '短评打分': 5}
{'短评内容': '第二次入住，整体感觉还好，在抚顺算是不错的酒店了。', '短评打分': 5}
{'短评内容': '在抚顺地区，算是不错的酒店了，但房间还是显得比较老，装修时间也比较长的感觉，周边环境还好，离商业区很近，外出很方便，出门就是去沈阳的大巴车。', '短评打分': 5}
