{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '很好,方便', '短评打分': 5}
{'短评内容': '整体还可以，就是免费的水要是再多点就好啦！', '短评打分': 4}
{'短评内容': '酒店位置很合适，周围很多店面，吃饭购物很方便，离银座很近，屋里很干净，挪床后床底下也很干净，这点很满意，值得入住', '短评打分': 5}
{'短评内容': '环境好，卫生好，服务态度好', '短评打分': 5}
{'短评内容': '环境很好，很安静', '短评打分': 5}
{'短评内容': '干净，卫生，房间大，价格低，服务态度很好！！！！！！', '短评打分': 5}
{'短评内容': '好好好，非常好之前是醉了醉了', '短评打分': 5}
{'短评内容': '环境优雅，卫生。服务态度一流。超值！', '短评打分': 5}
{'短评内容': '地方不太好找，环境Ok！', '短评打分': 5}
{'短评内容': '不错不错，挺好的如家～服务态度很好', '短评打分': 5}
{'短评内容': '干净  卫生 环境好', '短评打分': 5}
{'短评内容': '很好很不错。很好很不错啊', '短评打分': 5}
{'短评内容': '环境不是太好，服务态度很好！卫生条件很好!', '短评打分': 4}
{'短评内容': '温馨舒服', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '总体还是不错的', '短评打分': 5}
{'短评内容': '人民广场旁边，交通什么的都很方便。周边挺热闹的，挺多吃的。不是直接在马路边，很安静，唯一不太好的是空调声音太大。', '短评打分': 5}
{'短评内容': '空调噪音有点大，其他都很好', '短评打分': 5}
{'短评内容': '还可以，就是马桶不太好用', '短评打分': 5}
{'短评内容': '地理位置很好，', '短评打分': 4}
{'短评内容': '安静，舒适，房间户型一般', '短评打分': 5}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': '地方很好找，而且院子里可以停放很多辆车，里面也很干净，住着很舒服，前台服务也很周到。', '短评打分': 5}
{'短评内容': '服务很好，就是房间有点小（商务大床房），门的隔音不好，其他都不错，下次还来入住', '短评打分': 5}
{'短评内容': '这里在市中心很好，房间挺好的，就是161的还是阴面', '短评打分': 3}
{'短评内容': '卫生不错，离广场很近，很方便。', '短评打分': 3}
{'短评内容': '安静，房间比人民广场店大多了，接近完美的选择。但发现一个死结，没有cctv5，经常出差的不应该是中青年男性吗，这个群体一般只看体育节目的，而这段时间还有欧洲杯和即将到来的奥运会。', '短评打分': 5}
{'短评内容': '味道有点重建议常开窗活或空调除湿', '短评打分': 3}
{'短评内容': '第二次住这个店，除了隔音效果差一点，主要是一些客人比较无素质大喊大叫外，没有什么不好的地方。', '短评打分': 5}
{'短评内容': '很干净 很温馨 很舒服 以后还是会继续订这家酒店的', '短评打分': 5}
{'短评内容': '位置很好，离人民广场非常近，步行很快就到了，到火车站也很方便，另外工作人员态度很好。不足之处就是房间稍小，而且房间没有衣架。个人觉得，可以每个房间都配备吹风机和衣架，这样会更有如家的感觉！', '短评打分': 5}
{'短评内容': '老教育宾馆，还不错，就是隔音不好，那晚上可能隔壁俩小两口闹别扭，有点吵', '短评打分': 5}
{'短评内容': '此酒店是我见到的最黑的店，该酒店出售的小商品价格高的离谱，例如市场上的一盒售价为18元的香烟，他们买36元。市场上的一盒售价为13元的香烟，他们买26元。几乎所有商品价格都翻番。', '短评打分': 1}
{'短评内容': '还是如家好啊  干净舒适服务好 吹风机也有 不过最好别的还是服务 太周到了！', '短评打分': 5}
{'短评内容': '酒店有如家一贯的风格，很干净，感觉很温馨。但是细节处理不好。酒店隔音效果很差，早上起来对门客人退房早，客房人员打扫卫生的声音都能听到，两个人交谈的声音很大，影响休息！', '短评打分': 5}
{'短评内容': '很好很好很好很好很好很好很好很好很好很好很好', '短评打分': 5}
{'短评内容': '很干净，但是没有剃须刀，润肤露', '短评打分': 3}
{'短评内容': '如家的感觉很好 房间也很干净 隔音不是太好 12块钱的早晨 在临沂 价格偏高 总体还是很不错的', '短评打分': 5}
{'短评内容': '挺好的，我就喜欢如家，不管在哪里装饰都一样，感觉很亲切', '短评打分': 5}
{'短评内容': '位置很方便，服务很好，很舒适，只是有发小卡片的', '短评打分': 5}
{'短评内容': '很好和你好很好和你好很好和你好很好和你好', '短评打分': 5}
{'短评内容': '很好和你好很好和你好很好和你好很好和你好很好和你好', '短评打分': 5}
{'短评内容': '挺好的，很舒适，房间很整洁，冬天有地暖，地理位置也很好', '短评打分': 5}
{'短评内容': '给远道而来的大学同学定的，位置很好，服务也很好，不错。都很满意', '短评打分': 5}
{'短评内容': '很满意很干净', '短评打分': 3}
