{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '酒店环境超级棒，比较私密，设施也很齐全', '短评打分': 5}
{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '没去住呢', '短评打分': 5}
{'短评内容': '环境优美！！！！', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '宾馆很不错，外商老板很喜欢', '短评打分': 5}
{'短评内容': '还不错，很便宜', '短评打分': 5}
{'短评内容': '不错，老外很喜欢', '短评打分': 5}
{'短评内容': '不错，老外很喜欢', '短评打分': 5}
{'短评内容': '很干净我很喜欢', '短评打分': 5}
{'短评内容': '挺好的，性价比超高。', '短评打分': 5}
{'短评内容': '环境很好啊，位置有点偏。', '短评打分': 5}
{'短评内容': '前台王月秀杨恺兰服务非常好', '短评打分': 5}
{'短评内容': '前台王月秀杨恺兰服务非常好', '短评打分': 5}
{'短评内容': '前台王月秀杨恺兰服务非常好', '短评打分': 5}
{'短评内容': '前台王月秀杨恺兰服务非常好', '短评打分': 5}
{'短评内容': '前台王月秀杨恺兰服务非常好', '短评打分': 5}
{'短评内容': '酒店大堂副理，前台杨轩服务很热情，技能熟练，很满意。', '短评打分': 5}
{'短评内容': '三线城市不错的选择', '短评打分': 5}
{'短评内容': '前台杨轩谷亚令服务不错', '短评打分': 5}
{'短评内容': '前台的罗莎和陈俊伟服务态度很好', '短评打分': 5}
{'短评内容': '住宿环境不错！罗莎', '短评打分': 5}
{'短评内容': '离京沪高速较近是其一大优势,每次都是在此歇脚.  房间设施不错,酒店也很气派,但细节方面需要加强.  早餐的品质一般,管理需要提高.      ', '短评打分': 4}
{'短评内容': '位置方便，房间设施齐全，旅游出行首选', '短评打分': 5}
{'短评内容': '周边环境不错很开阔酒店大堂气派早餐还可以', '短评打分': 4}
{'短评内容': '酒店很多设施都不错，唯独周边没什么吃的', '短评打分': 4}
{'短评内容': '服务可以，就是硬件比嘉华差，不过价格公道，环境不错', '短评打分': 4}
{'短评内容': '一切都很好，就是太偏僻呀！出门都打不到车！办事实在不方便。', '短评打分': 1}
{'短评内容': '酒店很新', '短评打分': 3}
{'短评内容': '环境优美，酒店服务优质，早餐品种多样，就是公共交通不便！出租车来接要交空程费！有车的话，自驾是相当不错的！', '短评打分': 5}
{'短评内容': '性价比很高，服务不断完善，泳池比较干净，就是早餐太简单了哦', '短评打分': 5}
{'短评内容': '酒店配套不成熟，客服人员?尽职。早歺奇差，三星都比不上，苍蝇乱飞，食物没加盖。算不上五星。', '短评打分': 3}
{'短评内容': '肯定是给满分的酒店\n淮安在我映像里是一个不是很繁华的地方,所以订了这个 看上去很不错的酒店,同时也让我体会到了 五星级的服务\n我们订的是豪华大床房,床是高,大的那种,让人很兴奋.装修很新,过道里有甲醛的味道 不过房间里是真的没有,卫生间的设计和香港的差不多,很人性化,可以一边泡澡 一边看电视的 呵呵很不错,不过我没有泡  这么热的天\n早餐很丰富,能想到的都有,嘿嘿  让我很满足,用餐的地方 是二楼', '短评打分': 5}
{'短评内容': '第二次入住了。酒店软件硬件都可以，活动促销价更是超值。不过酒店有点偏，没有车的不方便。', '短评打分': 3}
{'短评内容': '没得说，很棒！。                                              酒店气派，环境不错', '短评打分': 5}
{'短评内容': '环境非常好，房间设施也不错，但服务还需跟进，房间赠饮的水是打开的', '短评打分': 3}
{'短评内容': '环境很好，基本上都很满意，就打车不方便。', '短评打分': 3}
{'短评内容': '环境不错，很安静。', '短评打分': 3}
{'短评内容': '房间很好', '短评打分': 3}
{'短评内容': '酒店不错,就是偏了一点，不开车的话建议不要选择。', '短评打分': 5}
{'短评内容': ' 酒店是新开的，设施很好，服务不错，就是到巿中心有点远，总体很满意。', '短评打分': 3}
{'短评内容': '服务非常热情，硬件很给力，还有水果送，旁边的风景很美。大堂美女副理很有亲和力，答应下次去给我免费升级房型呢，期待中。', '短评打分': 5}
{'短评内容': '开元名都大酒店，硬件规模可以，服务是一流的，现在还在完善中，就是离车站较远些。不过是个开会的极佳的场所。', '短评打分': 5}
{'短评内容': '酒店真的好的没话说，服务态度非常好！酒店精致、清雅，五星酒店实至名归。最后走的时候酒店要的车，司机李师傅人非常好！以后还会再住开元。', '短评打分': 5}
{'短评内容': '酒店不错，服务更加不错，我预定的是早上8：30入住的，但是到早了，还在想能否早点进去，结果前台很快帮我办理了入住手续，特别感谢！酒店服务人员很热情，提的要求都能满足，酒店环境不错，前湖后园林，饭后出去散散步，心情很好，房间设计也很讲究，躺在床上可以欣赏窗外美景，酒店位置不是太靠市中心，开车要10分钟，比较幽静！', '短评打分': 5}
{'短评内容': '试营业期间性价比很高。。。。。。。。。但是如果自己没车不太方便', '短评打分': 5}
{'短评内容': '住了后悔死了！3月11号入住的房间甲醛味很大！居然不开空调说住的人少要到下午5点才开空调，这也算5星宾馆的服务？早上早餐品种少又难吃还不如路边卖早点的！而且还是因为人少没有自助餐就那么几个让你点了现做也太难吃了！而且酒店位置在荒郊野外出租车都不会去的地方，我让前台帮忙叫车居然车从市区过来就开始打表记费算我的头上。如果没开车去淮安千万不能住那！否则叫天天不应叫地地不灵了！除了宾馆门童帮你开关车门服务', '短评打分': 1}
