{'短评内容': '很好', '短评打分': 5}
{'短评内容': '房间整洁干净，前台服务态度很好', '短评打分': 5}
{'短评内容': '还不错。位置可以。环境也还行', '短评打分': 5}
{'短评内容': '住店说明要一个安静点的房间，结果给了九楼的一个房间。一夜无法入睡，马路上汽车行驶声刹车声，商场喇叭的音乐声，外面不知什么机器的轰鸣声一夜不停。房间空调只要打开那噪音像开直升机毫不夸张，谁想试试的尽管去住。房间浴巾还是破旧的，这种价格的房间是迄今为止住到的最烂的。无线网络速度奇慢无比！停车场在万达广场地下面，非常不方便！算是被狠狠的坑了一把！', '短评打分': 2}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '很好，性价比高', '短评打分': 5}
{'短评内容': '好好啊好呀好呀哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈', '短评打分': 5}
{'短评内容': '好好啊好呀好呀', '短评打分': 5}
{'短评内容': '不错，就在万达边上，很方便', '短评打分': 5}
{'短评内容': '东西很不错，感觉很满意。', '短评打分': 5}
{'短评内容': '位置挺好，就在万达旁边，房间挺大，干净明亮，价位可以，但是房间空调不行，最想吐槽的就是电视，没有机顶盒，屏幕小，声音更小，躺床上开最大音都听不见', '短评打分': 5}
{'短评内容': '非常好啊', '短评打分': 5}
{'短评内容': '非常好', '短评打分': 5}
{'短评内容': '酒店位于万达广场，位置不错，出去逛街吃饭很方便。房间很干净，很不错。唯一不足晚上广场上一直播放音乐，声音比较大，影响休息。', '短评打分': 5}
{'短评内容': '订了三间房，一间墙壁发霉，霉味很重，晚上难以入睡，房间隔音效果差，隔壁几个男生一晚都在嘻嘻哈哈，听的清清楚楚，电视机调到最响还不如空调声音大，标间其中一个床还是翘来翘去的，由于已经半夜了太困了就将就着睡了，退房的时候服务员态度差，问了几次才理我，开个停车券非常不耐烦。大床房据说还行。旁边万达非常方便，晚上还看了个电影，但是座位很不舒服。', '短评打分': 3}
{'短评内容': '订了三间房，一间墙壁发霉，霉味很重，晚上难以入睡，房间隔音效果差，隔壁几个男生一晚都在嘻嘻哈哈，听的清清楚楚，电视机调到最响还不如空调声音大，标间其中一个床还是翘来翘去的，由于已经半夜了太困了就将就着睡了，退房的时候服务员态度差，问了几次才理我，开个停车券非常不耐烦。大床房据说还行。旁边万达非常方便，晚上还看了个电影，但是座位很不舒服。', '短评打分': 3}
