{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '红红火火恍恍惚惚哈哈哈哈哈哈哈哈', '短评打分': 5}
{'短评内容': '前台态度挺差的', '短评打分': 2}
{'短评内容': '很好，经常住', '短评打分': 5}
{'短评内容': '总体都非常不错，离火车站也近，布置的里面很独有特色，对这次非常满意，哈哈哈哈哈哈哈哈', '短评打分': 5}
{'短评内容': '房间很大，很舒适', '短评打分': 5}
{'短评内容': '这个价格，总体还行，就是洗澡的喷头太小了，非常不好用，灯也不清楚&hellip;&hellip;服务态度一般般&hellip;&hellip;不与携程合作了&hellip;&hellip;却还能在那预订，前台没有收到手机号信息。', '短评打分': 4}
{'短评内容': '设施有些陈旧，窗户太小了', '短评打分': 5}
{'短评内容': '太吵了晚上，设施凑合，服务态度好弥补', '短评打分': 4}
{'短评内容': '火车站和汽车站在边上不远，出行方便，周边吃的也多，就是酒店设施老，洗手间小，没有放到门锁，另外靠近马路的房间晚上有些吵早上也有些吵，考虑价格还是可以，毕竟很便宜。', '短评打分': 3}
{'短评内容': '房间够大，窗户有点小，性价比高', '短评打分': 5}
{'短评内容': '挺好', '短评打分': 4}
{'短评内容': '这个价总体来说，还行，', '短评打分': 4}
{'短评内容': '房间一般吧，台子很小，放个笔记本，电视节目少，洗手间排风扇坏的，住的窗户对着马路，很吵，不过交通和周边饮食倒是很方便，这个价格也算合理', '短评打分': 4}
{'短评内容': '条件还好，住的挺舒服的，就是水有点冷', '短评打分': 5}
{'短评内容': '环境挺好，真的挺干净的，住着很舒服', '短评打分': 5}
{'短评内容': '在德州每次都是住这家酒店，房价不错，价格合理，地理位置好，出行方便，唯一不满意的是停车难。希望有专门的停车位用于客户停车。', '短评打分': 3}
{'短评内容': '服务态度不错，下回去还会入住', '短评打分': 5}
{'短评内容': '物美价廉，房间挺大，感觉不错', '短评打分': 5}
{'短评内容': '房间挺好的，感觉也不错，尤其卫生间很合理', '短评打分': 3}
{'短评内容': '房间很干净，就是半夜怎么没有热水了呢', '短评打分': 3}
{'短评内容': '服务太度挺好', '短评打分': 3}
{'短评内容': '感觉还可以，卫生间容易积水，别的倒还可以', '短评打分': 5}
{'短评内容': '价位便宜，性价比还是不错的，也挺干净的，下回还会考虑入住', '短评打分': 5}
{'短评内容': '干净卫生，配套设施也很齐全。总值很超值的一家店。花这个钱很难得能住这种店', '短评打分': 5}
{'短评内容': '酒店服务不错，挺干净', '短评打分': 3}
{'短评内容': '这家酒店离火车站很近，比较方便，房间内部设施比较齐全，干净卫生，房间比较小，也许是临街的原因，噪音比较大，除这一点其他基本满意', '短评打分': 5}
{'短评内容': '挺好的，前台和早餐厅服务都不错，早餐也可以，房间也说得过去~', '短评打分': 5}
{'短评内容': '干净，卫生。窗口有点小而且不通风。别的都还可以。服务也可以了。电话很温馨，俏皮。总的来说很满意。', '短评打分': 5}
{'短评内容': '房间很小，但是布置的还不错，就值这个价，离火车站步行就行', '短评打分': 5}
{'短评内容': '位置距离火车站及汽车站有一公里的距离，但是在主干道三八路上，还不错，没有早餐是个缺憾，房间内桌子太小，房间隔音效果较差，卫生相对较干净，服务态度良好，性价比较高，有机会会再次入住！', '短评打分': 5}
{'短评内容': '前台服务特别好,房间也挺舒服,就是离火车站汽车站距离挺尴尬的,走着略远,打车有点冤O(∩_∩)O~', '短评打分': 5}
{'短评内容': '不错，不过就是隔音太差了，希望酒店能够改善此方面。', '短评打分': 5}
{'短评内容': '房间一般，还算便宜', '短评打分': 3}
{'短评内容': '靠窗的房间吵点，卫生不错，服务也不错，房间内都挺干净的', '短评打分': 5}
{'短评内容': '干净服务好', '短评打分': 3}
{'短评内容': ' 屋內干凈整齊.很滿意', '短评打分': 3}
{'短评内容': '装修很精致，环境很好，离火车站很近，唯一的缺点就是洗澡的喷头水量不好控制，温度忽冷忽热', '短评打分': 5}
{'短评内容': '环境不错', '短评打分': 3}
{'短评内容': '服务很好，只不过沿街的房间稍微有点超，不过性价比还是不错的', '短评打分': 5}
{'短评内容': '苹果酒店物超所值', '短评打分': 3}
{'短评内容': '超高性价比的房间，主的单人间，但两个人住完全没问题，很棒', '短评打分': 5}
{'短评内容': '感觉不错，挺干净的，而且交通也很方便。值得推荐。', '短评打分': 5}
{'短评内容': '本来定的大床房，结果由于某些原因，我又一次住了标间，正好还停电，楼上楼下跑了好多次，不过前台的态度还是很好的，前台妹妹说下次给我优惠啊！   下次去直接去找你！！', '短评打分': 5}
{'短评内容': '然给我很纠结的酒店，不过前台服务还是挺好的  离火车站很近。', '短评打分': 5}
{'短评内容': '朋友反馈说，大床房刚装修总体还不错，就是电视21寸有点小，靠窗房间有些吵，房间隔音还要加强，淋浴碰头应换成大的喷头', '短评打分': 3}
{'短评内容': '床边的飘窗还 挺舒服，就是 电脑桌实在是 太小了，只能放的 下笔记本，外接键盘都没地方 放', '短评打分': 5}
{'短评内容': ' 环境不错,干净!', '短评打分': 3}
{'短评内容': '交通方便，经济实惠```而且在网上订购很方便很实用，以后会继续实用`', '短评打分': 5}
{'短评内容': '房间还算干净但窗户漏风严重并且空调的噪音让人无法接受', '短评打分': 3}
{'短评内容': '位置和设施都还不错的，下次去还住那。就是走到汽车站远了点，不过交通很方便的', '短评打分': 5}
{'短评内容': '位置好，交通方便，服务优，卫生条件好，价格实惠，特备食早餐环境佳', '短评打分': 5}
{'短评内容': '卫生条件不错,床也很大,但只适一般的住宿,距商务还有些距离,没有摆放椅子或茶几的空间,早餐自费,但味太咸!', '短评打分': 5}
{'短评内容': '服务态度好，硬件一般\n没有暖气，冬天比较冷', '短评打分': 1}
{'短评内容': '满意…谢谢', '短评打分': 3}
{'短评内容': '还不错就是电梯看着不舒服', '短评打分': 3}
{'短评内容': '很干净很温馨，前台服务很好', '短评打分': 3}
{'短评内容': '入住第二天没有给我们提供早餐，我个人认为还是有早餐更为方便一些.其它各方面都还不错.', '短评打分': 5}
{'短评内容': '超干净的酒店，在到达酒店前服务员就打开了空调，特温馨的感觉，就是隔音稍差些', '短评打分': 5}
{'短评内容': '除了电梯有点按键不灵活外，我对商务大床房还是很满意的，虽然离火车站不远，但是我所在的商务大床房晚上并不吵。周边生活交通环境都比较便利。', '短评打分': 5}
{'短评内容': '不错，房间以及服务都不错，靠近火车站。不过早餐不怎么丰富！', '短评打分': 5}
{'短评内容': '房间很干净，枕头也很舒服。亚克力的整体卫生间使用起来感觉挺好。房间临街，有些吵。电梯不太好用。总的来说，整体感觉不错，下次还会考虑住这里。', '短评打分': 5}
{'短评内容': '房间比较温馨床很大，电梯按钮不灵敏', '短评打分': 5}
{'短评内容': '这是一家卫生环境都不错的酒店，装修也很干净，值得推荐一下', '短评打分': 5}
{'短评内容': '+房间再大点就好了', '短评打分': 5}
{'短评内容': '+酒店位置不错，出火车站往北两个路口东北角，房间不大，但是别致干净，就是靠街口有点吵，整体还可以了', '短评打分': 5}
{'短评内容': '酒店很干净，服务很热情，床品很舒服，新开的，下次还会去\r\n', '短评打分': 3}
{'短评内容': '总起来还是不错的。卫生不错 ，前台小姐服务素质也很高。就是有些差强人意的地方。', '短评打分': 5}
{'短评内容': '酒店新开业,干净,床品不错,工作台小子点,服务热情,不太熟练', '短评打分': 5}
{'短评内容': '新开张的快捷酒店 很干净 处处透着新 透着实用！比如家 7天 感觉好很多。性价比非常好!', '短评打分': 5}
