{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '酒店位置很好，干净整洁，早餐比较实惠。', '短评打分': 5}
{'短评内容': '非常好 服务态度非常好', '短评打分': 5}
{'短评内容': '挺不错', '短评打分': 5}
{'短评内容': '很满意的一次入住。酒店位置好，热水很舒服，枕头也舒服，值得选择', '短评打分': 5}
{'短评内容': '比较满意 ', '短评打分': 4}
{'短评内容': '房间小点  其他还好', '短评打分': 5}
{'短评内容': '位置不错，设备稍微旧点了。', '短评打分': 5}
{'短评内容': '入住很方便', '短评打分': 5}
{'短评内容': '服务不错，早餐挺好', '短评打分': 5}
{'短评内容': '房间隔音太差，位置不错，房间太小了，卫生还行，比较简陋，还是可以住。', '短评打分': 4}
{'短评内容': '酒店的地理位置不错，去哪里都方便，前台接待也挺好，就是住的时候感觉屋子有点潮，希望可以改一下', '短评打分': 5}
{'短评内容': '酒店位置很好，就在中百大厦对面，旁边还有金桥城，吃喝玩乐挺方便的。房间里的无线也不错，看电影，玩游戏都可以。以后来泰安，还会入住', '短评打分': 5}
{'短评内容': '环境挺好的，里红门不是很远！仅供参考', '短评打分': 5}
{'短评内容': '环境不错房间的布局比较特别，设施也挺齐全', '短评打分': 4}
{'短评内容': '房间挺大，还不错', '短评打分': 4}
{'短评内容': '位置佳，卫生方便，就是隔音有点欠缺。旁边啪啪声都可听见', '短评打分': 5}
{'短评内容': '酒店位置很好，离泰山很近，但是洗澡的水太小，洗的一点也不过瘾。', '短评打分': 4}
{'短评内容': '位置不错，基本汉庭的装修都是一个样子的 在泰安还是不错的', '短评打分': 5}
{'短评内容': '差得一米，都没水洗澡，房间超级小！完全和我们这的汉庭快捷不是一档次的', '短评打分': 3}
{'短评内容': '不是一般的差，房间小，味道大，淋浴的冷水龙头是坏了，电视遥控器换了两次才好，网速也是龟爬，还不能延迟到一点退房。最糟糕的一次住宿，再也不会去了', '短评打分': 1}
{'短评内容': '房间又小又破还一股味，换气扇声音响的如开飞机一般，真的很吃惊这居然是汉庭的分店，失望。', '短评打分': 1}
{'短评内容': '隔着泰山及泰安的商业繁华区很近   附近也有很多特色小吃店 \n', '短评打分': 5}
{'短评内容': '环境不错 干净 设备齐全 离商场比较近 服务周到。无窗的房间 比较闷。', '短评打分': 3}
{'短评内容': '干净 热水好 隔音效果一般 交通比较便利 推荐！', '短评打分': 5}
{'短评内容': '周末百元房房间空间太小，写字台也很小，另外还没椅子，不方便，还有没有暖气，晚上开空调太干，加上空调声音很大，嗡嗡响，一晚上都无法入睡。\n\n', '短评打分': 5}
{'短评内容': '值得推荐的酒店 周边是购物中心 很方便', '短评打分': 3}
{'短评内容': '周末百元房房间空间太小，写字台也很小，另外还没椅子，不方便，还有没有暖气，晚上开空调太干，加上空调声音很大，嗡嗡响，一晚上都无法入睡。', '短评打分': 1}
{'短评内容': '泰安市中心，对面有超市。晚上街边有小吃。', '短评打分': 5}
{'短评内容': '位于老城区，而且空调很吵，晚上不得不关掉，周边吃的地方倒是很多。下次会去在火车站旁边新开的一家汉庭，', '短评打分': 1}
{'短评内容': '前台很热情，给免费更换了有窗大床房，虽然房间还是不大，不过感觉挺好。。', '短评打分': 3}
{'短评内容': '位置优越，交通方便，周边小吃不少，很有地方特色。\n房间卫生很好，2条网线太给力了。\n美中不足是空调功率似乎不大，制热效果不太好，所幸棉被较厚，呵呵。', '短评打分': 5}
