{'短评内容': '很好', '短评打分': 5}
{'短评内容': '帮助客户预定，应该还可以。帮助客户预定，应该还可以。帮助客户预定，应该还可以。帮助客户预定，应该还可以。', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '环境不错，值得推荐，下次还住这', '短评打分': 5}
{'短评内容': '酒店不错，环境好，服务好，卫生比较干净，房间条件也不错，尤其是床铺和被褥。  周边交通方便  前台礼宾都态度不错，酒店环境不错，吃饭也方便。酒店房间很大，  宽敞舒适。安静不吵，周边购物餐饮方便，，总体还是非常好滴，来朋友还会推荐住  这里  ', '短评打分': 5}
{'短评内容': '该装修了，不管是设施还是装修环境', '短评打分': 4}
{'短评内容': '配套设施总体不错', '短评打分': 5}
{'短评内容': '酒店服务可以，就是设施稍微有点旧了。有待好好改善一下，楼下的洗浴中心比较方便，价格适中。值得一试。！！酒店一楼餐厅服务员非常热情。 服务也非常周到，体贴。还有早餐比较合适，价位也比较好！还是要推荐一下的！', '短评打分': 5}
{'短评内容': '性价比高，就是WiFi不太好', '短评打分': 5}
{'短评内容': '好烂，房间冷的要死，说送的水果也没有', '短评打分': 2}
{'短评内容': '干净卫生，价格公道，服务贴心，乘坐公交比较方便。', '短评打分': 5}
{'短评内容': '餐厅很小，周边餐馆没有，适合会议', '短评打分': 4}
{'短评内容': '还可以', '短评打分': 4}
{'短评内容': '我是7月底入住的这家酒店，虽然硬件水平有限，但是服务质量绝对值得赞许，前台主动协助行李入屋，在入住时还奉上果盘和矿泉水。一层有家常菜自助餐厅，对于一家四星级酒店来说，这家餐厅的价位确实非常低调。', '短评打分': 5}
{'短评内容': '同类酒店中比较好的，集餐饮娱乐于一体，价位适中，总体可以！', '短评打分': 5}
{'短评内容': '酒店很好，服务也不错。', '短评打分': 3}
{'短评内容': '总体感觉尚可，地理位置还行，不算很好，总体而言值得推荐', '短评打分': 5}
{'短评内容': '房间设施虽然比较老，但住着非常舒服，服务态度也好，三楼餐厅的饭菜不错，早餐也挺好，洗澡水非常棒！', '短评打分': 5}
{'短评内容': '总体环境很不错，服务态度很好，早餐也不错，四星级的价格还算便宜咯，本来想再续订一天的，可惜网上没有直接定，第二天的已经全满了！', '短评打分': 5}
{'短评内容': '服务生不错，蛮周到的，快递来送东西一直帮我拿到房间。。免费健身房虽然不大，但是还是蛮满意的，下次还会来吧。', '短评打分': 5}
{'短评内容': '满意服务不错 早上还帮送早餐到房间 离考雅思的地方不是很远 环境不错 下次来还会选择这里的 ', '短评打分': 5}
{'短评内容': '房间装修不错，但面积没有想象的大，免费提供健身房感觉很不错。服务人员感觉达不到四星的标准。叫醒服务不让人满意，特别是让前台提前叫车可下来后根本没有保安在帮我们叫车，这让人很不满意！！', '短评打分': 5}
{'短评内容': '就是因为离客户近才定的，4星际，虽然价格便宜，但是水准也不高，早餐差，服务还不错', '短评打分': 1}
{'短评内容': '完全没有四星级的水准，太老旧了。不喜欢。', '短评打分': 1}
{'短评内容': '虽然不贵，但是真的没有四星级的水准。太老旧了，还不如快捷酒店呢。', '短评打分': 1}
{'短评内容': '服务很好！尤其早餐最棒！但是有一点点不好就是洗澡不方便！而且浴池不够干净，虽然可以忍受！离雅思考点比较近！价格比较合理！', '短评打分': 5}
{'短评内容': '酒店在开发区，客户就在酒店后面，办事很方便。酒店早餐一般。', '短评打分': 5}
{'短评内容': '第二次入住,干净方便,早餐好', '短评打分': 3}
{'短评内容': '价格有点高，服务一般，早餐可以，房间不错。', '短评打分': 5}
{'短评内容': '非常满意，但是大厅缺少石家庄地图，商务中心也不能提供石家庄游览图。', '短评打分': 5}
{'短评内容': '很好的酒店，不错。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '这家酒店在石家庄开发区，很不错的位置，周边环境很好，住店客人还有免费的洗浴门票。早餐也很好，美中不足的是五楼的商务房离四楼歌厅太近，而且有此房间看不到外面，被遮挡。', '短评打分': 5}
{'短评内容': '这个酒店的房间很大、干净，设备很齐全，还有保险柜、冰箱，还准备了不同枕芯的的枕头方便不同的客人。饭也不错，不贵，    很有特色。\n', '短评打分': 5}
{'短评内容': '设施比较老旧，尤其是卫浴设备，但是停车方便，服务热情', '短评打分': 5}
{'短评内容': '出行方便，周围吃的地方也多，以后还会住；', '短评打分': 5}
{'短评内容': '餐厅一般 ，房间更一般，前台服务也一般，总之够不上4星级。差太远', '短评打分': 1}
{'短评内容': '酒店环境不错 房间装修太老气', '短评打分': 3}
{'短评内容': '环境不错 服务态度超级好 服务员都很热情', '短评打分': 5}
{'短评内容': '酒店不错，就是在这地界价格高一些。', '短评打分': 3}
{'短评内容': '绝对对得起四星酒店的称号 服务态度很好 硬件也不错 但是中央空调声很大 其他设施都不错', '短评打分': 5}
{'短评内容': ',酒店还行,就是价格太高!', '短评打分': 3}
{'短评内容': ' 前台服务员态度比较差，房间一般。', '短评打分': 3}
{'短评内容': '一般', '短评打分': 3}
{'短评内容': '服务不错，位置稍差。设施一般，离四星还有差距。', '短评打分': 5}
{'短评内容': '酒店位置靠近高速路口，对于我们比较方便，只是酒店餐饮部价格较昂贵，菜做的不怎么好！', '短评打分': 5}
{'短评内容': '干净、便宜、好找，返券高，下次还来！！！', '短评打分': 5}
{'短评内容': '还好', '短评打分': 3}
{'短评内容': '比较差的酒店之一，服务跟装修都很烂.大家千万别住', '短评打分': 1}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '房间很大,服务周到,有大液晶电视,冰箱,密码箱,二楼餐厅消费高,建议到一楼就餐.', '短评打分': 5}
{'短评内容': '酒店设施很好服务周到环境卫生，就是离市中心有点远', '短评打分': 5}
{'短评内容': '酒店服务很周到', '短评打分': 5}
{'短评内容': '酒店服务不好', '短评打分': 5}
{'短评内容': '酒店服务卫生方面都很一般了,设施方面也比较陈旧的,整体感觉价格偏高\n', '短评打分': 3}
{'短评内容': '酒店的价格挺便宜的,而且服务也比较周到,房间里面很干净,所以还是比较满意的.', '短评打分': 3}
{'短评内容': '1.酒店门口的台阶太高了，行李多不太方便。\r\n2.酒店的停车位不足，首先应保证入住酒店客人有车位停车。\r\n3.酒店的卫生条件不好，设施有点旧。', '短评打分': 5}
{'短评内容': '酒店的装修风格不是很现代化,感觉有点暗,其他方面都挺不错,性价比还是不错的', '短评打分': 5}
{'短评内容': '达不到4星的标准，但在那种偏僻的地理位置却达到了石家庄消费水平的4星价格。但如果非要住在开发区只有这一家可以接受了。', '短评打分': 5}
{'短评内容': '酒店的卫生条件不好，房间里有尘土，价格方面还是挺优惠的，希望卫生条件能高好', '短评打分': 5}
{'短评内容': '坐落于石家庄开发区，对于在开发区附近办事的顾客来讲，比较方便。\r\n酒店门口的石阶太高了，行李多不太方便。', '短评打分': 5}
{'短评内容': '当时我是陪孩子考试，酒店离考场非常近，房间的设施很舒适也很安静', '短评打分': 5}
