{'短评内容': '很好', '短评打分': 5}
{'短评内容': '服务一般', '短评打分': 3}
{'短评内容': '位置好位置好', '短评打分': 5}
{'短评内容': '感觉不错续订', '短评打分': 5}
{'短评内容': '商务出行，离客户的公司比较近，每次出差基本上都选这里。总体还是不错的', '短评打分': 4}
{'短评内容': '咯哦哦哦咯哦哦哦', '短评打分': 5}
{'短评内容': '一般', '短评打分': 3}
{'短评内容': '喜欢他们的网络电视', '短评打分': 5}
{'短评内容': '网络电视不错', '短评打分': 5}
{'短评内容': '最爱网络电视', '短评打分': 5}
{'短评内容': '酒店位置特别好，周围吃的、用的随处可以买到，饭店也特别多！是个老牌子的酒店。酒店的房间很温馨，很舒适，很干净。', '短评打分': 5}
{'短评内容': '出差住这边，环境一般，设施陈旧，隔音差', '短评打分': 4}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '该有的都有，卫浴不错，电视内容丰富，可看电影，房间不大。', '短评打分': 5}
{'短评内容': '很有文化的酒店', '短评打分': 5}
{'短评内容': '超级不错', '短评打分': 5}
{'短评内容': '还不错1，酒店装修的很不错。', '短评打分': 5}
{'短评内容': '还行吧。早餐不错。', '短评打分': 4}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '酒店环境不错 交通方便', '短评打分': 5}
{'短评内容': '我定了2间房付了款。后面客人没来要求退一间结果遭拒，非常不满意。建议大家别用这个网站订购', '短评打分': 1}
{'短评内容': '早餐不错，房间较新，地段也不错，装修很细致，下次来还住这。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '不错，就是房小，便宜的是小点，一张床满了，早餐如果能更丰富更好', '短评打分': 5}
{'短评内容': '酒店的环境确实不错服务也挺好，就是唯一的缺陷装修的味道太重。希望下回去能有所改善。', '短评打分': 5}
{'短评内容': '很好。', '短评打分': 3}
{'短评内容': '开业不久，挺不错的酒店，洁具和用品都挺精致，床也很舒服。\n前台服务也很温馨。\n房间稍小。\n希望用心做得更好！', '短评打分': 5}
{'短评内容': '去长白山，经过长春，来去共住了四晚。\n很不错，值得推荐！', '短评打分': 5}
{'短评内容': '开业不久，挺不错的酒店，洁具和用品都挺精致，床也很舒服。\n前台服务也很温馨。\n房间稍小。\n大堂吧吃饭，价格较贵，另外，居然要收座位费，让人很惊讶！', '短评打分': 5}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！\n', '短评打分': 5}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！\n', '短评打分': 5}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！\n', '短评打分': 5}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！\n', '短评打分': 5}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！\n', '短评打分': 5}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！\n', '短评打分': 5}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！\n', '短评打分': 5}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！\n', '短评打分': 5}
{'短评内容': '装修比较新，前台人员的服务也很热情，房间比较小，地点在建设街，也比较方便', '短评打分': 5}
{'短评内容': '酒店服务非常好，尤其是赶上了雨天，门口的接待人员热心服务。大堂环境好，颇有江南的格调。早餐种类丰富。下次去长春一定还入住意江南利洋酒店。', '短评打分': 5}
{'短评内容': '每次出差都选这家，价格合理，环境服务都很不错，值得推荐。', '短评打分': 5}
{'短评内容': '酒店的配置和服务应该说一般吧，还过得去。就是网上告示的机场大巴直达酒店一事与事实有出入。实际上机场大巴到市内的航站楼，再转车到酒店。并且机场大巴的营运人员都不知道直达酒店的事。本来我是图方便才选择这家酒店，谁知折腾了好一会才到达酒店。', '短评打分': 1}
{'短评内容': '一如既往的好', '短评打分': 3}
{'短评内容': '在长春很舒适的酒店了，值得推荐，商旅首选！', '短评打分': 5}
{'短评内容': '总体性价比很好，前次入住在装修，希望尽快装好！以后还会住！', '短评打分': 5}
{'短评内容': '多次入住的酒店，现在没有特价房了！但总体性价比还是不错的，以后还会入住！', '短评打分': 5}
{'短评内容': '房间的味道很重，开了空调也一样，住了一晚，衣服上也都是那种味道，希望把空调系统清洗一下，房间不要有那么重的味道。', '短评打分': 1}
{'短评内容': '值得推荐的品质服务的好酒店!继续努力吧....', '短评打分': 5}
{'短评内容': '性价比不错下次还住这', '短评打分': 3}
{'短评内容': '还不错，酒店的菜很好吃，价格有点小贵。房间装修的不错，就是稍微小了一点', '短评打分': 5}
{'短评内容': '房间空调很给力!推荐入住,谢谢!网速需要提升!\n', '短评打分': 5}
{'短评内容': '还不错的一家酒店，服务和早餐都不错，唯一就是没有床头灯，这是我入住的唯一一家没有床头灯的酒店。', '短评打分': 5}
{'短评内容': '新装修的酒店，值得推荐，就是430的大床房跟300多的没大多少面积，其他都好！', '短评打分': 5}
{'短评内容': '地理位置还算方便 但距离会展中心就有点远了\n周边吃饭还挺多的\n房间比较小 而且酒店应该是旧楼翻新 不过看得出有心去装修 卫浴选用了上乘的科勒品牌 猜想会不会是香港老板 房价与实际相符 但愿下个月车展期间能有房', '短评打分': 5}
{'短评内容': '到了长春几次，综合来说， 意江南挺不错，有小小遗憾的是早上比较早，好像楼上有施工，机械声音比较大。 整体不错， 下次继续选择....', '短评打分': 5}
{'短评内容': '地理位置好，酒店很精致，早餐不错，装修风格很江南，房间小点', '短评打分': 5}
{'短评内容': '很好，房间宽敞，地点方便，适合商务旅客，下次还住，早餐品种齐全', '短评打分': 5}
{'短评内容': '真的很不错 服务尤其不错\n走廊里很香 房间也很好 就是冷却塔噪音大了点 \n不过瑕不掩瑜', '短评打分': 5}
{'短评内容': '硬件不错，稍有家具气味，性价比还行，就是单行线，出行不便', '短评打分': 5}
{'短评内容': '酒店交通方便，住宿感觉很舒适，干净，早餐业可以。', '短评打分': 5}
{'短评内容': '酒店很干净，住宿很舒适，是长春比较有特色的酒店，比那些老五星好，感觉房间和汽车厂的花园酒店差不多。', '短评打分': 5}
{'短评内容': '服务，硬件，外面的环境都是很不错的，唯一遗憾的是起来是了没到早餐，不知道怎么样', '短评打分': 5}
{'短评内容': '早餐很丰盛', '短评打分': 3}
{'短评内容': '真的挺不错的，环境好，早餐也不错，唯一的缺点就是外面的冷却塔噪音太大，希望能改善', '短评打分': 5}
{'短评内容': '还会一直住这家酒店, 餐厅的菜品要更新了', '短评打分': 5}
{'短评内容': '还会一直住这家酒店, 餐厅的菜品要更新了.', '短评打分': 5}
{'短评内容': '房间太小，其他还可以，早餐品种少，服务还可以。', '短评打分': 3}
{'短评内容': '已经在这住了5天了， 早餐还好，房间实在是有点小，在酒店吃饭费用有点小贵！不过整体感觉还可以！', '短评打分': 5}
{'短评内容': '在长春算是很有特色的酒店了，早餐还可以；不过其他时候吃饭的话太贵，米饭一两的要5块，真是有点不划算呢。 不过在长春就考虑住宿条件的话已经不错了！', '短评打分': 5}
{'短评内容': '再出差又选择了入住意江南·利洋酒店，住宿环境依然很舒服，很符合我的要求，干净，备品很齐全，不过早餐还是种类少些，不符合68元一位的标准，希望改进。', '短评打分': 5}
{'短评内容': '酒店还是不错的，新装修的，有一些味道，再有就是房间小了些', '短评打分': 5}
{'短评内容': '餐厅的菜做的不错.推荐排骨烧豆角,生炒大芥菜', '短评打分': 5}
{'短评内容': '酒店不错，早晨丰富，出门街边餐厅不少。300左右的话比较超值。标间400多有点贵。', '短评打分': 5}
{'短评内容': '酒店环境很好！很有江南的韵味，服务也不错，早餐也丰富！房间干净！\n下次还会来住的。', '短评打分': 5}
{'短评内容': '最近一直住这里,后面的御花园还是很好的!', '短评打分': 5}
{'短评内容': '大床房还算舒服，设备挺全，整体感觉有点像那个连锁的holiday inn~~早餐比想象的好，能感觉酒店老板做生意还是比较认真的！最后感谢大哥的15年普洱啊~~', '短评打分': 5}
{'短评内容': '酒店环境很好！服务也不错，早餐也丰富！下次还会住那里的！房间干净！', '短评打分': 5}
{'短评内容': '房间还不错。另外茶艺小妹确实靓～还有特异功能哈～', '短评打分': 3}
{'短评内容': '除了房间实在太小之外，其它都很好，达到4星标准', '短评打分': 5}
{'短评内容': '江南好，风景旧曾谙：日出江花红胜火，春来江水绿如蓝。能不忆江南？... ...\n\n大厅很气派，走廊很幽静，真是挺不错的，很有江南的一种韵味；除了房间有一点小，剩下的所有设施，还有硬件，都非常不错，服务也很好，很热情。下次还会选择！\n\n', '短评打分': 5}
{'短评内容': '对不起这个价格，也没叫早！！！！！！不是很满意。。。不值、', '短评打分': 1}
{'短评内容': '高级大床房价格不能再涨了.因为房间偏小! 服务质量高!', '短评打分': 5}
{'短评内容': '下次来还住这里,希望价格不要再调整了.因为高级大床房间偏小', '短评打分': 5}
{'短评内容': '江南好，风景旧曾谙：日出江花红胜火，春来江水绿如蓝。能不忆江南？... ...\n大厅很气派，走廊很幽静，真是挺不错的，很有江南的一种韵味；除了房间有一点小，房间略微有一点装修后残留的气味之外，剩下的所有设施，还有硬件，都非常不错，服务也很好，很热情。下次还会选择！\n', '短评打分': 5}
{'短评内容': '环境和服务都还不错，就是房间有些小，一楼餐厅的饭菜有些不敢恭维,整体没有想象的好哈哈！', '短评打分': 5}
{'短评内容': '服务一级棒,大众理想商旅酒店.茶艺小妹超靓!!', '短评打分': 5}
{'短评内容': '很温馨的硬件环境! 枕头可选2种,早餐丰富,服务贴心!!', '短评打分': 5}
{'短评内容': '性价比很高的酒店 整体感觉不错  早餐丰富 下次还住', '短评打分': 5}
{'短评内容': '新开的酒店，总体感觉不错，就是定的高级大床房比较小。', '短评打分': 5}
{'短评内容': '相当有特色的酒店，江南的古色古香隐隐浮现，早餐也很丰富，宽带能速度快点就更好了', '短评打分': 5}
{'短评内容': '真是挺不错的，除了房间有一点小之外，剩下的所有设施，还有硬件，都非常不错，服务也很好，很热情。下次还会选择！', '短评打分': 5}
{'短评内容': '酒店不错，环境很好，很干净，洗漱用品齐全，住的很舒服，被子和枕头都很舒服，美中不足的就是早餐品种少了点，和68元一位的早餐价格不太相符，总体还是很赞，下次出差还住这家酒店。', '短评打分': 5}
{'短评内容': '住627房还申请延长二天', '短评打分': 3}
{'短评内容': ' 房间环境很好洗浴条件好就是稍显小', '短评打分': 3}
{'短评内容': '好，不错，下回还去', '短评打分': 3}
{'短评内容': '房间小但装修很新床和枕头不错', '短评打分': 3}
{'短评内容': '服务周到', '短评打分': 3}
{'短评内容': '枕头很舒服', '短评打分': 3}
{'短评内容': '硬件设施非常好', '短评打分': 3}
{'短评内容': '看了酒店好评挺多，来出差就感受一下，确实很好，服务热情，早餐丰盛，床品也舒服，而且现在还有直接到酒店的机场大巴车，下车就有人帮忙拿行李，很方便。\n', '短评打分': 5}
{'短评内容': '绝对推荐的酒店，设施不错，就是高级大床房小了些，没有介绍的30平。服务员态度相当不错，见面都很主动打招呼，这在国内还算相当好的，值得推荐！！', '短评打分': 5}
{'短评内容': '早餐丰富', '短评打分': 3}
{'短评内容': '房间气味大', '短评打分': 3}
{'短评内容': '好好好好，太好了，住的安静，舒心，卫生。出奇的好，每次出去回来每一个服务员都会和你打招呼，包括前台的，你说能不好吗？感谢本酒店。', '短评打分': 5}
{'短评内容': '很不错的酒店，设施很好！早餐需要丰富些！以后还会入住！', '短评打分': 5}
{'短评内容': '服务很好，非常满意！', '短评打分': 3}
{'短评内容': '新装修过，风格不错，特别推荐下早餐，赞！~~~~~~~~~~', '短评打分': 5}
{'短评内容': '酒店环境不错，4星级的标准，因为住的春节特价房，所以性价比很不错。\n就是服务员收拾房间的时候太马虎，丢了不少小物件，由于赶飞机也没来得及理论，需要提高。', '短评打分': 5}
