{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '服务态度不错                              ', '短评打分': 5}
{'短评内容': '酒店的房间还是很大的，是老酒店了，位置很好找。房间应该新装修过，还是不错的。不过早餐不太好，能够选择的不多。前台的服务还是很热情的。', '短评打分': 5}
{'短评内容': '还可以吧，比较安静，卫生。', '短评打分': 5}
{'短评内容': '很不错的！', '短评打分': 5}
{'短评内容': '很不错的！', '短评打分': 5}
{'短评内容': '不错的酒店房间', '短评打分': 5}
{'短评内容': '不错哦', '短评打分': 5}
{'短评内容': '环境好', '短评打分': 5}
{'短评内容': '服务好，环境好', '短评打分': 5}
{'短评内容': '不错 就是要携程开票 麻烦', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '环境不错', '短评打分': 5}
{'短评内容': '5星服务，准4星的设施，3星的价格。前台服务超好，早餐要的面条本是自助的，服务阿姨给端到桌上了，也特别赞一个！', '短评打分': 5}
{'短评内容': '还不错，服务还行，每天还送水果，早餐的面挺好吃的！', '短评打分': 5}
{'短评内容': '太好了', '短评打分': 5}
{'短评内容': '酒店外观很差，但内部确实不错。早餐还行。价格略高。前台的服务可圈可点，相当地不错。', '短评打分': 4}
{'短评内容': '酒店服务热忱，房间很干净。周边小吃多，地理位置佳。', '短评打分': 5}
