{'短评内容': '很好', '短评打分': 5}
{'短评内容': '还可以吧，就是那个淋浴的冷热水标志反了，衣服脱了半天水一直不热，最后调到冷水那边才出的热水', '短评打分': 5}
{'短评内容': '酒店位于市中心 停车吃饭很方便 房间宽敞 值得推荐', '短评打分': 5}
{'短评内容': '还行环境不错', '短评打分': 5}
{'短评内容': '还可以，有早餐', '短评打分': 5}
{'短评内容': '太实惠了，而且第二天就送到了，给京东点赞。', '短评打分': 5}
{'短评内容': '酒店不错 管理可以住了3天 保洁阿姨挺贴心的 就是有时候卫生间闻着有股味道。。', '短评打分': 5}
{'短评内容': '服务好、环境好、方便', '短评打分': 5}
{'短评内容': '超级一般般，不咋样', '短评打分': 5}
{'短评内容': '卫生间挺干净的，就是周围稍微有一点嘈杂。', '短评打分': 4}
{'短评内容': '环境，服务都很好', '短评打分': 5}
{'短评内容': '酒店的服务还不错 价格也很合适 旁边是汽车东站 如果选择大巴车去其他城市 也很方便 周围有很多拉面馆 都很不错  步行19分钟有华润万家超市 酒店有自助早餐 要看房价里面有没有含进去', '短评打分': 5}
{'短评内容': '商务出差，还行，住了很多次了，服务员阿姨不错，比较热情。有优惠活动更好。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 4}
{'短评内容': '商务出差，还行，住了很多次了，服务员阿姨不错，比较热情。有优惠活动更好。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 4}
{'短评内容': '商务出差，还行，住了很多次了，服务员阿姨不错，比较热情。有优惠活动更好。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 4}
{'短评内容': '离火车站不远，附近交通吃饭等等都很方便，就是酒店不太好找，它是在汽车站后面，头一次的用心去找，早餐一般，没什么东西。房间不小，设施还行。就是价格有点小贵。', '短评打分': 4}
{'短评内容': '隔了两个月想起来还没评论。我住的那天是中秋节，酒店打扫的阿姨特别好，还嘱咐我小姑娘一个人出差辛苦但是中秋节一定要好好吃一顿，当时就很感动。', '短评打分': 5}
{'短评内容': '早餐不错的，周边环境有点吵～～房间设施一般', '短评打分': 3}
{'短评内容': '卫生差，床上有毛发，灰层。', '短评打分': 3}
{'短评内容': '环境很不错，服务态度很不错', '短评打分': 3}
