{'短评内容': '很好', '短评打分': 5}
{'短评内容': '很不错的体验', '短评打分': 5}
{'短评内容': '这个价位在昆山已经不错了', '短评打分': 4}
{'短评内容': '可以。', '短评打分': 5}
{'短评内容': '性价比还不错', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '还可以，网速挺好！就是有点小贵！！！', '短评打分': 5}
{'短评内容': '还可以！！！！！！', '短评打分': 5}
{'短评内容': '还可以！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '酒店时间长了有些用品该换了', '短评打分': 5}
{'短评内容': '房間乾淨，乾淨好，服務不錯', '短评打分': 5}
{'短评内容': '可以，蛮好', '短评打分': 5}
{'短评内容': '酒店很干净，空间大，很不错', '短评打分': 5}
{'短评内容': 'OK', '短评打分': 5}
{'短评内容': '还可以吧 早餐没有体会', '短评打分': 4}
{'短评内容': '干净，环境不错，周边吃的东西也很多，服务都很好！', '短评打分': 5}
{'短评内容': '环境不错，也很安静，性价比高！', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '位置还可以，旁边吃饭什么的比较方便', '短评打分': 3}
