{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '位置还好！有停车场', '短评打分': 3}
{'短评内容': '厕所卫生不错，整体可以，比较舒适', '短评打分': 5}
{'短评内容': '还行，房间干净整洁，就是空调噪音太大了！', '短评打分': 5}
{'短评内容': '卫生还不错，床够大，电视热水空调烧水壶，牙膏牙刷洗发水沐浴露都很齐全', '短评打分': 5}
{'短评内容': '潮汕地区建议住这种连锁酒店，其它酒店太差。如家是经济型酒店中的首连，房间简单干净，服务不错，价格合适。酒店附近有汕特日日香鹅肉，5分钟车程，来汕头必吃，有停车位。去市中心较远', '短评打分': 5}
{'短评内容': '好我喜欢～～～～～～～～～～', '短评打分': 5}
{'短评内容': '好喜欢～～～～～～～～', '短评打分': 5}
{'短评内容': '第二次来住了，感觉还是可以的', '短评打分': 5}
{'短评内容': '酒店的感觉很不错，以后还会继续选择这里的', '短评打分': 5}
{'短评内容': '比较满意，不错的选择', '短评打分': 5}
{'短评内容': '在携程订房，价格很实在，比门市价低了20多元，环境卫生不错，周边环境不错，就在路边，比较方便。设施一般，空调老旧，制冷效果不佳，电视也为老式电视，关键地还没有声音。作为潮汕酒店，竟然没配套工夫茶具。', '短评打分': 4}
{'短评内容': '价格一般，房间真的很小，设施也一般，太旧太破，下次坚决不去这里～', '短评打分': 4}
{'短评内容': '真心不错。还真的不错。还是好。', '短评打分': 5}
{'短评内容': '真心不错。还真的不错。还是好。', '短评打分': 5}
{'短评内容': 'Cheap and clean', '短评打分': 3}
{'短评内容': '环境卫生好 出行方便', '短评打分': 5}
{'短评内容': '环境卫生好 出行方便', '短评打分': 5}
{'短评内容': '路边房间还是比较吵；我住的房间烟味很大，估计是住客的原因吧，总体不错。早餐可以在旁边的面店吃海鲜面，7元起，超好吃.....周围可以去吃鹅肉面，牛肉火锅等，位置方便是最大的优点', '短评打分': 5}
{'短评内容': '如家和7天都是全国数一数二的连锁酒店~所以难免会拿来做比较~两晚分别在两家各自住了一晚~地理位置7天胜~房间大小如家胜~设施整洁度7天胜~但如家更有家的感觉~网络速度7天胜（如家的网页很难打开不是一般的慢）~停车场地如家胜~但如家的服务员态度有待提高~而且价格也稍高于7天~希望以后能有更多的优惠措施~', '短评打分': 5}
{'短评内容': ' 早餐很丰富，房间挺安静的', '短评打分': 3}
{'短评内容': '环境不错，房间干净。走几分钟就能够到大排档吃到海鲜。', '短评打分': 5}
{'短评内容': '酒店在国道侧面，从外砂高速出口下来，沿国道往澄海方向，不远就可以看到。酒店的房间比别的如家要大很多，有冷暖空调很好，入住时要求向内侧的房间，很安静，正逢10周年优惠房价，很便宜，下次来澄海还会入住。', '短评打分': 5}
{'短评内容': '性价比高,就是晚上东边房有点吵.如订房要提前提出住对面的房间', '短评打分': 5}
{'短评内容': '好，便宜干净。', '短评打分': 3}
{'短评内容': '真的不错，虽然小点，但非常干净，布置得挺温馨，环境较为安静，很难见到300元以下有此环境的酒店。', '短评打分': 3}
{'短评内容': '还好', '短评打分': 3}
{'短评内容': '交通方便比七天好多了  去澄海的最佳選擇 不過附近餐廳真的少到可憐  樓下再裝修建議酒店茶餐廳功能加強點讓旅客方便', '短评打分': 5}
{'短评内容': 'I think it is a very nice hotel to stay with this kind of price. the location is very good for business trip. Next time when the buget low,I will stay again.\n', '短评打分': 5}
{'短评内容': '位置比较好找,价位还可以,就是还在装修,白天稍微有点吵!', '短评打分': 5}
