{'短评内容': '此用户未填写评价内容', '短评打分': 4}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '匆忙中订了万丽酒店，看了评价，也有不满意的，待入住后，总体觉得还不错。', '短评打分': 5}
{'短评内容': '每次去三亚必定去万丽！早餐丰富，离沙滩近，五星里性价比最高！建议自驾！', '短评打分': 5}
{'短评内容': '好！！', '短评打分': 4}
{'短评内容': '亲子酒店，不错。', '短评打分': 5}
{'短评内容': '订的开放式海景房 房间还不错 就是房间里很多等都不亮。wifi一天要80rmb...虽然国外的酒店基本都是收费，但在国内四五星的酒店基本都是有免费的吧。早餐很赞！ 环境也不错。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '早餐丰盛，服务热情', '短评打分': 5}
{'短评内容': '棒', '短评打分': 5}
{'短评内容': '海棠湾海浪比较大，不能下海，酒店人不多，很清静，泳池很多，总体很满意', '短评打分': 5}
{'短评内容': '超级差啊，一个国际5星级酒店，用个Wi-Fi居然要80块一天，住过国内那么多酒店，不论什么级别的，就这家要80一天，我也是醉了！酒店说是三亚，其实开过去居然说是到了什么县，应该是在三亚最边边上，地理位置不好！', '短评打分': 1}
{'短评内容': '多方比价，还是京东最划算', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '价格相对较低 客房还不错。', '短评打分': 5}
{'短评内容': '这个定了几次都没成功，说是没这个价格的了', '短评打分': 1}
{'短评内容': '这家酒店真的很豪华，面积也大，房间也不小，离海边很近，泳池够大，水也干净，现在是公共海滩，感觉海棠湾的沙滩比亚龙湾还是差了不少，酒店早餐需要排队，但是很丰盛。', '短评打分': 5}
{'短评内容': '很不错，房间干净整洁，床很舒服，服务到位', '短评打分': 5}
{'短评内容': '不错，哈哈哈哈', '短评打分': 5}
{'短评内容': '万丽酒店还是不错的，专享海滩，非常棒的服务，最主要的是那自助餐早餐，超好吃！好评！唯一不好的就是酒店太偏僻了，外出游玩都要跑很远。', '短评打分': 5}
{'短评内容': '感受不到京东的服务啊，好像都是委托给携程订的吧。确认时间较长', '短评打分': 4}
{'短评内容': '订了以后打电话来说没这种房了 呵呵..', '短评打分': 3}
{'短评内容': '订了以后打电话来说没这种房了 呵呵..', '短评打分': 3}
{'短评内容': '还不错 ，很方便，信赖京东。', '短评打分': 5}
{'短评内容': '一直在京东买，非常不错', '短评打分': 5}
{'短评内容': '一直在京东买，非常不错', '短评打分': 5}
{'短评内容': '第一次住万丽酒店，处处都是惊喜！舒适的客房，居然有咖啡机；丰盛的早餐，豆腐脑超好吃；连成一体的游泳池、清净的海滩、设施齐备的健身房&amp;hellip;&amp;hellip;都让我流连忘返，下次带家人来还住这里。要说缺点嘛，就是位置偏了些，没车的话不太方便，不过价格很合算，性价比超高的酒店！', '短评打分': 5}
{'短评内容': '京东买东西放心，再接再厉', '短评打分': 5}
{'短评内容': '京东买东西放心，再接再厉', '短评打分': 5}
{'短评内容': '酒店里孩子的游乐室还挺大的，玩具挺多', '短评打分': 5}
{'短评内容': '酒店不错，就是确认预定成功有点让人着急', '短评打分': 5}
{'短评内容': '入住很方便，停车也很方便，在亚龙湾这种地方能够算性价比很好的酒店了，游泳池也很舒服，绿化有很多仙人掌，很有个性，酒店的车到沙滩很方便，亲子泳池很大，酒店很多俄罗斯人。早点也还可以，最最关键的是，退房遗留了一件衣服在酒店，酒店的电话提醒和沟通核实到最后的邮寄，很通畅很负责任很专业，特别感谢安全环保部员工苏军和黄少茹，你们的专业严谨让人放心！！！！', '短评打分': 5}
{'短评内容': '酒店比较老了 其他都不错。就是空调有味道 比较难闻。', '短评打分': 5}
{'短评内容': '太棒了，五星级酒店就是不一样，无敌海景，沙滩，阳光，游泳池，棒棒哒，还会再来', '短评打分': 5}
{'短评内容': '酒店环境不错适合小朋友玩 服务也很好 早餐很丰富品种多！泳池有好几个都是相同的很方便。', '短评打分': 5}
{'短评内容': '订酒店还是比较方便的，赞一个。', '短评打分': 5}
{'短评内容': '位置比较偏，在陵水县了。面积比较大，设施齐全。', '短评打分': 4}
{'短评内容': '很不错，服务态度好，也很喜欢他家的泳池跟沙滩，具体可以看下面图片。就是交通不太方便，建议租车出行', '短评打分': 5}
{'短评内容': '酒店环境很棒，早餐也不错，除了出去吃饭不方便，别的都很好。屋里设施略显陈旧', '短评打分': 5}
{'短评内容': '酒店环境很棒，早餐也不错，除了出去吃饭不方便，别的都很好。屋里设施略显陈旧', '短评打分': 5}
{'短评内容': '酒店环境很棒，早餐也不错，除了出去吃饭不方便，别的都很好。屋里设施略显陈旧', '短评打分': 5}
{'短评内容': '非常适合带小朋友玩，性价比很高，是个度假的好地方', '短评打分': 5}
{'短评内容': '这次来三亚住的最好的酒店，就是地理位置有点偏，不过打车也很方便。', '短评打分': 5}
{'短评内容': '性价比超高的酒店～很大～各种设施都有～', '短评打分': 5}
{'短评内容': '房间不是特别好...有霉味', '短评打分': 5}
{'短评内容': '价格优惠，万豪的酒店还是不错的', '短评打分': 5}
{'短评内容': '价格优惠，万豪的酒店还是不错的', '短评打分': 5}
{'短评内容': '酒店非常好，配套设施齐全，适合带孩子玩，有自己的私家海滩和花园泳池儿童游乐场等', '短评打分': 5}
{'短评内容': '性价比高', '短评打分': 5}
{'短评内容': '可以', '短评打分': 5}
{'短评内容': '测试测试测试测试测试订单', '短评打分': 5}
{'短评内容': '还不错，冲着亲子酒店来的，孩子玩的跟天域比还是差不少。', '短评打分': 5}
{'短评内容': '服务很好，是亲子旅行，享受假期的不二选择', '短评打分': 5}
{'短评内容': '很好的一家酒店！服务非常到位！就是位置太偏僻了！', '短评打分': 5}
{'短评内容': '入住办理快，流程简单，但前台在人多的时候服务能力明显跟不上，酒店明知道有小孩，没给儿童浴袍和拖鞋。京东的预定还是可圈可点，优惠力度更大。', '短评打分': 5}
{'短评内容': '就是所谓海景房，五楼还被树挡住了海景。还有上下楼电梯设置不那么合理，走起来费劲儿！中餐厅吃的价格不低哦！其他都还不错吧！', '短评打分': 5}
{'短评内容': '很不错的酒店！环境服务都没得说！', '短评打分': 5}
{'短评内容': '住了两晚，离海滩只有几十米，人不多，安静，浪太大不能下水，泳池不错，只是这个季节水有点冷，没几个人游，有两个小温水池适合小孩，儿童游乐场很好。酒店里吃饭太贵，外出吃饭购物不方便，没车不行。', '短评打分': 5}
{'短评内容': '地方有点偏，但是租了车，其他也没啥，餐饮一般。', '短评打分': 5}
{'短评内容': '基本都满意，基本都满意！', '短评打分': 5}
{'短评内容': '总的来说还不错，毕竟万豪旗下就是太偏了', '短评打分': 5}
{'短评内容': '非常好 就是比较偏僻 但是内部环境没得说 性价比超高！！！ ！早餐也特别好吃.............', '短评打分': 5}
{'短评内容': '服务好，海景房好棒！儿童区设施好，餐饮价格公道！', '短评打分': 5}
{'短评内容': '酒店的服务真心不错，因为带着两个小孩，我们打算把大床房换成双床房。本来已经订好了大床房，房卡都拿到了，临时跟前台说，没想到前台立刻帮我们换了。另外酒店的儿童活动中心很棒，为孩子们考虑的很周到，两个小孩都玩得很开心。酒店泳池也很好玩，孩子都玩得不想走了。', '短评打分': 5}
{'短评内容': '还是不错的，环境服务各方面都很好！', '短评打分': 5}
{'短评内容': '酒店的环境，服务好，性价比高，就是晚上去的话到酒店的路不好找。', '短评打分': 4}
{'短评内容': '酒店环境很好，工作人员很热情，早餐种类丰富，点餐比较贵，有个套餐必须四人起点，不太合理，房间感觉略旧，出门交通不便，适合休假', '短评打分': 5}
{'短评内容': '人少清静', '短评打分': 5}
