{'短评内容': '很好', '短评打分': 5}
{'短评内容': '位置方便，，', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '地理位置和酒店设施都很好，性价比很高，离牌坊不远，周边的商业配套齐全，交通也非常便利，服务态度也不错。', '短评打分': 5}
{'短评内容': '还不错！', '短评打分': 5}
{'短评内容': '环境可以，非常好', '短评打分': 5}
{'短评内容': '不明白为什么前台押金一定要现金', '短评打分': 4}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '服务态度好，就是内设有点旧了', '短评打分': 5}
{'短评内容': '蛮好的，就是房间感觉有味道', '短评打分': 5}
{'短评内容': '好！！！！！！！！', '短评打分': 5}
{'短评内容': '差', '短评打分': 3}
{'短评内容': '地段位置好，价格便宜，性价比很高，好', '短评打分': 4}
{'短评内容': '地段位置好，价格便宜，性价比很高，好', '短评打分': 4}
{'短评内容': '地段位置好，价格便宜，性价比很高，好', '短评打分': 4}
{'短评内容': '前台接待不冷不热', '短评打分': 2}
{'短评内容': '整体算不错', '短评打分': 4}
{'短评内容': '确实不错', '短评打分': 5}
{'短评内容': '不错不错不错不错不错', '短评打分': 3}
{'短评内容': '不错、不错、不错、不错', '短评打分': 3}
{'短评内容': '酒店位置很好，很方便找到，商务便捷型酒店，东西挺全，卫生挺好的，服务很好。前台经理还特地介绍当地好吃的餐厅给我们，有机会会再选择，值得推荐！', '短评打分': 4}
{'短评内容': '停车场较小，大部份房间靠公路，比较吵!', '短评打分': 3}
{'短评内容': '交通较方便，服务还可以，就是附近吃的地方太少了，下次还会考虑住这里', '短评打分': 5}
{'短评内容': '优点：房间干净、卫生，总体环境不错，价格也不算贵，性价比较高\n缺点：停车位少、靠近马路一侧会有些吵。\n总体评价：性价比高、推荐！', '短评打分': 5}
{'短评内容': '房间较干净，就是考马路边，太嘈了。', '短评打分': 3}
{'短评内容': '很是一般，比七天好一点吧，但是对于相应的设施，停车场超级小，没有餐厅，前台恶劣的态度，对着马路很嘈的房间，  地级市的这种等级酒店来说188 元太不值得了，顶多值150', '短评打分': 1}
{'短评内容': '当时定了两间房.去前曾打过电话要求将两间房安排在一起,前台都做到了.房间相对来说还是比较大的.也比较安静,不足之处就是有蚊子(我们住在六楼),其中一间夫妻房的床很响,怀疑每翻一次身隔离都听到.而且这房间的电话是坏的.另一间标间的洗手盘有些堵塞,打了一晚前台居然都没有人听(电梯不抽风,热到要命,上楼一次都不想下楼了).不过电话是国内电话免费打的,这点是比较好,虽然我没什么电话打而且尽管我房间的电话是', '短评打分': 5}
{'短评内容': '酒店外观比较普通，但是房间内设施还可以，但是在肇庆这样的城市，价格有点偏高...', '短评打分': 5}
{'短评内容': '比想象中的要差点。说是豪华双人房，但其实设施比较一般。离市中心也有相当的距离。但客服小姐都很好，不错。', '短评打分': 5}
{'短评内容': '网络，网络，网络，拨号，拨号，拨号，换房，换房，换房，换房，换房，换房', '短评打分': 1}
{'短评内容': '这家酒店虽然地理位置不错，周围逛街买东西非常的方便；但是遇到节假日没有停车位，前台小姐的服务态度相当的糟糕，退房时非常冷漠，极其不耐烦，当时有几个客人都不满意，况且没有早餐。房间还算干净，里面陈设比较简单，我们住的是豪华双人房。', '短评打分': 1}
{'短评内容': '如果不是节假日可以选择其它酒店，那个附近有很多酒店，应该性价比比这个更实在。价位有点高，里面设施一般，感觉有些不成正比。总体来说真的很一般般。', '短评打分': 1}
{'短评内容': '性价比不高，唯一可以的是可以结账灵活。人员不专业', '短评打分': 1}
{'短评内容': ' 房间很宽敞，卫生做得还不错，但离商业区路程较远，', '短评打分': 5}
{'短评内容': '交通方便，离七星岩牌坊行走十分钟。环境优美，装修新潮。就是没送早餐这点不爽。希跟进。', '短评打分': 3}
{'短评内容': '价钱贵点,但卫生环境不错。', '短评打分': 3}
{'短评内容': '酒店感觉还挺舒服，设备也比较人性化。下次来这的话可能会再选择它。', '短评打分': 3}
{'短评内容': '很干净，像如家那样吧。在市区，交通比较方便。', '短评打分': 5}
{'短评内容': '感觉是很干净整洁，不过呆待久痒痒的，都起红疹了，可能是装修的木地板还有味道，加上暖气的作用，无法消受啊', '短评打分': 1}
{'短评内容': '挺不错的！卫生挺好！但房间的隔音效果太差了！就这点了！ ', '短评打分': 5}
{'短评内容': '这酒店住得舒服。', '短评打分': 3}
{'短评内容': '停车场太小，房间设施比较新，位置也可以。', '短评打分': 5}
{'短评内容': '酒店环境和设施都很新，只是早上一度没热水，影响不大，总得还好！', '短评打分': 5}
{'短评内容': '不错的一家酒店.从外面看不怎样,入住后感觉挺卫生舒适的.', '短评打分': 5}
{'短评内容': '+房间卫生干净 设施新 非常不错 只是受限于整个肇庆端州区酒店价格国庆期间上升 价格稍高', '短评打分': 5}
{'短评内容': '+酒店挺干净，服务不错。', '短评打分': 5}
{'短评内容': '+酒店不值这么多钱。房间很小。保安态度差。有车位不给停。败笔阿', '短评打分': 5}
{'短评内容': '房间干净但是太小，而且国庆价格太贵，总体还可以', '短评打分': 5}
{'短评内容': '酒店的位置离国际广场偏远一点，但是豪华单人房间很大，晚上也不会很吵！设备都比较齐全的～', '短评打分': 5}
{'短评内容': '+位置不错，比较干净，就是有的吵，即使是不靠街的房间。', '短评打分': 5}
{'短评内容': '不错，还可以', '短评打分': 5}
