{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '一进大厅全是烟味，到房间说洗澡，洗完看毛巾好破，不敢用，12月1好住的，很垃圾，洗澡间里面放洗浴用品的地方都是臭的，住的最差的一次酒店。再也不想去了。宁可去远一点的七天住的安心', '短评打分': 1}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '首选京东酒店是因为价格实惠，还返京豆，确认信息快，发票服务也还算到位。', '短评打分': 5}
{'短评内容': '帮同事订的！', '短评打分': 4}
{'短评内容': '还可以吧，就是房间稍微小了一些', '短评打分': 5}
{'短评内容': '无窗的有点味，隔音效果也不是很好，半天被吵醒过；临时住一两晚还是可以的。', '短评打分': 4}
{'短评内容': '环境服务都很好', '短评打分': 5}
{'短评内容': '。', '短评打分': 5}
{'短评内容': '里面有异味，外面交通挺便利的，吧台的服务态度，有的好，有的差', '短评打分': 5}
{'短评内容': '-111111111111111', '短评打分': 5}
{'短评内容': '不错不错，有白条很好用~价格也公道', '短评打分': 5}
{'短评内容': '还好吧，京东用了很多年了！', '短评打分': 5}
{'短评内容': '性价比超高，性价比超高', '短评打分': 5}
{'短评内容': '服务态度好，地点也找，就是屋子空间有点小，而且隔音不好', '短评打分': 5}
{'短评内容': '很好！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '急急急急急急急急急急急急图啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦犒劳犒劳犒劳犒劳犒劳犒劳犒劳犒劳犒劳犒劳犒劳犒劳', '短评打分': 3}
{'短评内容': '停车方便，房间干净', '短评打分': 5}
{'短评内容': '还不错，整体还可以了，设置还齐全了！', '短评打分': 5}
{'短评内容': '我住的房间没有窗，屋里有一股子味', '短评打分': 5}
{'短评内容': '12月份，暖气坏了，只有空调。比较冷。马桶水很小，卫生间不通风，味道很大。', '短评打分': 3}
{'短评内容': '12月份，暖气坏了，只有空调。比较冷。马桶水很小，卫生间不通风，味道很大。', '短评打分': 3}
{'短评内容': '12月份，暖气坏了，只有空调。比较冷。马桶水很小，卫生间不通风，味道很大。', '短评打分': 3}
{'短评内容': '12月份，暖气坏了，只有空调。比较冷。马桶水很小，卫生间不通风，味道很大。', '短评打分': 3}
{'短评内容': '隔音效果不好 周边不方便', '短评打分': 3}
