{'短评内容': '很好', '短评打分': 5}
{'短评内容': '帮别人预定的，使用人感觉卫生整洁度高，近地铁站，购物和出行很方便。', '短评打分': 5}
{'短评内容': '没有停车场，不能加床，室内设施一般，周边环境尚可，交通较方便，距地铁站不超过百米。 距主干路也不远，我感觉还可以。', '短评打分': 5}
{'短评内容': '房间很小，卫生间小得可怜，酒店旁边有施工很吵，床好像比一般的床都小，女儿172厘米，睡上都伸不开腿', '短评打分': 2}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '酒店地理位置很好！油麻地A2出来直走右手街道就是，房间设施一般般，没有刮胡刀和梳子，洗漱用品不像4星配置，感觉国内快捷酒店，和日本的同类型比差多了', '短评打分': 4}
{'短评内容': '趁活动价买的，虽说没有超便宜，希望以后能多搞活动，很喜欢', '短评打分': 5}
{'短评内容': '舒适透气', '短评打分': 5}
{'短评内容': '服务好', '短评打分': 5}
{'短评内容': '每次都是去这里住，不过建议住尊贵客房', '短评打分': 5}
{'短评内容': '还不错哦 值得购买 希望优惠多多&hellip;&hellip; 性价比还可以 就是假期太贵了一些', '短评打分': 5}
{'短评内容': '酒店地理位置方便， 房间面积小了些（去过香港的都知道）', '短评打分': 5}
{'短评内容': '能在香港寸土寸金的地方找到这么高级的酒店，还是挺满意的，交通也方便，地铁公交都不远！', '短评打分': 5}
{'短评内容': '每次去香港都住这里，都成vip了，很不错', '短评打分': 5}
{'短评内容': '酒店房间干净，位置很好', '短评打分': 5}
{'短评内容': '房间不错，附近闹市，出门方便，还免费升级高级房，服务也好！', '短评打分': 5}
{'短评内容': '很舒适，购物又方便！', '短评打分': 5}
{'短评内容': '还可以吧，还可以吧', '短评打分': 5}
{'短评内容': '快递很快，一如既往的快；商品很好用，性价比更好，下次还会买这个', '短评打分': 5}
{'短评内容': '快递很快，一如既往的快；商品很好用，性价比更好，下次还会买这个', '短评打分': 5}
{'短评内容': '；商品很好用，性价比更好，下次还会买这个', '短评打分': 5}
{'短评内容': '好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好', '短评打分': 5}
{'短评内容': '酒店环境不错，宽敞明亮舒适，是 来香港 出差都住这家酒店', '短评打分': 5}
{'短评内容': '五星好评！香港性价很高的一家酒店！望再接再厉！', '短评打分': 5}
{'短评内容': '香港地能有这种价格这种质量的房间，已经非常惊喜了，五星！！', '短评打分': 5}
{'短评内容': '好很好。。。。。环境不错的', '短评打分': 5}
{'短评内容': '出单迅速', '短评打分': 5}
{'短评内容': '带孩子去迪士尼玩的，住在油麻地的城景，很方便，价格也很实在，闹中取静，出入方便，出门就是地铁口，吃也很方便，附近很多茶餐厅，总体非常满意。', '短评打分': 5}
{'短评内容': '酒店环境不错', '短评打分': 5}
{'短评内容': '房间太小了，两个小床&hellip;&hellip;', '短评打分': 5}
{'短评内容': '挺好的，装修不错', '短评打分': 5}
{'短评内容': '交通方便，环境好，正规酒店，各方面都很好。只能说下次去香港一定还会住这里！', '短评打分': 5}
{'短评内容': '房间干净，位置也很方便。油麻地地铁站出口（附图：地铁站出口导引）一百米经过一家拐角处的seven eleven 就可以到，大楼算是新的，旁边是基督教青年会，大堂很漂亮。虽然在闹市区，这个位置刚好比较安静，对面是教堂和学校。房间卫生和设施齐全，我订的标准房不算很新，卫生间紧凑些不过很干净，卧室空间够大。旁边过道的其他房型装修很新（忘了拍照），看自己选的房型了。服务不错，可以用英文普通话都行，问路时工', '短评打分': 5}
{'短评内容': '不错！', '短评打分': 5}
{'短评内容': '地段和性价比非常好', '短评打分': 5}
{'短评内容': '关键是交通，方便。新装修的房间不错，老房间不行。还是要住豪华房。', '短评打分': 5}
{'短评内容': '这次是蜜月旅行，去香港之前看了很多酒店评价，最后选择了这里。因为考虑到第一天要去逛街吃港式小吃，所以选择了油麻地。酒店距油麻地地铁站大概3、4分钟的路程，而且闹中取静，酒店很大在青年会旁边，对面是个教堂，还有个学校，正门对面有7-11和几家茶餐厅。到酒店入住的客人很多，我们很好运气第一天定的虽然是标准房但是因为遇到前台check in的姐姐是个业务很熟练类似老在的前台，我们要求给楼层稍高风景好的房', '短评打分': 5}
