{'短评内容': '此用户未填写评价内容', '短评打分': 1}
{'短评内容': '有停车场，早餐还行，不能加床，服务也挺好的认真负责', '短评打分': 5}
{'短评内容': '酒店还可以，就是房间稍微有点小。', '短评打分': 5}
{'短评内容': '标准的快捷酒店，不错，满分', '短评打分': 5}
{'短评内容': '位置好，出行方便，早餐太简单', '短评打分': 5}
{'短评内容': '应该是第十次入住了吧，感觉很好。酒店周边买东西，吃的喝的非常方便。前台服务非常好，酒店服务员态度也非常好。超值，值得入住。', '短评打分': 5}
{'短评内容': '房间一般服务一般。', '短评打分': 5}
{'短评内容': '很好很安静，真的推荐很好很安静，真的推荐很好很安静，真的推荐很好很安静，真的推荐很好很安静，真的推荐很好很安静，真的推荐', '短评打分': 5}
{'短评内容': '真他妈冷  冻感冒了', '短评打分': 5}
{'短评内容': '还好吧，服务态度不是特别好。', '短评打分': 3}
{'短评内容': '来鸡西就住这里，挺好的，物美价廉，离火车站，汽车站都很近，前台也十分的好，挑不出一点毛病，真的，真的', '短评打分': 5}
{'短评内容': '还好，比较满意', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '真的很一般，房间很冷，冻的要死，价格也不是很划算', '短评打分': 3}
{'短评内容': '经济实惠，，方便', '短评打分': 5}
{'短评内容': '设施有点陈旧，早餐很差', '短评打分': 4}
{'短评内容': '设施有点陈旧，早餐很差', '短评打分': 4}
