{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '地理位置不错，环境安静。就是设施有些陈旧了', '短评打分': 3}
{'短评内容': '比较陈旧，部分房间有白蚁。', '短评打分': 1}
{'短评内容': '房间卫生、但就是没早餐这点不好。', '短评打分': 5}
{'短评内容': '可以接受的', '短评打分': 5}
{'短评内容': '嗯，挺好的', '短评打分': 5}
{'短评内容': '离西站很近，比较方便', '短评打分': 5}
{'短评内容': '带亲戚定的，很方便很不错', '短评打分': 5}
{'短评内容': '还不错。周边环境不太好', '短评打分': 5}
{'短评内容': '还可以   周边环境不太好。 房间酒店还不错', '短评打分': 5}
{'短评内容': '环境不错，很好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '停车要很远，其他还行吧', '短评打分': 4}
{'短评内容': '房间大，但卫生间太小，周边环境因道路施工惑觉不太好，价格还合理。', '短评打分': 4}
{'短评内容': '酒店服务态度好卫生也可以设备还好', '短评打分': 4}
{'短评内容': '很好！！！！！！！！', '短评打分': 3}
{'短评内容': '比较干净，静，楼下有吃饭的地方，不吵', '短评打分': 5}
