{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '不错不错不错不错', '短评打分': 5}
{'短评内容': '还中，服务可以，早餐样数齐全，住着舒适，酒店环境还行，位置也比较方便，有停车场，适合带孩子入住，方便出行', '短评打分': 5}
{'短评内容': '做新娘房，非常的好', '短评打分': 5}
{'短评内容': '', '短评打分': 5}
{'短评内容': '房间比较干净', '短评打分': 5}
{'短评内容': '还好', '短评打分': 5}
{'短评内容': '我出差一直住这个酒店，房价便宜，只是房间比以前订的稍微差一点', '短评打分': 5}
{'短评内容': '每次去都住这里，感觉挺不错', '短评打分': 5}
{'短评内容': '一次不错的住店经历', '短评打分': 5}
{'短评内容': '至少要5个字', '短评打分': 5}
{'短评内容': '第二次住，主要是交通出来开车可直接上二环，很方便，设施就不评了，老化加上可能和携程合作有点问题，给的房间也不是那种很满意的，总之就是占了个地，停车方便！', '短评打分': 4}
{'短评内容': '酒店看着不错，房间和早餐都不错，出差过来的，在周围转转也方便', '短评打分': 4}
{'短评内容': '房间和早餐都不错，出差过来的，住着很舒适。', '短评打分': 4}
{'短评内容': '早点太差 差到极点 ', '短评打分': 4}
{'短评内容': '前台美女服务很好！而且很漂漂哦！', '短评打分': 5}
{'短评内容': '电视机太久了，其他都还好', '短评打分': 5}
{'短评内容': '酒店周围的环境有点偏僻，但是酒店的设施还是不错的', '短评打分': 4}
{'短评内容': '房间不错，下次出差，还是在这入住', '短评打分': 5}
{'短评内容': '几百间客房就开一个电梯？', '短评打分': 5}
{'短评内容': '很不错，新的，干净，交通与服务也可以，吃的东西选择余地多', '短评打分': 5}
{'短评内容': '新开的酒店，硬件条件不错，餐饮是华天的强项.', '短评打分': 3}
{'短评内容': '房间太小了 明明酒店开张不久 但墙体都发黑了', '短评打分': 1}
{'短评内容': '还不错，值得推荐！位置环境，服务都还不错！', '短评打分': 5}
{'短评内容': '环境不错，房间也很好，就弯进去，还不容易', '短评打分': 5}
{'短评内容': '酒店比较新，设施还不错。订的商务单人间，房间不大。', '短评打分': 3}
{'短评内容': '真不错，就是有点吵，马路边上。车比较多啊啊啊啊啊啊啊', '短评打分': 5}
{'短评内容': '酒店是新建的，设施都比较新，不错', '短评打分': 3}
{'短评内容': '这家酒店是新酒店，有点不好找它。房间还是可以的！\n', '短评打分': 5}
{'短评内容': '性价比还可以吧，第一次到长沙，也不知道这边的酒店水平是怎么样的。', '短评打分': 5}
