{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '这家酒店住了好多次了，靠近罗湖口岸，性价比很高', '短评打分': 5}
{'短评内容': '地理位置好', '短评打分': 5}
{'短评内容': '非常好', '短评打分': 5}
{'短评内容': '各种好', '短评打分': 5}
{'短评内容': '免费升级了大床房', '短评打分': 5}
{'短评内容': '前台FO103小姐很棒 帮忙升级了房间', '短评打分': 5}
{'短评内容': '服务质量好。', '短评打分': 5}
{'短评内容': '服务热情，是维也纳忠实的粉丝', '短评打分': 5}
{'短评内容': '非常热情，服务不错', '短评打分': 5}
{'短评内容': '酒店年头有点老，南方服务真不错', '短评打分': 5}
{'短评内容': '很舒服、很安静', '短评打分': 5}
{'短评内容': '维也纳国际酒店(深圳大剧院店)好找', '短评打分': 4}
{'短评内容': '招待客户的，环境服务还不错', '短评打分': 4}
{'短评内容': '酒店很大 就是潮湿发霉味道太大 浴巾也感觉很旧', '短评打分': 5}
{'短评内容': '房间挺大的，其他就一般吧', '短评打分': 4}
{'短评内容': '服务差，', '短评打分': 1}
{'短评内容': '确实还不错', '短评打分': 5}
{'短评内容': '确实还不错', '短评打分': 5}
{'短评内容': '地理位置优越，性价比不错', '短评打分': 5}
{'短评内容': '较老的酒店不过各方面都不错', '短评打分': 5}
{'短评内容': '离地铁口近交通方便，很不错的服务；', '短评打分': 5}
{'短评内容': '非常不错，推荐', '短评打分': 5}
{'短评内容': '每次来深圳都是住这里，出行方便，好评', '短评打分': 5}
{'短评内容': '每次来出差都是住这里，住着舒服，也习惯了，出行很方便', '短评打分': 5}
{'短评内容': '满意!', '短评打分': 5}
{'短评内容': '有个小阳台。卫生、设施、服务、环境都很好。满分', '短评打分': 5}
{'短评内容': '价廉物美，携程的价格比维也纳自己的会员价格都低！', '短评打分': 5}
{'短评内容': '隔音太差 房间有一股怪怪的味道', '短评打分': 4}
{'短评内容': '非常好哦  服务也贴心 地段也方便', '短评打分': 5}
{'短评内容': '还行吧，房间都不错，出差商旅都很适应。', '短评打分': 4}
{'短评内容': '性价比不错，离办事的地方很近，也很干净', '短评打分': 4}
{'短评内容': '交通便捷，离地铁站很近，酒店不提供早餐，不过周边买东西或吃饭都挺方便的。\r\n酒店的房间还算整洁，但隔音比较差。', '短评打分': 4}
{'短评内容': '性价比高，比经济型酒店贵，但房间大小，装潢，床品，卫浴都比经济型酒店好。特别是床比较舒服，媲美五星级酒店的床垫。不足之处是电梯人很多，比较慢，地毯上有一些烧灼的痕迹。总的来说还是不错的。', '短评打分': 5}
