{'短评内容': '此用户未填写评价内容', '短评打分': 4}
{'短评内容': '此用户未填写评价内容', '短评打分': 4}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '多次入住。', '短评打分': 5}
{'短评内容': '入住多次。', '短评打分': 5}
{'短评内容': '连续入住', '短评打分': 5}
{'短评内容': '服务态度极差，有撵客行为。景观环境极差。前台015服务态度不好。是一次极差的体验。', '短评打分': 2}
{'短评内容': '不错，房间干净整洁，安静，不知道停车费是怎么算的', '短评打分': 5}
{'短评内容': '不错。房间干净，前台服务也好，价格便宜，只是停车场要收费，前台给了停车票还是收费了', '短评打分': 5}
{'短评内容': '一般不推荐，硬件普通，早餐无惊喜。', '短评打分': 3}
{'短评内容': '很好，很满意。。', '短评打分': 5}
{'短评内容': '呃呃呃呃呃呃呃呃呃呃呃', '短评打分': 5}
{'短评内容': '环境可以，地方也好找，就是停车居然还要收费。搞不懂', '短评打分': 5}
{'短评内容': '不错 给力 给力 给力 舒服', '短评打分': 5}
{'短评内容': '地方 不错 就是房间有点小', '短评打分': 5}
{'短评内容': '啦啦啦咯嘛', '短评打分': 5}
{'短评内容': '临时返回再次入住', '短评打分': 5}
{'短评内容': '入住多次了，房间大，除了送的瓶装水外，还有一桶桶装水可以自己烧水，这点非常值得称赞。中心地段，吃饭逛街出行都方便得很。唯一觉得不理想的就是床普遍偏硬，另外居然没有刮胡刀。下次应该还是会住这里。', '短评打分': 5}
{'短评内容': '位于老城区，出行方便，停车方便', '短评打分': 4}
{'短评内容': '通过携程预定住宿了2晚上，携程审核酒店却说只住了一晚。我想说酒店你说是一晚怎么收2晚的钱，单价280多却收了600多，多收的酒店你退我啊', '短评打分': 3}
{'短评内容': '住了好几次了，满意', '短评打分': 5}
{'短评内容': '京东旅行给人意外，很好', '短评打分': 5}
{'短评内容': '位于宜宾商业中心区，逛街购物游览都很方便，设施服务卫生都不错。下次有机会还会来入住。酒店内可停车很方便，但对于入住旅客应该免费。经常安排朋友过来，安排住这里，他们都觉得很不错，很满意，下次有机会还会来的。卫生，服务，都挺好的。赞两个！！！', '短评打分': 5}
{'短评内容': '位于城市的商业中心区，逛街购物游览都很方便，设施服务卫生都不错。下次有机会还会来入住。酒店内可停车很方便，但对于入住旅客应该免费。经常安排朋友过来，安排住这里，他们都觉得很不错，很满意，下次有机会还会来的。卫生，服务，都挺好的。赞两个！！！', '短评打分': 5}
{'短评内容': '酒店位于繁华闹市区。周边都是商业街，吃喝玩都很方便。    虽然处于闹市，但院子里可以停不少的车，住店客户每晚需自己缴纳10元停车费。    房间设施不错，基本上有4星的标准。', '短评打分': 4}
{'短评内容': '可哟', '短评打分': 2}
{'短评内容': '酒店位置较好，出行方便。早餐，炒菜较多，点心品种不多。现下的面的味道还是不错的。', '短评打分': 4}
{'短评内容': '宜宾维多利亚大酒店宜宾维多利亚大酒店', '短评打分': 5}
{'短评内容': '酒店名称:宜宾维多利亚大酒店', '短评打分': 5}
