{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '环境还可以。', '短评打分': 5}
{'短评内容': '价格合理，吃饭地方也很方便', '短评打分': 5}
{'短评内容': '酒店还好吧，中规中矩。', '短评打分': 5}
{'短评内容': '房间卫生及其的脏，住的人十分不舒服', '短评打分': 3}
{'短评内容': '交通很便利，就在brt6号线东边北走30就是米东客运站，卫生较干净，卫生间洗澡水不够大，下水不太通，洗了个澡，水都没脚面了……', '短评打分': 4}
{'短评内容': '无', '短评打分': 5}
{'短评内容': '无法理解！断电六次，都不好意给前台打电话了，不敢开电视不敢开空调了，', '短评打分': 4}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': 'WI-FI信号不是很好，隔音效果稍微差一点点，其他一切都好，服务也好，下次还会关注', '短评打分': 5}
{'短评内容': '总体来说还不错，交通便利，入住也方便', '短评打分': 4}
{'短评内容': '房间好', '短评打分': 5}
{'短评内容': '总体来说还是不错', '短评打分': 5}
{'短评内容': '还可以，就是卫生间有点奇怪～～', '短评打分': 3}
{'短评内容': '还可以不错床大窗帘遮光', '短评打分': 3}
{'短评内容': '一般般', '短评打分': 4}
{'短评内容': '不错可以，蛮好的', '短评打分': 5}
{'短评内容': '挺好，就是房间设施有点少', '短评打分': 4}
