{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '挺好的，干净卫生', '短评打分': 5}
{'短评内容': '第二次入住了，这一次算回头客。环境好，服务周到，干净卫生。早饭吃的比较舒服，必须给好评。', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 4}
{'短评内容': '早餐还可以，住宿环境凑合吧不是很好', '短评打分': 4}
{'短评内容': '酒店环境是不错的，也靠近开莱这样的大购物中心♥不错不错', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '位置在市中心，吃饭出行都很方便。早餐也很好', '短评打分': 5}
{'短评内容': '酒店很不错，满分', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '干净，舒服，好评', '短评打分': 5}
{'短评内容': '176元商务双床房真不错！！值得分享推荐！！', '短评打分': 5}
{'短评内容': '酒店住过多次了，不错的。', '短评打分': 5}
{'短评内容': '这个酒店经常住，不错，就是为啥再次定就定不成了', '短评打分': 5}
{'短评内容': '不错的酒店，方便', '短评打分': 5}
{'短评内容': '不错，很满意', '短评打分': 5}
{'短评内容': '第二次入住了服务很贴心', '短评打分': 5}
{'短评内容': '环境舒适，干净，空间也很大，服务态度很好。适合休息', '短评打分': 5}
{'短评内容': '环境不错，，，服务周到！', '短评打分': 5}
{'短评内容': '玩的开心住的放心', '短评打分': 5}
{'短评内容': '挺好的，房间挺大的！比较暖和', '短评打分': 5}
{'短评内容': '很好的，下次还来', '短评打分': 5}
{'短评内容': '房间宽敞，干净，有个很漂亮的大飘窗，设施也挺齐全～总体不错……', '短评打分': 4}
{'短评内容': '房间宽敞，干净，有个很好看的大飘窗，设施也挺齐全，总体感觉不错～', '短评打分': 4}
{'短评内容': '环境优雅，干净。', '短评打分': 5}
{'短评内容': '每次都是这家酒店，已经来过多次，确实不错', '短评打分': 5}
{'短评内容': '环境优雅，干净', '短评打分': 5}
{'短评内容': '宽敞舒适整洁', '短评打分': 5}
{'短评内容': '环境很好，还有早餐，总体上不错，而且价格也还好。给个赞', '短评打分': 5}
{'短评内容': '房间还可以，和忻州师院隔得不远，只是楼下有KTV，晚上稍微有点吵，另退房时间是中午14点，供大家参考。', '短评打分': 5}
