{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '很好很好很好', '短评打分': 5}
{'短评内容': '地方太小了，预订的是大平米的大床房，可进屋感觉特别拥挤和沉闷，被子太薄，床太硬，睡得不舒服，希望以后改进！', '短评打分': 4}
{'短评内容': '酒店可能比较老，设施一般。但酒店服务很好', '短评打分': 4}
{'短评内容': '卫生间有点小，房间电视机也很小', '短评打分': 4}
{'短评内容': '房间大小还不错，卫生也还可以，在繁华街区，出门溜达很方便，地处步行街中心，很适合出门旅行居住，只是一日游的黄牛让人不胜其烦', '短评打分': 4}
{'短评内容': '酒店楼下有点乱，位置不错，卫生间太小了。', '短评打分': 4}
{'短评内容': '酒店一般 酒店外面环境不太好', '短评打分': 5}
{'短评内容': '不错，之前住过一次，感觉很不错。下一次还会选择的', '短评打分': 5}
{'短评内容': '挺舒适 温馨的感觉 非常可以', '短评打分': 5}
{'短评内容': '。zzzzztttt', '短评打分': 5}
{'短评内容': '房间卫生非常干净、整洁，前台服务热情。', '短评打分': 4}
{'短评内容': '服务态度好，卫生干净，就是服务不及时。', '短评打分': 4}
{'短评内容': '一般般，服务也不好！希望改进', '短评打分': 3}
{'短评内容': '总体还是很不错的，很喜欢格林的布置装修，牙刷什么的虽然不用，但比七天啊什么还是好很多的，总体给人一种很舒适的感觉，还办了会员卡，延迟到下午2点退房，考试刚刚好呢。缺点是周边环境一般，早上工地有点吵，早餐去晚了选择性太少了', '短评打分': 5}
{'短评内容': '还可以！', '短评打分': 4}
{'短评内容': '位置不错，周围吃的也蛮多，停车很方便，', '短评打分': 4}
{'短评内容': '住四楼标间，房间一般，晚上外面接到太吵，凌晨四点街道上有人打架，女的叫的真凶。。', '短评打分': 4}
{'短评内容': '还可以，电视机小了点', '短评打分': 4}
{'短评内容': '还不错', '短评打分': 4}
{'短评内容': '酒店服务不错，房间设施陈旧，尤其是床。面积也不大。但是价格便宜，适合商务出行人士。周边小吃很多。吃饭很方便。值得推荐。', '短评打分': 3}
