{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '位置不错，有停车场', '短评打分': 4}
{'短评内容': '有停车场，位置好', '短评打分': 5}
{'短评内容': '前台大妈不苟言笑，其余都还好', '短评打分': 4}
{'短评内容': '非常好的酒店，值得推荐', '短评打分': 5}
{'短评内容': '房间不错', '短评打分': 5}
{'短评内容': '很好很不错！很喜欢', '短评打分': 5}
{'短评内容': '酒店地理位置很好，周围有购物超市，离江边挺近，房间也很干净', '短评打分': 5}
{'短评内容': '不好说', '短评打分': 2}
{'短评内容': '木鱼镇回宜昌选择的这家酒店，地理位置很好，周边吃饭，早餐都非常方便。旁边有沃尔玛大型超市，买当地土特产很方便而且价格便宜。房间价格很实惠，性价比还不错', '短评打分': 5}
{'短评内容': '酒店最大优势是在市中心，大堂环境还行，房间还比较干净整洁。我们是神农架去往通过宜昌的路上用手机下单的，相比木鱼镇，这个100左右的价格真的很便宜了。酒店旁就有二家不错的饭店，吃饭逛街都很方便。旅游中转也挺便利。', '短评打分': 5}
{'短评内容': '设施一般', '短评打分': 3}
{'短评内容': '现在是非旅游旺季，价格也降了一些，很实惠！', '短评打分': 5}
{'短评内容': '性价比很高！', '短评打分': 5}
{'短评内容': '服务不错，卫生可以', '短评打分': 4}
{'短评内容': '这个价钱蛮恰当', '短评打分': 3}
{'短评内容': '价钱便宜。但是晚上有人从门缝里塞一些不亚的名片', '短评打分': 3}
