{'短评内容': '很好', '短评打分': 5}
{'短评内容': '总体来说还不错', '短评打分': 4}
{'短评内容': '总体来说还不错', '短评打分': 4}
{'短评内容': '总体来说还不错', '短评打分': 4}
{'短评内容': '总体来说还不错', '短评打分': 4}
{'短评内容': '房间大，价格合理.位置也不错的，值得推荐！', '短评打分': 5}
{'短评内容': '很超值，我很喜欢，下次继续', '短评打分': 5}
{'短评内容': '一般住宿够用，但都江堰的宾馆有待向成都学习', '短评打分': 4}
{'短评内容': '设施太陈旧', '短评打分': 3}
{'短评内容': '还不错，性价比高', '短评打分': 4}
{'短评内容': '房价挺大，地段好，周围吃的也多。市政府旁边', '短评打分': 5}
{'短评内容': '一般', '短评打分': 3}
{'短评内容': '房间宽敞，安静，卫生', '短评打分': 5}
{'短评内容': '卫生较好，周边环境不错，服务较好，设施有些老旧。', '短评打分': 5}
{'短评内容': '位置在大街上。服务很好。工作人员很热情。大厅很宽敞。  房间干净整洁。有单独wifi增强信号。  有早餐，总体很不错。推荐', '短评打分': 5}
{'短评内容': '酒店不错，就是稍微有点旧，交通什么的也很方便。', '短评打分': 5}
{'短评内容': '酒店很不错', '短评打分': 5}
{'短评内容': '挺好的挺好的挺好的挺好的挺好的挺好的挺好的', '短评打分': 5}
{'短评内容': '代朋友预定，反映良好，不错不错。继续推荐', '短评打分': 5}
{'短评内容': '宾馆整体不错，帮朋友代订，反映良好。将继续推荐', '短评打分': 5}
{'短评内容': '挺好的挺好的挺好的挺好的挺好的挺好的挺好', '短评打分': 5}
{'短评内容': '在旅游区的一个小酒店，价位不算高，但性价比还不错的。房间面积够大，也干净，早餐马马虎虎的。', '短评打分': 5}
{'短评内容': '房间够大，干净卫生，设施也比较新，价格便宜，以后还会入住！', '短评打分': 5}
{'短评内容': '房间比较大，周围吃的比较多，离城区不太远，出行比较方便', '短评打分': 5}
{'短评内容': '还凑合吧，房间热度不够，卫生间问道很浓。', '短评打分': 5}
{'短评内容': '房间比较大，离城区不太远，附近吃的很多，出行比较方便！', '短评打分': 5}
{'短评内容': '不错,记得退我差价,周围吃喝玩乐方便!!不错,记得退我差价,周围吃喝玩乐方便!!不错,记得退我差价,周围吃喝玩乐方便!!不错,记得退我差价,周围吃喝玩乐方便!!', '短评打分': 5}
{'短评内容': '会的~因离我们的目的地很近＂也很方便…酒店服务也不错哦…', '短评打分': 5}
{'短评内容': '还不错，干净。这个价位这样的硬件服务，比较值得。', '短评打分': 3}
{'短评内容': '建议改善早餐，房间不错，空间大，很舒服！', '短评打分': 5}
{'短评内容': '酒店还可以，就是早餐不太好呀，建议改善！', '短评打分': 5}
{'短评内容': '房间够大，干净卫生，设施也比较新，对得起价格，值得推荐，以后还会入住！', '短评打分': 3}
{'短评内容': '酒店房间很大，环境不错，房有所值。就是离商业区远了一点。', '短评打分': 5}
{'短评内容': '顺利入住', '短评打分': 5}
{'短评内容': '服务热情亲切，效率也很高，对酒店的氛围感觉很温馨。', '短评打分': 5}
{'短评内容': '酒店的床很大很舒适，对这一点印象很深。睡得超级好。', '短评打分': 5}
{'短评内容': '天地仁商务，房间非常宽敞舒适，配置设施也很好，卫生很干净。', '短评打分': 5}
{'短评内容': '酒店的装饰配置比较上档次，硬件设施也比较大气。很不错的一家商务酒店。', '短评打分': 5}
{'短评内容': '房间大气干净，配置也很好。环境很不错的一家酒店。', '短评打分': 5}
{'短评内容': '环境很好，房间里面的设施完善，卫生也蛮干净的，服务到位，值得推荐', '短评打分': 5}
{'短评内容': '房间面积大，配套设施齐全，床很大，睡着特别舒服。', '短评打分': 5}
{'短评内容': '设施完善，感觉很华丽的，早餐不错，简单，口味好', '短评打分': 5}
{'短评内容': '服务态度还行，酒店早餐挺差的种类挺少而且水果糕点也没有，房间还行感觉还是挺好的，位置还行，价格感觉偏贵了，除了早餐不好之外其他方面都还行。', '短评打分': 5}
{'短评内容': '房间很干净，浴室很大，地上还设有防滑垫的木地板，很人性化，卫生条件也很不错。', '短评打分': 5}
