{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '酒店服务比较不满意，热水出水时热时冷', '短评打分': 5}
{'短评内容': '第一次住感觉还可以，周边交通方便美食多，有停车位，网速一般吧，早餐品种太少了，下次来梧州那可以选择这家。', '短评打分': 5}
{'短评内容': '很普通', '短评打分': 3}
{'短评内容': '酒店环境不错', '短评打分': 5}
{'短评内容': '酒店有点旧', '短评打分': 4}
{'短评内容': '一大早就被楼上的吵醒了差评！差评！不会再来！', '短评打分': 1}
{'短评内容': '差，垃圾房，呵呵哒', '短评打分': 1}
{'短评内容': '一般，现实比网上差，写免费停车，结果收了二十元二台车，房间车矿泉水都没有', '短评打分': 1}
{'短评内容': '服务态度还行  本来押金200的可是我只有100现金就给我开了。 住马路旁难免有些吵 总体说还行，房间挺大的。', '短评打分': 5}
{'短评内容': '酒店周边环境一般，房间大，卫生也可以，就是住的这边挨着马路，晚上睡觉有车过，比较吵！另外最不满意的就是早餐，基本上没有啥吃的，随便在路边买都比它好，这是我出差这么多年，住的酒店吃的最差的！', '短评打分': 4}
{'短评内容': '酒店不错，就是早餐不咋地', '短评打分': 5}
{'短评内容': '房间一般，离玫瑰湖很近。', '短评打分': 5}
{'短评内容': '价格合适', '短评打分': 3}
{'短评内容': '价格合适', '短评打分': 3}
{'短评内容': '早点品种少，味道还行', '短评打分': 4}
{'短评内容': '豪华行政套房里没有浴袍、没有纸抽也就算了，订房时两份早餐、订房后被告知只有一份，吃到如此被争议的早餐时简直惊呆了，一杯豆浆、一碗粥、一个小小的包子，这是给人吃的吗？', '短评打分': 4}
{'短评内容': '环境不错', '短评打分': 4}
{'短评内容': '环境不错', '短评打分': 4}
{'短评内容': '环境不错', '短评打分': 4}
{'短评内容': '非常不错，酒店刚开张不久，硬件很好，超喜欢它家的圆床！', '短评打分': 5}
{'短评内容': '感觉不错~~挺给力~~离汽车站很进~~~出了汽车站直接看的到酒店~就是附近没有什么吃的，找吃的有点麻烦', '短评打分': 5}
{'短评内容': ' 环境不错性价比比较高', '短评打分': 3}
{'短评内容': '性价比比较高，相对于这个价格算不错了,就是洗手间设置有点奇怪，液晶电视，跟床都很大', '短评打分': 5}
{'短评内容': '销售部的工作人员态度好，赞一个，与前台的工作人员相差太大了。', '短评打分': 5}
{'短评内容': '酒店新，房间也较大，设施好，但开关设置不合理太低了，所有的桌子柜子都拉出10公分以上，东西容易掉下去；前台服务人员莫名其妙的多，但很多管理条例不合理，灯泡坏了3天都没换，美中不足。', '短评打分': 5}
{'短评内容': '很不错,酒店很新,房间很好,2楼的茶楼东西很好吃,推荐!!!!', '短评打分': 5}
{'短评内容': '酒店很新，房间也大，价格也合。唯一不好就是还没有餐厅，周边环境较差。', '短评打分': 3}
{'短评内容': '酒店新，装修级别够四星，超值，但临街的客房汽车声大。', '短评打分': 5}
{'短评内容': ' 酒店很好，单人房很有特色！', '短评打分': 3}
{'短评内容': '价钱非常的合理，酒店很新很干净，服务也不错。', '短评打分': 5}
