{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '早餐是在旁边的楼里，一般般吧，能吃饱，比便捷酒店的还是要好的位置离公司近，楼下吃饭小卖店啥的很方便还算干净，服务员也不错', '短评打分': 5}
{'短评内容': '不错不错不错不错不错吧吃吧吃吧吃吧吃吧吃', '短评打分': 5}
{'短评内容': '非常感谢服务人员的精心布置，从小细节看得出来华府的服务人员是很细心周到的，入住的很满意，决定以后出来这边玩住酒店首选华府，房间整洁，一进去就很舒心的感觉，周边环境还不错，电影院走路五分钟就到了，这次是打车过来的还担心找不到呢，不过位置很好找，而且离地铁站也是挺远打车五分钟的距离，还要感谢前台小姑娘们热情的服务和对房间设施的耐心讲解。', '短评打分': 5}
{'短评内容': '整体入住感觉便利舒适，前台入住进度很快，也挺人性化的，退房时朋友磨叽了下，超过20分钟也没有额外收我的费用，客房大姐和前台美眉都很热情，走到哪都有问候，不错，不错', '短评打分': 5}
{'短评内容': ' 来深圳出差几次都住在这里，位置极佳出行都很方便，离周边的科技园都很近。整个入住过程都体验到了超值的服务。从一进到酒店大堂就感觉到非常的亲切，出门回来，或者需要问询服务时，都有服务员的亲切问候，像家人也像老朋友，对经常出差的我来说是一种很好的一次入住体验，以后依然会选择华府酒店。房间服务很及时周到，有需要打电话第一时间就送到房间，客房还提供了舒服的荞麦枕头，有需要直接打电话要求就行了，非常方便；周', '短评打分': 5}
{'短评内容': '性价比非常高，目的地天安云谷，这是附近性价比最高的酒店', '短评打分': 5}
{'短评内容': '多次入住华府酒店了，酒店环境好服务态度不错交通方便，各项服务也比较速度，价格也较优惠，下次有机会还会选择这家!', '短评打分': 5}
{'短评内容': '从没住过那么差的酒店，在汕头这种房60的比这还好，心情差到无法用言语表达！', '短评打分': 5}
{'短评内容': '好，很好，很便宜，很喜欢', '短评打分': 5}
{'短评内容': '好，很好，很便宜，很喜欢', '短评打分': 5}
{'短评内容': '好，很好，很便宜，很喜欢', '短评打分': 5}
{'短评内容': '还不错，挺温馨的', '短评打分': 4}
{'短评内容': '比较老了感觉 周围在修路 进出不是很方便 ', '短评打分': 3}
{'短评内容': '比价位的话酒店设施不够，服务说的过去，不好的地方得归功于酒店管理层，不要为了追求利益而忽视职工的心里素质，只有关爱员工才能让酒店在市场竞争中占一席之地！其中的道理很简单…', '短评打分': 3}
{'短评内容': '感觉不错，酒店房间很大 有可以办公的桌子 还有沙发，酒店热水很大 但是外面修路 隔音有点不好 比较乱', '短评打分': 4}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '酒店还可以，修路交通有点不便', '短评打分': 4}
{'短评内容': '不错，房间干净，周围算不错的酒店', '短评打分': 5}
{'短评内容': '还不错，多次入住了，穿很舒服，很干净', '短评打分': 5}
{'短评内容': '还不错，多次入住了，穿很舒服，很干净', '短评打分': 5}
{'短评内容': '多次入住了，还不错的', '短评打分': 5}
{'短评内容': '不错', '短评打分': 4}
{'短评内容': '早上8点就在门外洗地毯 好吵\n10点钟 服务员挨个敲门 问什么事 没回答直接就闯进来了 :-(\n\n早餐有些简单\n\n房间是挺特别的、也很干净、还行 网速4M\n', '短评打分': 5}
{'短评内容': '酒店房间还可以。就是四楼的KTV太吵了，唱歌的夜里还在吼。实在是睡不好。建议喜欢安静的不要去住。', '短评打分': 3}
{'短评内容': '刚装修，内部环境不错，但外面比较乱。总体舒适度75分吧。', '短评打分': 5}
{'短评内容': '帮客人一起订了房间，欧式房太过于童话了，客人有点不习惯。', '短评打分': 5}
{'短评内容': '新酒店，内部装修很好。可是餐饮等尚未完善。', '短评打分': 5}
{'短评内容': '酒店房间内设施不错，很新；\n但周围环境太差，紧靠马路，白天晚上不断经过各种车辆，窗户不隔音，影响休息。酒店餐厅目前不开业，吃饭不方便！', '短评打分': 1}
{'短评内容': '就是没早饭啊没早饭，房间超级喜欢很不错会推荐', '短评打分': 5}
{'短评内容': '新装修的酒店，内部设施不错，但是周围环境确实差了点', '短评打分': 5}
{'短评内容': '很不错的酒店，酒店里面的服务生很热情，因为酒店刚开张不久所以里面的设备比较新比较干净。。', '短评打分': 5}
{'短评内容': '华府的装修挺好的，又是新装修，咋看是附近很不错的酒店了，而且价格也还好，不是很贵，值得推荐', '短评打分': 5}
