{'短评内容': '此用户未填写评价内容', '短评打分': 2}
{'短评内容': '房子装修有年头了，性价比很高，总体还是不错的', '短评打分': 4}
{'短评内容': '挺好，非常守时，司机也很好', '短评打分': 5}
{'短评内容': '价格还算便宜，但设施一般，中央空调不热，热水器也是温的', '短评打分': 4}
{'短评内容': '非常好的酒店，而且价钱又不贵，房间又干净，大床很舒服，浴巾也很新，床单白净，如果这样的连锁酒店多一些那就好了', '短评打分': 5}
{'短评内容': '老酒店，住的房间里，设施比较老，不过还可以。', '短评打分': 4}
{'短评内容': '停车场大位置优越', '短评打分': 5}
{'短评内容': '还好吧，房子不是很隔音，设施好旧！', '短评打分': 5}
{'短评内容': '嗯嗯 酒店很好 超级喜欢', '短评打分': 5}
{'短评内容': '不隔音，很冷', '短评打分': 1}
{'短评内容': '招待朋友同学入住，价格合理、服务周到热情，推荐入住', '短评打分': 5}
{'短评内容': '位置好，位于于洪区核心位置，交通便利，公交车多，，地铁一号线近，餐饮方便，酒店自身就要餐饮、洗浴，推荐入住', '短评打分': 5}
{'短评内容': '位置离地铁近，前台服务好。房间太差，为了要一个新装修的房间，特意要了一间豪华大床房，房太破，面积不足30平，家具放的太满。', '短评打分': 3}
{'短评内容': '真心不舒服，定的特价房，床单有破洞，床垫弹簧硬且响，无早餐。', '短评打分': 4}
{'短评内容': '酒店内部装修比较老旧，房间有味道，墙皮有脱落', '短评打分': 3}
{'短评内容': '很方便，周围地铁公交都有，还有新玛特和家乐福，早餐也棒棒的，酒店办理入住的人员也很贴心，以后去那面还会入住金海岸的', '短评打分': 5}
{'短评内容': '酒店不给开发票，不给开水单，设施陈旧', '短评打分': 2}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': '房间一般', '短评打分': 4}
{'短评内容': '很方便，周围地铁公交都有，还有新玛特和家乐福，早餐也棒棒的，酒店办理入住的人员也很贴心，以后去那面还会入住金海岸的', '短评打分': 5}
{'短评内容': '这个价钱，挺值得的，出去不远就是地铁~就是早上会听到隔壁洗澡的声音~', '短评打分': 5}
{'短评内容': '为了看演唱会订的这个酒店的标间  挺好的  干净', '短评打分': 5}
{'短评内容': '酒店很大，离地铁站和大超市超近，服务态度也很好。房间很干净。', '短评打分': 5}
{'短评内容': '房间不错,就是莫名喝了个茶', '短评打分': 3}
{'短评内容': '孩子公务员考试在网上选的酒店，标明距离宁官实验学校3。5公里，实际10公里，有些不方便，而且被单是脏的，住的比较不爽。', '短评打分': 1}
{'短评内容': '说实话，性价比不高，可能主要是老牌的酒店了吧，卫生、设施、服务各方面都有所欠缺，大灯还超暗，晚上想看个书都不成', '短评打分': 5}
{'短评内容': '不好，而且网络说不可以上，进去住的时候也 不说！！！！', '短评打分': 1}
{'短评内容': '酒店外观不错 房间很大 早餐还可以 下次路过沈阳还会住', '短评打分': 5}
{'短评内容': '有点旧，双标间的床太小，被子太薄，服务还比较不错。', '短评打分': 1}
{'短评内容': '早餐比较丰富，房间干净，环境优美，停车安全。', '短评打分': 5}
{'短评内容': ' 设施很旧，卫生也不好，地毯很脏，大床竟然是两个单人床合并起来的。', '短评打分': 3}
{'短评内容': '酒店的服务还是不错的，我上次入住这个酒店是十一月初，这次来被告知酒店已经两个月不能上网了。。', '短评打分': 5}
{'短评内容': '这是去张士开发区出差的人最理想的酒店，服务和早餐都不错，交通非常方便。Checkout比较慢，有待改进', '短评打分': 5}
