{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '，不是', '短评打分': 5}
{'短评内容': '位置比较方便', '短评打分': 5}
{'短评内容': '挺好的。', '短评打分': 5}
{'短评内容': '位置好，环境好，交通方便，配套好', '短评打分': 5}
{'短评内容': '挺好的，干净舒适，整洁', '短评打分': 4}
{'短评内容': '离火车站挺近', '短评打分': 5}
{'短评内容': '房间 小 电梯 有点闹', '短评打分': 4}
{'短评内容': '刚到沈阳，在不，撸串？', '短评打分': 5}
{'短评内容': '订完居然告诉我，没有房间了', '短评打分': 1}
{'短评内容': '这家离火车站比较近，然后外面周边的话也都是商业区，蛮方便的', '短评打分': 5}
{'短评内容': '值得入住，满意。', '短评打分': 5}
{'短评内容': '已经第二次入住了，一如既往的满意。', '短评打分': 5}
{'短评内容': '不错，下次继续入住', '短评打分': 5}
{'短评内容': '出门找盆友玩，自己一个人住酒店，锦江之星算是很实惠了。位置算不错了，距离机场大巴站点很近，附近也有很多商场，万达，兴隆，新世界。其他方面嘛，就很一般了，毕竟经济型酒店。', '短评打分': 3}
{'短评内容': '近商圈，车站，地铁，差旅皆宜!', '短评打分': 4}
{'短评内容': '好', '短评打分': 4}
{'短评内容': '价格环境都是那么好，谢谢携程旅行网。', '短评打分': 5}
{'短评内容': '酒店位置比较好，离车站比较近，周围小吃比较多，离太原街很近，还有，离医科大学比较近。方便外地来沈阳看病。卫生比较好', '短评打分': 4}
{'短评内容': '交通方便，离沈阳站、汽车站很近，比较好找，离商业区也很近。服务态度好，卫生。', '短评打分': 5}
{'短评内容': '还挺干净', '短评打分': 5}
