{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '莫泰还不错哦', '短评打分': 5}
{'短评内容': '朋友来，经常安排入住这里，交通方便，这个价位还是不错，不过多祈求什么。下次还会安排住这里。', '短评打分': 4}
{'短评内容': '无早餐，不能加床，位置很好，性价比高', '短评打分': 5}
{'短评内容': '环境不错 就是没得停车', '短评打分': 5}
{'短评内容': '卫生不错，下次继续光顾', '短评打分': 5}
{'短评内容': '服务不错，也很方便，通风好', '短评打分': 5}
{'短评内容': '干净整洁卫生', '短评打分': 5}
{'短评内容': '环境很好  干净', '短评打分': 5}
{'短评内容': '可以', '短评打分': 4}
{'短评内容': '还行，挺安静', '短评打分': 5}
{'短评内容': '订这家酒店的最大原因是交通方便，而且看到评论都不错。', '短评打分': 4}
{'短评内容': '旁边就有大型的商场，吃喝玩乐就在隔壁', '短评打分': 4}
{'短评内容': '总体感觉还不错', '短评打分': 5}
{'短评内容': '内部设施一般，床不错', '短评打分': 4}
{'短评内容': '床单都发黄了，WiFi根本就连不上，可费劲了。设施简单，卫生间也差，就外表看起来还可以。真的比7天差好多。价格便宜勉强住吧，关于WiFi，登录不了，没法用，电视也很小', '短评打分': 4}
{'短评内容': '就是价格比较便宜，酒店本身没什么可以推荐的地方那个。位置也还好，可以不含早餐，去斜对面吃个麦当劳早餐更好。', '短评打分': 3}
{'短评内容': '没有停车场，门口路边车位紧缺，房间有点旧，但是很大装修风格很好，价格很划算！推荐大家去～', '短评打分': 4}
{'短评内容': '圆床真的蛮小的，就是两张沙发拼起来的感觉，酒店位置还行，对面就是个没什么人的大商场', '短评打分': 5}
{'短评内容': ' 环境还可以', '短评打分': 3}
{'短评内容': '酒店基础设施很好，总体感觉不错，还有几个细节需要改善（1）有个插座写着不断电电源，晚上睡觉我把等都关了，结果电源也断了，手机没有充上电。（2）空调上面有个灯，晚上睡觉好亮。（3）那个吊灯开关太复杂，如何开关需要在醒目地方写个说明。', '短评打分': 5}
{'短评内容': '大圆床不太好，不适合两个同性人住宿！房间空气不是太好，空调效果还可以，没有早餐不好！', '短评打分': 1}
{'短评内容': '酒店环境不错，服务态度也非常好！房间也非常大！真的很不错！', '短评打分': 5}
{'短评内容': '一分价钱一分货，感觉对得起这个价格。重要的是周边的环境比较好，购物吃饭都很方便。酒店的服务态度也挺不错！', '短评打分': 5}
{'短评内容': '服务员态度良好，房间宽敞，灯光有点暗色调，制造出浪漫的气氛，适合情侣入住，但因为灯光光线不足，不适合办公，总体好评.. 早餐还是不错的', '短评打分': 5}
{'短评内容': '电视换成平板的就更好拉．房间的光线不太好．空调对着头吹不好', '短评打分': 5}
{'短评内容': '被子是时候要换了．房间的格局还不错，其他的还是可以的', '短评打分': 5}
{'短评内容': '住了一个星期了．说明是很好的．价格还是公道吧', '短评打分': 5}
{'短评内容': '很好，特价房性价比高', '短评打分': 3}
{'短评内容': '已经是第n次入住特价房了，还是很好', '短评打分': 3}
{'短评内容': '简单的很，没有想象中好，被子没弹性，床单比较旧，床也没弹性！', '短评打分': 3}
{'短评内容': '三楼采光不好，很憋屈的感觉太潮。换到11楼阳光很好，还能看夜景。\r\n\r\n', '短评打分': 3}
{'短评内容': '地段不错，房间虽然有点旧，但是酒店细节处做得很好，性价比高。', '短评打分': 3}
{'短评内容': '酒店不错，很特色的圆床，不过特价房都在低楼层，房间很干净，缺点是没有自己的停车场…', '短评打分': 3}
{'短评内容': '房间的空调声音太吵了，其它还是可以的', '短评打分': 3}
{'短评内容': '刚住了过了一天又来住了，很好', '短评打分': 3}
{'短评内容': '酒店不错 位置好 干净', '短评打分': 3}
{'短评内容': '干净，安静，方便，设备齐全，离商业区较近，可以随时去购物！', '短评打分': 5}
{'短评内容': '住12楼环境不错！', '短评打分': 3}
{'短评内容': '一如既往的好。', '短评打分': 3}
{'短评内容': '圆型的床很有feel 飘窗也很好 里面配备了很需要的吹风机～推荐！', '短评打分': 5}
{'短评内容': '。。。。。。。。。。。。。。一直很支持。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '房间挺大的，卫生还可以，感觉不错而且价格公道', '短评打分': 5}
{'短评内容': '床单太黑了，时间应该用了很久\n空调声音很大，方位不对，对着头吹，夏天睡觉很容易感冒，而且早上起来头会疼。', '短评打分': 1}
{'短评内容': '房间很干净、格局给人感觉很温暖，床对着大玻璃窗，光线充足啊。圆床有够大的、舒服。就是常常会闻到一股不好的味，说不出是什么味，像下水道的味，可能开冷气的原因吧。', '短评打分': 5}
