{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '很好，性价比较高', '短评打分': 5}
{'短评内容': '每次来四平都住这里，还不错', '短评打分': 5}
{'短评内容': '非常不错的体验呢，', '短评打分': 5}
{'短评内容': '感觉房间还不错 还可以的', '短评打分': 4}
{'短评内容': '环境不错就是服务员态度不怎么好', '短评打分': 4}
{'短评内容': '东西特别好。东西特别好。东西特别好。东西特别好。东西特别好。东西特别好。东西特别好。东西特别好。', '短评打分': 5}
{'短评内容': '没住上，哈哈哈哈', '短评打分': 1}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '在他家住就没有失望过', '短评打分': 5}
{'短评内容': '卫生条件不错，位置离车站挺近，很方便，设备齐全，周边环境不错，服务态度也很好，经济实惠，下次来了再继续住。', '短评打分': 5}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': '位置很好玩找，出火车站走十多分钟就到，环境很好，距市中心商场很近，卫生干净，服务态度很好，很期待下次入住', '短评打分': 5}
{'短评内容': '特别的好，环境也不错', '短评打分': 5}
{'短评内容': '早上找脱鞋的时候 发现床底下超级脏', '短评打分': 4}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '一般，性价比还行！', '短评打分': 5}
{'短评内容': '床太软  卫生一般', '短评打分': 3}
{'短评内容': '房间挺干净，就是小一点，但是够用了，东西挺全的，服务还好，', '短评打分': 5}
