{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还不错，环境很好', '短评打分': 5}
{'短评内容': '安静舒适，很方便，值得一提的是，酒店前台态度很好，真的超级好的小姐姐，为小姐姐打call！', '短评打分': 5}
{'短评内容': '整体来讲很不错', '短评打分': 4}
{'短评内容': '酒店位置还可以，没有停车场', '短评打分': 4}
{'短评内容': '长期的合作伙伴，常客，推荐', '短评打分': 4}
{'短评内容': '服务热情周到，地城热闹，闪住，闪退，推荐！', '短评打分': 4}
{'短评内容': '差！很差！非常差！', '短评打分': 5}
{'短评内容': '我买过吗，不记得了', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '不错挺安静的', '短评打分': 5}
{'短评内容': '很满意', '短评打分': 5}
{'短评内容': '不错，干净卫生，周边吃东西方便，又靠近地铁站，下次还会继续住，赞一个！', '短评打分': 4}
{'短评内容': '［位置］雄楚大道上领秀城附近  雄楚修路会很大  不过宾馆附近还好  位置也比较好找［环境］宾馆环境很好  一进去给人的感觉很舒服［服务］前台很热情  ［体验］入住体验不错  设施齐全干净  就是厕所门坏了', '短评打分': 5}
{'短评内容': '房间设施齐全，卫生到位，睡得很踏实！', '短评打分': 5}
{'短评内容': '房间很简陋，挺安静的，不太好找', '短评打分': 4}
{'短评内容': '周边吃喝玩乐都挺方便的，必须给赞啊', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 4}
{'短评内容': '似民居改编的，是我住过不推荐的7天。胜在周边吃喝方便，但交通实则不便。', '短评打分': 5}
{'短评内容': '一般', '短评打分': 4}
