{'短评内容': '很好', '短评打分': 5}
{'短评内容': '客栈门面比较小 但是走进去别有洞天 小院里有秋千 鱼池 绿植也种的很不错 还有两只萌狗狗 客房很干净 一次性洗漱用品都有 碧菡是临街的 可以看到街景 最晚中午十二点退房', '短评打分': 5}
{'短评内容': '这次周庄游，最满意的还是这个客栈，谢谢老板的热情服务！', '短评打分': 5}
{'短评内容': '满意！环境真的是好的没得说，服务周到，客栈在景区内游玩很方便，值得一住', '短评打分': 5}
{'短评内容': '古色古香的设计，房间布置干净整洁，老板娘热情漂亮，很满意', '短评打分': 5}
{'短评内容': '感觉还不错。价格有优惠。', '短评打分': 5}
{'短评内容': '位置不错。。', '短评打分': 5}
{'短评内容': '不错的客栈', '短评打分': 5}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': '四个闺蜜租车自驾去的周庄，路很好找，到了客栈还有人出来接我们，客栈今年新装修的，是我喜欢的风格，老板娘人不错，饭菜做的也很合口，姐妹们都很满意！', '短评打分': 5}
{'短评内容': '环境很好，出入也很方便', '短评打分': 5}
{'短评内容': '应该是那一区数一数二的', '短评打分': 5}
{'短评内容': '客栈超赞！干净，卫生，位置超好，在景区中心，去哪儿都方便，最重要的是老板家做的饭超好吃，严重推荐万三蹄，简直好吃到哭', '短评打分': 5}
{'短评内容': '很棒的地方，客栈很干净，老板娘人真的很好，很晚到达，又为我们指路，又出门迎接，还帮忙拎包，非常感谢！', '短评打分': 5}
{'短评内容': '很棒的地方，客栈很干净，老板娘人真的很好，很晚到达，又为我们指路，又出门迎接，还帮忙拎包，非常感谢！', '短评打分': 5}
{'短评内容': '很喜欢这样的环境！', '短评打分': 5}
{'短评内容': '客栈在景区内，晚上入住，可省去第二天的门票钱，不过无法进沈厅，房间还可以，比较舒服', '短评打分': 5}
