{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '网订价格优惠，入住后有免费早餐，酒店附近有商场和夜市街，吃饭购物挺方便的，前台服务态度友好，以后会继续关注的', '短评打分': 4}
{'短评内容': '网订价格优惠，入住后有免费早餐，酒店附近有商场和夜市街，吃饭购物挺方便的，前台服务态度友好，以后会继续关注的', '短评打分': 4}
{'短评内容': '前台还是很热情，房间设施实在是太沉旧，已超出我的承受范围，对于住房有要求的的亲们还是加钱换到新楼吧，我住的房间淋浴头出水只出一半，另一半漏光了，洗了十分钟就没热水了，瑟瑟发抖的用冷水冲洗完睡觉，床垫只有一床席梦思，可是质量不好弹簧都能用手触摸到，晚上睡在上面就像豌豆公主一夜无眠到天亮，电灯开关碰碰响，吓死我了', '短评打分': 4}
{'短评内容': '没有洗衣机，早餐比较单调', '短评打分': 4}
{'短评内容': '价格便宜，入住后有免费早餐，酒店距离夜市街比较近，吃饭逛街相当方便，前台服务人员态度友好，以后仍会考虑入住。', '短评打分': 3}
{'短评内容': '酒店比较老了，门头不大不太好找，而且不知道为什么百度地图经常导不到准确位置，停车场不大，我来的时候是淡季，还有停车位，旺季肯定没有，而且淡季价格很便宜，旺季这个价格住不到，地理位置是挺好，周围有夜市，离几个出名的店都不算远', '短评打分': 5}
{'短评内容': '价格实惠，服', '短评打分': 5}
{'短评内容': '便宜，便宜，便宜。出门有两个很近的夜市算是加分项吧，设施很普通，开灯框的一声，说是正常的，空调是坏的好像，晚上停了一晚，床比较烂，被子边上都洗烂了', '短评打分': 3}
{'短评内容': '设施陈旧，掉墙皮，感觉特别脏，入住时房间门窗都开着，当时不明白为什么，关门时发现关门很费劲，待到晚上睡到凌晨三点时被熏醒，厕所返味严重，特别臭，与前台沟通，说没办法，只能这样。而且卫生间灯的开关会自动关闭，并且会发出很大的响声，如同鬼屋的感觉，无奈等到天亮退房去别家入住。', '短评打分': 2}
{'短评内容': '环境不错，性价比高，自助早餐不错，地理位置在市中心旁边就是夜市超市很方便，酒店在院里晚上休息比较安静，房间送餐也方便，整体体验还是很满意。', '短评打分': 5}
{'短评内容': '环境不错，毗邻小吃街。值得再次入住。', '短评打分': 5}
{'短评内容': '酒店有档次，周边环境可以，毗邻小吃街', '短评打分': 5}
{'短评内容': '很好，服务一流！下次还要去', '短评打分': 3}
{'短评内容': '不错还有早餐，午餐菜肴也不贵，到景点也蛮放便的。', '短评打分': 3}
{'短评内容': '酒店在市中心，还有简单早餐。房干净价不贵', '短评打分': 3}
{'短评内容': '经济实惠了，房间挺干净，停车也方便。值得推荐了！！！！！！', '短评打分': 5}
{'短评内容': '价格不贵，位置也很方便，环境对得起这个价格。下次还会来的!!!!!!!!!!!!!!!!!!!!服务员也不错哦', '短评打分': 5}
{'短评内容': '房间面积没有60平方米, 就是普通三人间, 没有两室一厅双卫, 也就值这个价钱', '短评打分': 1}
