{'短评内容': '此用户未填写评价内容', '短评打分': 3}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '服务一般', '短评打分': 3}
{'短评内容': '酒店很安静，隔音好，床品很舒服。', '短评打分': 5}
{'短评内容': '周边在施工，很吵，晚上还好一点，房间挺干净的', '短评打分': 4}
{'短评内容': '外面正在施工，晚上都不停，比较吵，位置也不是很方便，不值。', '短评打分': 4}
{'短评内容': '这家酒店位置在太平园地铁站外，去机场和景点都很方便。环境还不错，价格合理，推荐！', '短评打分': 5}
{'短评内容': '好环境不错就是地铁修路', '短评打分': 5}
{'短评内容': '本来以为不好想退的，但是退不了就硬着头皮去了，结果到那边觉得很不错，特别是房间真的很棒！这个价格能有这样的房间镇不错了！！！离地铁站很近，虽说在修路，但是出行还是很方便啊！！！！', '短评打分': 5}
{'短评内容': '酒店装潢很好，服务态度也很好，就是有点远了', '短评打分': 5}
{'短评内容': '房间入住体验挺好的，早餐也挺丰富，前台服务态度好，特别是，小徐还有小蒋，下次还要来入住，嗯，不错，超级喜欢', '短评打分': 5}
{'短评内容': '酒店还不错，入住的时候前台美女很热情，下次来成都还会入住', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '服务好，宾至如归应该说的是他们。', '短评打分': 5}
{'短评内容': '门口修路，其他不错', '短评打分': 4}
{'短评内容': '正修地铁，造成影响，周边没有好的餐饮', '短评打分': 3}
{'短评内容': '还是不错的，就是修路，灰尘大，不好找。', '短评打分': 3}
{'短评内容': '不错，值得推荐的我', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '酒店还不错，但最近修路有点吵', '短评打分': 3}
{'短评内容': '本来想定埃菲尔酒店，没订到，才定这家的。到了后发现，门口修路。附近是汽配城。感觉比较脏乱差。大门口没有迎宾，我们带着很多行李进去，没人来帮我们提。前台态度冷淡。房间还算不错。采光通风都很好，就是部分墙纸破了。各种物品都很好，但是房间隔音不行。卫生间淋浴的水很小，洗手池水小，温度不高。电视台就三四十个频道，没有点播节目。无线网有好几个，但是每个信号都不好。客房服务员很不错。早餐还行，部分菜品每天都会', '短评打分': 4}
{'短评内容': '酒店本身还是可以的，但是周围在修地铁有比较大的影响。酒店房间也没有零食什么的，和四星的定位有点不符。', '短评打分': 4}
{'短评内容': '挺好的，装修不错，房间住起来也比较舒适，就是每天吃早餐都需要到前台领取，就不能打扫卫生的时候顺便放一下早餐券吗？', '短评打分': 5}
{'短评内容': '第一天入住后，感觉很好，再续一天！对了，早餐很好很丰富，以后来成都就住这里了', '短评打分': 3}
{'短评内容': '装修还可以 但是还是有气味 住得不舒服 第二天就换酒店了。', '短评打分': 1}
{'短评内容': '酒店内部环境还不错，服务不错，但是酒店周边环境比较差，打车很难。', '短评打分': 1}
{'短评内容': '位置有点偏，但饭店本身还可以，早餐也比较丰富。 打车不方便。', '短评打分': 5}
{'短评内容': '交通方便，酒店早餐要抢着吃，电梯速度太慢。', '短评打分': 3}
{'短评内容': '第二次入住了，前后相差100多元，涨价的离谱，没事不太会想去了', '短评打分': 1}
{'短评内容': '整体在比较宁静的地段，其他的与其他家没什么大区别，下次视情况还会去的', '短评打分': 5}
{'短评内容': '还不错吧，这次去的时候赶上了糖酒会，服务有所下降', '短评打分': 5}
{'短评内容': '很方便的一家酒店，距离机场较近，安静才是王道', '短评打分': 5}
{'短评内容': '很安静的一家酒店,这次去成都还是住的他家', '短评打分': 5}
