{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '酒店太好了。前台服务员服务热情，房间卫生干净。早餐丰富', '短评打分': 5}
{'短评内容': '家人出来游玩，离高速路口不远，挺好找的，酒店停车方便也很安全，前台服务员一口流利的普通话给人感觉很专业，态度也很好，房间给安排的靠里面的相对安静，休息的很好，下次如果过来还住这里，值得推荐！', '短评打分': 5}
{'短评内容': '房间太给力了，服务热情。卫生干净。', '短评打分': 5}
{'短评内容': '有停车场，位置在大道边，交通方便', '短评打分': 5}
{'短评内容': '今天办完事又回来住，真心不错，感谢酒店为我的服务，你们辛苦了！早餐很丰富，服务热情，今后这就是我的家了！', '短评打分': 5}
{'短评内容': '一般般，房间连卫生纸都没，也是醉了，还三星？？？', '短评打分': 4}
{'短评内容': '还行，老3星，不过这个价格很合理了！赞！', '短评打分': 5}
{'短评内容': '可以可以可以可以可以可以可以可以', '短评打分': 4}
{'短评内容': '老牌三星酒店设施略微, 陈旧 不过还可以', '短评打分': 4}
{'短评内容': '每次来西昌都是住这家酒店，非常不错', '短评打分': 5}
{'短评内容': '差，垃圾，不行，电话就是摆设，服务也不行，', '短评打分': 1}
{'短评内容': '明珠大酒店的房间干净整洁，周围的环境也是很好的，停车场的管理也是很不错的；服务员的态度也是很专业的。', '短评打分': 5}
{'短评内容': '首先说下服务态度方面，不管是前台还是客房服务态度雨服务意识都挺好的，特别是陈女士与那位客房阿姨；其次说下地理位置，处于航天大道一段路口，交通便利，特别是靠近西客站与火车站；再次说下卫生方面，卫生总体来说挺好的，只是部分需要加强改善一下，比如浴巾，卫生间的角落，茶杯等；最后再说下早餐与设施设备问题，早餐的煎蛋值得表扬，米线与其它的需要改善一下，另外房间设施设备有些陈旧了，还有只有提供卫生间里的卷纸，', '短评打分': 5}
{'短评内容': '设施不错，交通便利，房间整洁。。。赞一个！', '短评打分': 5}
{'短评内容': '位置好，老酒店  设施差', '短评打分': 4}
{'短评内容': '很不错  价格也合适', '短评打分': 5}
{'短评内容': '酒店房间整洁，早餐将就，酒店网络信号通畅。', '短评打分': 3}
{'短评内容': '特别好找、05年开业的酒店 老旧可以想象 房间总有种说不出味道 毛巾也是灰白 不是雪白了。已正规星级酒店标准，服务很一般。不过早餐有加分，90块的特价房，还算值。', '短评打分': 4}
{'短评内容': '性价比高', '短评打分': 3}
