{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '大家好，我强力推荐大家住这家酒店，酒店设施非常棒，灯光调控也非常好，酒店住进来很温馨，以后大家都来住吧，最起码交通便利，出行方便，吃住都不愁！', '短评打分': 5}
{'短评内容': '出行方便，周边很多饭店，适合入住！建议大家以后也来这里居住，房间水龙头调控非常好，屋子感觉到很温馨，非常棒，大家以后都来吧，还有免费无线！', '短评打分': 5}
{'短评内容': '去潘家园办事很方便', '短评打分': 3}
{'短评内容': '刚到酒店看见装修都不想住了，和服务人员聊了两句，服务人员很热情，服务态度很好，我询问几个问题都很有耐心点解答，于是决定住下来，真心好评，下次来还住这', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '环境挺好的', '短评打分': 5}
{'短评内容': '各个方面很太差，太烂了，不值这个价格', '短评打分': 1}
{'短评内容': '非常好非常好非常好非常好非常好非常好非常好非常好', '短评打分': 5}
{'短评内容': '非常好非常好非常好非常好非常好非常好非常好非常好', '短评打分': 5}
{'短评内容': '不错不错，卫生干净管理严格！', '短评打分': 5}
{'短评内容': '和此卖家交流，不由得精神为之一振，自觉七经八脉为之一畅，我在京东买了这么多年，所谓阅商无数，但与卖家您交流，我只想说，老板你实在是太好了，你的高尚情操太让人感动了，本人对此卖家之仰慕如滔滔江水连绵不绝，海枯石烂，天崩地裂，永不变心。交易成功后，我的心情是久久不能平静，自古英雄出少年，卖家年纪轻轻，就有经天纬地之才，定国安邦之智，而今，天佑我大中华，沧海桑田5000年，神州平地一声雷，飞沙走石，大雾迷天，朦胧中，只见顶天立地一金甲天神立于天地间，花见花开，人见人爱，这位英雄手持双斧，二目如电，一斧下去，混沌初开，二斧下去，女娲造人，三斧下去，小生倾倒。得此大英雄，实乃国之幸也，民之福，人之初也，怎不叫人喜极而泣&hellip;&hellip;看着交易成功，我竟产生出一种无以名之的悲痛感&mdash;&mdash;啊，这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了，我内心的那种激动才逐渐平静下来，可是我立刻想到，这么好的卖家，倘若别人看不到，那么不是浪费心血吗？经过痛苦的思想斗争，我终于下定决心，牺牲小我，奉献大我。我要以此评价奉献给世人赏阅，我要给好评&hellip;&hellip;评到所有人都看到为止', '短评打分': 5}
{'短评内容': '和此卖家交流，不由得精神为之一振，自觉七经八脉为之一畅，我在京东买了这么多年，所谓阅商无数，但与卖家您交流，我只想说，老板你实在是太好了，你的高尚情操太让人感动了，本人对此卖家之仰慕如滔滔江水连绵不绝，海枯石烂，天崩地裂，永不变心。交易成功后，我的心情是久久不能平静，自古英雄出少年，卖家年纪轻轻，就有经天纬地之才，定国安邦之智，而今，天佑我大中华，沧海桑田5000年，神州平地一声雷，飞沙走石，大雾迷天，朦胧中，只见顶天立地一金甲天神立于天地间，花见花开，人见人爱，这位英雄手持双斧，二目如电，一斧下去，混沌初开，二斧下去，女娲造人，三斧下去，小生倾倒。得此大英雄，实乃国之幸也，民之福，人之初也，怎不叫人喜极而泣&hellip;&hellip;看着交易成功，我竟产生出一种无以名之的悲痛感&mdash;&mdash;啊，这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了，我内心的那种激动才逐渐平静下来，可是我立刻想到，这么好的卖家，倘若别人看不到，那么不是浪费心血吗？经过痛苦的思想斗争，我终于下定决心，牺牲小我，奉献大我。我要以此评价奉献给世人赏阅，我要给好评&hellip;&hellip;评到所有人都看到为止', '短评打分': 5}
{'短评内容': '太陈旧，浴室没有门，也没有矿泉水，卫生纸特别差，总体住宿感觉非常差', '短评打分': 5}
{'短评内容': '劳斯莱斯漫展啦这款真正咋毛主席做牛做马明显加快么', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '房间小，有异味。', '短评打分': 5}
{'短评内容': '蜗居，还很脏', '短评打分': 1}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '很好 很干净', '短评打分': 5}
{'短评内容': '挺好的.卫生干净', '短评打分': 5}
{'短评内容': '这样一来我是有些事件发生后立即组织人员进行到底我全文阅读了？在线等', '短评打分': 5}
{'短评内容': '环境不怎么样，最重要的是还没有一次洗漱用品   ，', '短评打分': 3}
{'短评内容': '离潘家园很近，方便，可惜，房间小，设备简陋，下次不考虑了', '短评打分': 3}
{'短评内容': '酒店很干净，工作人员服务很好，有无线网络。洗漱用品要自带哟', '短评打分': 5}
{'短评内容': '房间里面除了卫生纸和毛巾什么都没有 标间噪音大 地理位置不错 地铁 吃饭都很方便', '短评打分': 3}
