{'短评内容': '很好', '短评打分': 5}
{'短评内容': '无早餐，房间较矮，但是好在还算干净。', '短评打分': 4}
{'短评内容': '环境还不错', '短评打分': 5}
{'短评内容': '无早餐，卫生可以', '短评打分': 3}
{'短评内容': '临时决定来普陀东港避暑～海中洲只落实了一间酒店公寓～情急之下求助万能的携程～非常给力，五分钟内我搜索到了真爱年华宾馆，立马下单定了两天带棋牌室的大间房～面积真的很大；床是六尺大床且床垫是我近期感觉最好的之一；卫生间也很宽敞，设施齐全；电视机用的是浙江电信的iptv，有时移(一小时)及回看功能，很棒～唯一不足是在如此大面积房间中没设计衣橱就性价比而言，没什么好挑剔的了。周边配套齐全，交通极为便利～以', '短评打分': 5}
{'短评内容': '很差，服务差，环境差', '短评打分': 1}
{'短评内容': '服务一般，设施差，总台电话也没有', '短评打分': 3}
{'短评内容': '了', '短评打分': 5}
{'短评内容': '说这个房间是猪圈也不为过，真心奉劝大家不要去订，床单上还有不知名的血迹，太恶心了', '短评打分': 1}
{'短评内容': '窗户打开是墙，白天跟黑夜一样。吹风机都没有', '短评打分': 2}
{'短评内容': '很糟糕的酒店，上前台开房说不知道有预定，后来找了其他人才解决。开了三间房，其中一间没整理过，都是垃圾麻辣烫避孕套。让其整理后洗澡后发现无电吹风，电话了n个才好不容易送了一个上来，服务员态度消极。然后打了个雷停电停水了，等了近半小时，无任何服务员上来安抚解释什么情况！只能走楼梯下大堂问前台，告知打雷导致线路坏了，只能先出门吃晚饭。回来准备搓麻将发现空调开不冷，询问后得知中央空调坏了，正在维修！然后要', '短评打分': 2}
{'短评内容': '还不错', '短评打分': 4}
{'短评内容': '酒店还行不错的。下次再去玩。', '短评打分': 3}
{'短评内容': '房间卫生不好，房间小', '短评打分': 3}
{'短评内容': '还不错，位置很好，顶楼一般般，不过交通方便', '短评打分': 5}
