{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还行。不错', '短评打分': 5}
{'短评内容': '订过多次，交通便捷，环境不错，城市便捷相比其他的一些连锁酒店还是挺干净舒适的。', '短评打分': 5}
{'短评内容': '离出差地方近，所以选择了这个酒店。周边环境不错，酒店还算干净。就是前台一直推荐办理会员卡，业务办理比较慢，不是很开心。', '短评打分': 5}
{'短评内容': '一如既往的好，安静附近小吃多', '短评打分': 5}
{'短评内容': '还不错，不过酒店开发票金额为什么和预订金额少？', '短评打分': 5}
{'短评内容': '离建政路小吃街非常近，环境不错，每次到南宁都住这里', '短评打分': 5}
{'短评内容': '离要办事的地方很近，经常入住，下次还会入住的，周边也方便，确实不错。 另外，要对酒店服务员前台点赞，服务相当周到热情，而且办事效率很高，动作麻利~~ ', '短评打分': 5}
{'短评内容': '酒店位置不错靠近水利厅 ，电网公司，相隔很近，整体不错，房间宽敞。服务态度很好，很不错的酒店。出差都住城市便捷酒店。有洗衣房，洗衣房非常方便。阿姨都很热情。听说开了几年的店了，设施设备还是很新，性价比高，早餐很好吃，物超所值，，很不错的。晚上很安静，推荐朋友住，真的很好！住得舒心。家的味道，不错。', '短评打分': 5}
{'短评内容': '酒店位置易找，整体不错，卫生干净，服务态度很好，很不错的酒店。房间卫生干净，空调出风很快，设备很新，房间都有网络，非常好，淋浴爽出水快。很不错，酒店有自助洗衣房，非常好，很人性化，很适合像我这种经常在住店的商务人士，早餐很好吃，物超所值，性价比高，非常好，也提供了便捷的服务，非常好，是个睡好觉的地方，出差的首选酒店，性价比高，不错，推荐推荐', '短评打分': 5}
{'短评内容': '酒店整体不错，服务态度，很好，卫生干净，房间采光好，房间够大，设备很新，总之都很好。早餐很好吃，很划算，特别喜欢那个拍黄瓜，够味，超爽，同事也很喜欢。每次出差都住这家，非常好，推荐推荐推荐！', '短评打分': 5}
{'短评内容': '不错，很好！酒店整体不错，交通便利，酒店门口有停车场。很方便，虽然收费但价格不贵。大堂很大很清晰，前台接待员笑容甜美，点赞，非常好！还主动告诉我周边的吃喝，还有晚上可以去散步的公园，服务周到。非常好，房间卫生干净，不错，设施新，设备齐全，房间光线好，淋浴很给力哦，出热水很快，超爽，毛巾干净，用起来放心，整体都不错，非常棒的一次体验，舒服。早餐品种多物超所值味道鲜美，公司近下次还回来住这里。推荐推荐', '短评打分': 3}
{'短评内容': '酒店环境不错，离市中心近，服务态度很好，棒棒哒，酒店的设施很新，性价比高，比起周边的来说便宜，这个价钱可以接受，早餐不错，可以随便吃到饱，食物的味道不错，很美味，很新鲜，楼层的WiFi很给力，办公非常快，是出差的首选酒店。住得舒心，身心舒畅啊，要是有在附近出差，可以选择这里，晚上很安静，闹中取静，家的感觉，爱的味道，嗯嗯不错哦，不错不错，推荐推荐推荐，下次再回来。', '短评打分': 5}
