{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '干净卫生服务态度好。', '短评打分': 5}
{'短评内容': '干净卫生服务态度很好', '短评打分': 5}
{'短评内容': '除了位置稍稍偏点，其他都不错，推荐入住', '短评打分': 4}
{'短评内容': '隔音效果很差', '短评打分': 4}
{'短评内容': '非常干净整洁', '短评打分': 5}
{'短评内容': '位置很好，周围环境也很好，很安静，服务态度也一级棒！', '短评打分': 5}
{'短评内容': '！！！！！！！！！！', '短评打分': 5}
{'短评内容': '！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '周围是居民区很安静，但是空调噪音蛮大的，时间隔太久了，我要是没记错我住的房间门锁不上，当时也是心大。交通不太便利。', '短评打分': 5}
{'短评内容': '定了本酒店最好的商务房，价格218，但是房间与普通标间没有任何差异。服务员解释，他们的酒店普标与商务标间本身没有差别，是携程自己的事情。', '短评打分': 1}
{'短评内容': '环境一般 酒店内的卫生', '短评打分': 5}
{'短评内容': '出差在这里，学习10几天，服务还可以', '短评打分': 5}
{'短评内容': '出差在这里，学习10几天，服务还可以', '短评打分': 5}
{'短评内容': '价格还算公道', '短评打分': 5}
{'短评内容': '位置还可以，走到路边需要五分钟，设施稍微有点旧，肥皂也没有。卫生还可以。周围有一些吃饭的地方如面馆之类的。', '短评打分': 4}
{'短评内容': '不错，以前住过，这次首选', '短评打分': 5}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '空调挺吵，不过也没和服务员说，相信说了以后会修。  其他方面不错，算是一个闹中取静的去处，楼下有个中餐馆吃早饭很棒。  ', '短评打分': 5}
