{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '干净卫生，服务周到！', '短评打分': 5}
{'短评内容': '在这个地方来说早餐还行，房间铺地毯灰尘大，尤其是开了暖风后有气味。在网络上预定房价要比到店便宜，建议网上预定。', '短评打分': 5}
{'短评内容': '交通便利，停车方便，房间大', '短评打分': 5}
{'短评内容': '酒店设施有点老，卫生还行，好处是离火车站近，上车方便。酒店交通就有点堵了，不过延安这地理位置也没办法。', '短评打分': 4}
{'短评内容': '相当的OK！', '短评打分': 5}
{'短评内容': '马马虎虎还可以', '短评打分': 5}
{'短评内容': '爸妈说很好，位置很好，出火车站即到，去哪里晚都很方便。就是略贵爸妈说很好，位置很好，出火车站即到，去哪里晚都很方便。就是略贵', '短评打分': 5}
{'短评内容': '环境不错很喜欢', '短评打分': 5}
{'短评内容': '哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好哈哈哈很好很好很滿意很好', '短评打分': 5}
{'短评内容': '不错 下次继续买', '短评打分': 5}
{'短评内容': '很好服务周到，京东值得信赖', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '总体来说不说，离火车站很近，交通方便，很快就能入住，免去了打车之苦，房间也挺大。但是周边环境很一般，晚上比较吵。', '短评打分': 4}
{'短评内容': '不错', '短评打分': 4}
{'短评内容': '毛巾陈旧，需要更换，硬件还可以，软件不行，前台不能微信支付递交麻烦，感觉管理不是很好，不像四星。', '短评打分': 4}
{'短评内容': '酒店位置相当好，出火车站左转三五分钟就到了，酒店无论是环境，卫生还是晚餐都很满意，还有最方便的就是宾馆门口就是公交站，去各个景点都很方便', '短评打分': 5}
{'短评内容': '后面后车站有点吵', '短评打分': 3}
{'短评内容': '干净，服务好', '短评打分': 5}
{'短评内容': '紧邻延安火车站，酒店装修华丽，房间设施不错，物有所值，总体好评。', '短评打分': 5}
{'短评内容': '酒店离延安火车站和延安汽车南站非常近，同时，酒店门前就有公交车13路，可达到枣园、杨家岭、王家坪、宝塔山、清凉山景区，出行方便。酒店房间大、单人床很舒适。酒店打扫房间的客服人员见到客人会主动问好。房间很干净。如果酒店的早餐增加一些品种就更加完美了。', '短评打分': 5}
{'短评内容': '去延安，就远他', '短评打分': 5}
{'短评内容': '酒店不错', '短评打分': 5}
{'短评内容': '酒店比较新才营业三个月，有点味道。服务还不错，大床房网络不好给换了标间。', '短评打分': 5}
{'短评内容': '新装修的酒店.设施很新.只是装修的味道还比较大。淋浴水很好很大洗澡很舒服。', '短评打分': 3}
{'短评内容': '刚开业，距离火车站近，很方便。\n中央空调的声音很大，吵。\n房间够大，床很舒服。\n早餐一般。', '短评打分': 5}
{'短评内容': '酒店是新开的，非常干净，早餐也很好吃，房间的设备很好，我很满意！！', '短评打分': 5}
{'短评内容': '酒店条件不错，距离火车站很近，十分方便！', '短评打分': 5}
{'短评内容': '维也纳国际酒店环境不错，就是早餐单调。', '短评打分': 3}
