{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还是很不错的', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '旧', '短评打分': 4}
{'短评内容': '帮同事定的，离客户办公室近，方便！', '短评打分': 5}
{'短评内容': '酒店位置非常好，环境非常好，卫生也不错，值得推荐的酒店，下次还会选择这家酒店。此次出差住这家酒店很幸福', '短评打分': 5}
{'短评内容': '挺bucuo', '短评打分': 5}
{'短评内容': '还不错，就是买东西不方便。', '短评打分': 5}
{'短评内容': '内部酒店，价格稍贵', '短评打分': 5}
{'短评内容': '在塔指大院内，去客户办公室方便，只是价格稍贵', '短评打分': 5}
{'短评内容': '很一般。性价比太差。五星级价格，三星级品质。不推荐。', '短评打分': 3}
{'短评内容': '酒店豪华，设施齐全，保安超级严格。', '短评打分': 3}
{'短评内容': '去库尔勒必住的地方，很好，安全，', '短评打分': 3}
{'短评内容': '价格合理，房间很大~~~床软硬适中~~四星的标准，服务饮食都很不错', '短评打分': 5}
{'短评内容': '四星的标准，早餐很不错~~房间很干净，离市区很近，走着就可以过去，很方便', '短评打分': 5}
{'短评内容': '房间比较大，住起来很舒服~而且很安静~~什么都挺好的呢~~~', '短评打分': 5}
{'短评内容': '性价比一般，不过条件不错，早餐一般', '短评打分': 3}
{'短评内容': '房间除了安静舒适外，B１的娱乐设施也很不错～！！', '短评打分': 5}
{'短评内容': '房间安静舒适~~晚上睡觉总是睡得很好！！', '短评打分': 5}
{'短评内容': ' 舒适安静，客房服务周到~~自助早餐也还不错~~~~', '短评打分': 5}
{'短评内容': '酒店 很安静  早餐 很好  品种齐全 很不错 !', '短评打分': 5}
{'短评内容': '环境好，很安静。房间干净、整洁。小朋友很喜欢房间里的大浴缸。自助早餐很有特色。喜欢。', '短评打分': 5}
{'短评内容': '塔里木油田内部酒店，每次来办事都住这里，方便!总体说来，酒店环境，卫生都不错，早餐也行，离孔雀河，商业区都不算远!', '短评打分': 5}
{'短评内容': '我和同事两人住进此酒店，酒店很好，干净，放心，安全住进去心情愉快。\n', '短评打分': 5}
{'短评内容': '酒店房间宽敞舒适，干净整洁，早餐也可以，服务较好，值得推荐。', '短评打分': 5}
{'短评内容': '酒店整体感觉不错，舒适，房间干净整洁，早饭也可以，服务也挺好。影响不错。', '短评打分': 5}
{'短评内容': '酒店小区的大门晚上11点就关闭了，给进出造成了一点影响。餐厅服务员的态度不是很热情。', '短评打分': 5}
{'短评内容': '房间还算不错，挺干净的。早餐品种有点少，能再增加点面包就更好了。', '短评打分': 5}
{'短评内容': '到达店里已经凌晨了，前台都没有人了。不过后来前来服务的还挺热情的。', '短评打分': 5}
{'短评内容': '酒店 比较 安静      服务员比较专业', '短评打分': 5}
{'短评内容': '呃我已经点评多次，也多次入住吃酒店，环境好，交通方便，石油人首选地方', '短评打分': 5}
{'短评内容': '再次入住，有回家的感觉，希望朋友们喜欢本酒店', '短评打分': 5}
{'短评内容': '干净，整洁，每次都住在这里，很好，服务也很好', '短评打分': 5}
{'短评内容': '两个字就是“满意”，永远是你忠实的顾客。', '短评打分': 5}
{'短评内容': '去年住过，今年又来，主要是习惯了这里的服务。祝2011贵宾馆设施服务更上一层楼', '短评打分': 5}
{'短评内容': '新疆塔里木石油酒店（库尔勒）>的结账截至时间为中午12：00点整，相对内地时差2小时的新疆，这个时间太不方便；内地的酒店大部分已向14：00靠齐，该酒店应至少改为14：00为结账时间，已方便顾客。', '短评打分': 5}
{'短评内容': '新疆塔里木石油酒店（库尔勒）一层饭菜质量可以，但花样较少；午餐、晚餐个人消费偏贵，可考虑到马路对面的职工食堂就餐。', '短评打分': 5}
{'短评内容': '转眼住了一星期，有点舍不得走，再定住一天吧。', '短评打分': 5}
{'短评内容': '新疆塔里木石油酒店（库尔勒）安全系数高，出入车辆人员都检查，并定时关闭大门，让让人有在家的感觉。', '短评打分': 5}
{'短评内容': '在寒冬里入住该宾馆是不错的选择，房间温暖入春，干净整洁，没有噪音污染。', '短评打分': 5}
{'短评内容': '什么都好，什么都好，什么都好，什么都好，什么都好，什么都好', '短评打分': 5}
{'短评内容': '暖气不错，外面天气很冷，房间温暖如春；自助餐较贵，早餐花样少，有待改进。', '短评打分': 5}
{'短评内容': '该酒店地处老城和新市府中间，交通四通八达，非常便利，所以我又续住了两天。', '短评打分': 5}
{'短评内容': '搞石油的，对油田宾馆独有情衷，住进后，发现不错，环境干净，服务员态度较好，也部吵闹，打算多住两天。', '短评打分': 5}
{'短评内容': '房间干净，服务也好，吃的还行~\n总之很不错，推荐~', '短评打分': 5}
{'短评内容': '酒店不错，在塔指里面很安全也很安静。房间挺新的，设施不错。早餐希望改进', '短评打分': 5}
{'短评内容': '酒店在塔指里面，感觉挺安全的，也非常安静。酒店卫生挺好的，设施挺新。', '短评打分': 5}
{'短评内容': '库尔勒最喜欢的酒店', '短评打分': 5}
{'短评内容': '酒店的环境不错，在石油大院内，安全什么的都有保障，库尔勒地区是很好的酒店了。', '短评打分': 5}
{'短评内容': '酒店再一个旅游景点里面要到马路还要走一段,卫生服务设施这些在库尔勒这边算是最好的了,性价比很高.', '短评打分': 3}
