{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '就这样吧', '短评打分': 5}
{'短评内容': '怎么说呢，突然看到这订单，和男朋友一起住的却发现男朋友屏蔽我的一条朋友圈是他和另一个妹子的合照。\n回去的路上哭了一路，再后来分分合合分分合合。\n朋友她们都不想安慰我了，是我自找的。', '短评打分': 5}
{'短评内容': '环境优雅，服务周到', '短评打分': 5}
{'短评内容': '都还可以吧', '短评打分': 5}
{'短评内容': '服务员非常客气，附件饭店比较多，到地铁站大概600米很方便，下次到西安还住这个酒店，比住在城里吃要方便多了', '短评打分': 5}
{'短评内容': '服务和环境都挺好的  就是半夜会停电  我半夜起来都是用手机照明的  早上五点起床也是用手机来照明的', '短评打分': 4}
{'短评内容': '6', '短评打分': 5}
{'短评内容': '酒店离西安铁路职业技术学院很近，但是服务台员工不是很热情。另外再说房间的设施，暖气片一晚上都在流水，声音特别大，真的是流了一晚上。床也是很硬，上面也就垫了一床薄薄的毯子，睡着真的不怎么舒服。', '短评打分': 4}
{'短评内容': '666', '短评打分': 5}
{'短评内容': '高端大气', '短评打分': 5}
{'短评内容': '666', '短评打分': 5}
{'短评内容': '看评价还可以，第一次在京东上订酒店，期待住宿', '短评打分': 5}
{'短评内容': '不止一次的入住，方便', '短评打分': 5}
{'短评内容': '，', '短评打分': 5}
{'短评内容': '。', '短评打分': 5}
{'短评内容': '服务热情，干净卫生，必须5星', '短评打分': 5}
{'短评内容': '这次住的很舒服，下次还会来的', '短评打分': 5}
{'短评内容': '挺好的，干净卫生', '短评打分': 5}
{'短评内容': '遇上优惠下的单，房子可以。就是优惠价拿的房间都是12点退房的', '短评打分': 5}
{'短评内容': '很好很棒很强大', '短评打分': 5}
{'短评内容': '好很好，非常好', '短评打分': 5}
{'短评内容': '还不错！！！！！！！！！！', '短评打分': 5}
{'短评内容': '京东上挺实惠，房间还可以，', '短评打分': 5}
{'短评内容': '位置很好找，就在路边招牌很大，但又不是紧贴马路所以不太吵，房间一如既往干净整洁，卫生间热水充足，周边也挺方便，步行能到地铁站。', '短评打分': 4}
{'短评内容': '位置好', '短评打分': 5}
{'短评内容': '很好，很满意', '短评打分': 5}
{'短评内容': '设施挺不错的', '短评打分': 5}
{'短评内容': '一晚', '短评打分': 4}
{'短评内容': '性价比还可以，卫生好', '短评打分': 5}
{'短评内容': '位置在老火车站一个胡同里，凑合住吧', '短评打分': 4}
{'短评内容': '房间和位置都可以就是早餐差点劲', '短评打分': 4}
{'短评内容': '太完美了', '短评打分': 5}
{'短评内容': '感觉还不错，设施基本齐全！', '短评打分': 5}
{'短评内容': '挺新的，都订三次，挺好，干净卫生！', '短评打分': 5}
{'短评内容': '酒店干净卫生，新装修的温馨，挺好！', '短评打分': 5}
{'短评内容': '订的如家很好，是新的，服务好', '短评打分': 3}
{'短评内容': '很舒适！', '短评打分': 3}
{'短评内容': '干净，离火车站、地铁不远，服务好。价格相对其他如家也不贵。', '短评打分': 5}
{'短评内容': '酒店新开业，挺干净，舒适的，服务很到位,各种设施挺齐全！', '短评打分': 5}
{'短评内容': '干净卫生，环境非常的好，以后会多介绍朋友来的！', '短评打分': 5}
{'短评内容': '新开的酒店，一切不错，就是卫生间地板太滑，防滑地砖比普通地砖贵不到一块钱，但顾客的安全更重要，望季琦董事长能够看到。', '短评打分': 3}
{'短评内容': '酒店新开业，挺干净，舒适的，服务很到位。', '短评打分': 5}
