{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '很好，性价比很高出差首选。。', '短评打分': 5}
{'短评内容': '很好，性价比很高出差首选。。', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '还好', '短评打分': 5}
{'短评内容': '阿隆', '短评打分': 5}
{'短评内容': '没有信号！！！无线网络也很差 一直断！！！！爱玩手机的别来了，要不是离要去的地方特别近，不会订这家，附近也没有吃的，超市也没有', '短评打分': 2}
{'短评内容': '没有信号！！！无线网络也很差 一直断！！！！爱玩手机的别来了，要不是离要去的地方特别近，不会订这家', '短评打分': 2}
{'短评内容': '价格比较便宜', '短评打分': 4}
{'短评内容': '方便，服务很好', '短评打分': 5}
{'短评内容': '还不错，整个岛不大出行都挺方便，离中山路半小时公交车', '短评打分': 5}
{'短评内容': '环境不错，比较安静', '短评打分': 4}
{'短评内容': '离马路太近，他吵啦', '短评打分': 4}
{'短评内容': '哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈', '短评打分': 5}
{'短评内容': '不错，挺好的，环境', '短评打分': 5}
{'短评内容': '不错不错不错', '短评打分': 5}
{'短评内容': '不错不错不错', '短评打分': 5}
{'短评内容': '没有比这个更差的快捷连锁酒店了', '短评打分': 1}
{'短评内容': '最垃圾的锦江之星 破破烂烂 床单都黄了 再也不住锦江之星了', '短评打分': 1}
{'短评内容': '前台服務態度差，房間有異味（酸臭味），油漆斑駁，洗臉盆沒有塞子（無法裝水洗衣服），走道也貼條掉落，這是我住過的錦江之星中最差的，讓我一直以來心目中對錦江之星的好感，毀滅一旦，對了白天的前台（身上名牌是實習），他的指甲超級長，又很髒污，讓人覺得很不可思議。', '短评打分': 2}
{'短评内容': '一如既往好评', '短评打分': 5}
{'短评内容': '恩，还不错，环境也很好', '短评打分': 5}
{'短评内容': '去机场比较方便，环境很好，不吵闹，酒店很干净。', '短评打分': 5}
{'短评内容': '早餐有的餐具没洗干净，另外就是小番茄，上面黑色的污渍一擦就掉，真不知道怎么洗的', '短评打分': 1}
{'短评内容': '会推荐的原因是，离工作的地方真的很近，走个天桥就到了，不过千万别靠马路近的房间晚上真的太吵了，根本就睡不好。', '短评打分': 5}
{'短评内容': '环境好，服务好', '短评打分': 3}
{'短评内容': '非常干净、非常安静、非常贴心。', '短评打分': 3}
{'短评内容': '早餐跟上次比變差了，酸奶沒有了，煎餃也沒有了', '短评打分': 5}
{'短评内容': '房间挺大的，就是房间比较封闭，只有一扇天井式的小窗。餐厅套餐味道个人觉得不错。', '短评打分': 5}
{'短评内容': '服务意识不够，地方太偏。前台很不专业。下午6点到店，居然告诉我客房服务人员全部下班了，太可笑了。', '短评打分': 1}
{'短评内容': '这是一家不错的酒店，商务房很安静。早餐和厦门的其他酒店相比很好，如果是要去机场那更好。服务很好。如果喜欢逛商店的话，那里稍微有点不便。推荐\n', '短评打分': 5}
{'短评内容': '＋还好，比较干净', '短评打分': 3}
