{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '没有暖气，位置可以，空调可以', '短评打分': 5}
{'短评内容': '没有暖气，空调还好', '短评打分': 5}
{'短评内容': '房间很大很干净 电视可免费点播 锦江之星合作店 位于步行街核心商圈 白天热闹 晚上过街对面就有夜市 出行方便 适宜差旅人士入住', '短评打分': 5}
{'短评内容': '没早餐，有点吵闹。', '短评打分': 3}
{'短评内容': '酒店位于闹市 环境有点嘈杂 但交通十分便利', '短评打分': 4}
{'短评内容': '离车站火车站不远，房间卫生干净不错！', '短评打分': 5}
{'短评内容': '不行，有待提高！！', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '干净卫生', '短评打分': 5}
{'短评内容': '经常住不错&hellip;&hellip;&hellip;&hellip;', '短评打分': 5}
{'短评内容': '好是好 就是停车不方便', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 4}
{'短评内容': '价格优惠，环境好', '短评打分': 4}
{'短评内容': '环境不错，就是没有暖气，空调制热效果一般', '短评打分': 4}
{'短评内容': '正品，效果不错！信赖京东。下次还来，快递小哥负责！', '短评打分': 5}
{'短评内容': '门前停车场没有，停车不方便，而且收费。周边环境邻市场，脏乱', '短评打分': 3}
{'短评内容': '性价比还可以，位置方便', '短评打分': 5}
{'短评内容': '不错！很方便，楼下就是美食。', '短评打分': 5}
{'短评内容': '很吵，特别吵', '短评打分': 3}
{'短评内容': '选的地方热闹但环境不怎么样，酒店设施和我住过的其他锦江差很多，很失望。', '短评打分': 3}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '位置很方便，门口就有大排档，离车站也不远', '短评打分': 5}
{'短评内容': '还可以的。对于这样的价格已经很好了。干净卫生。', '短评打分': 5}
{'短评内容': '贵。各种服务一般般。', '短评打分': 3}
{'短评内容': '不推荐理由如下：1、没有停车场，门口就几个停车位。况且小摊贩占了。根本停不下来车。 2、房间卫生差，尤其是被套床单本来是白色的，感觉被套太旧快成灰色了。 3，周围环境差，楼下小店的音乐声和小摊贩的吵杂声让人无法人睡。 4、前台接待服务态度差，竟然为了几十元钱不顾艺龙协议的实施。更不顾客人的利益。', '短评打分': 3}
{'短评内容': '卫生条件很好，有地下停车场，房间很安静，在连锁里面锦江之星确实是一流水准', '短评打分': 5}
{'短评内容': '服务态度很好，房间很安静，一如既往的好', '短评打分': 5}
