{'descr': '酒店设施比较老，卫生间很多东西都生锈，前台态度也不好，下次不会再住这个了', 'star': 2}
{'descr': ' 不错', 'star': 3}
{'descr': '饭菜不是很好，其他都还可以', 'star': 3}
{'descr': '还不错的酒店，就是偏了一点。总体环境还可以。', 'star': 5}
{'descr': '设施旧了一点，但较便宜，刷口杯要玻璃的更卫生。', 'star': 5}
{'descr': '条件虽然一般，但比较安静，离五道口很近、交通方便。', 'star': 5}
{'descr': '房间小到不能再小了，到13号线地铁五道口站要走至少15分钟！', 'star': 1}
{'descr': '服务不好，外围环境不太好。打车很费事。性价比不高。', 'star': 1}
{'descr': '还不错啊！地理位置好，离清华五道口都很近。只是没有三人间！早餐是根据需要额外购买！', 'star': 5}
{'descr': '已经入住，房间设施还行，比较安静，交通也方便，就是网络太慢。', 'star': 3}
{'descr': '条件差的不行！床小，各种设施都很旧，环境不好，卫生不好，服务态度也不好！大家千万别订！', 'star': 3}
{'descr': '环境什么的还行，就是贵了点。 早点不错，睡一觉，在吃上美味的早餐也是很享受到哦！！！ 呵呵 ', 'star': 5}
{'descr': '已与19点30分入住京裕宾馆。', 'star': 3}
{'descr': '相对价格略贵，设施也比较一般。但是考虑五道口紧张住宿条件，没办法兄弟住吧。。。', 'star': 1}
{'descr': '房间较小，卫生还可以，晚上比较吵，吃早餐不方便。', 'star': 5}
{'descr': '枕套很脏 卫浴脏 半夜三点入住想第二天两点退房都不可以 再不会住这了', 'star': 3}
{'descr': '帮朋友定的，因为要去清华办事，很方便的，据说住的还满意', 'star': 5}
{'descr': '酒店整体比较陈旧 靠近 北林 北航 清华 好像只有几层 ', 'star': 1}
{'descr': '性价比很高,房子很干净，设施很全，很舒心', 'star': 5}
{'descr': '房间很小，感觉很旧，隔音也不好，外面走路说话听的一清二楚。最关键的给我一间窗是对着走廊的，晚上灯也不关，睡也睡不着', 'star': 1}
{'descr': '离办事地点很近，比较方便。环境还不错，楼下是韩国烧烤不错。', 'star': 5}
{'descr': '我住的四楼，很安静，早点很好，周围的韩国小吃没有进去，总体来说很不错', 'star': 5}
{'descr': '北京京裕宾馆服务挺好，离北京林业大学是最近，只是同边正在盖楼，环境有点乱。', 'star': 3}
{'descr': '整洁卫生，交通方便，乘机场大巴5线终点（保福寺）很近。', 'star': 5}
{'descr': '酒店离13号线五道口站还是很有一段距离的，我走路比较快也要20多分钟，行李多建议打车。离清华东门有2站地的样子，从王庄路走过去比较顺一些，而且沿途有好些饭馆，走到王庄路的北头就到了。乍一进宾馆的院子有点失望：拆得乱七八糟，貌似垃圾场，几家韩餐馆实在太小，没有进去的欲望。房间还好，比较安静，北京这个价位就算很不错了。', 'star': 5}
{'descr': '离清华东门很近，很安静，无线网较方便，服务人员很和蔼', 'star': 5}
{'descr': '酒店设施较陈旧，周围环境差，拆迁中。餐厅苍蝇多', 'star': 1}
{'descr': '房间还算干净，卫生间是干湿分区的。就是位置偏了点，打车不太好打。', 'star': 5}
{'descr': '空气不错，高校旁，房间也大，价格合理。希望有电梯就更完美了！', 'star': 5}
{'descr': '位置不错，环境一般，适合商旅单人或同事们居住。', 'star': 5}
{'descr': '酒店很干净整洁!我很满意!', 'star': 3}
{'descr': '条件一般，价格不算太高，个人出差办事可选择。', 'star': 5}
{'descr': '位置不错，闹中取静，较为经济实惠，适合于个人消费使用。', 'star': 5}
{'descr': '条件尚可', 'star': 3}
{'descr': '服务员反映慢，做事不认真，房间小，无星还248：）唯一离我孩儿他爹近，过个马路就是了', 'star': 5}
{'descr': '该店地处清华大学和学院路附近，出行便捷，在中关村与高校一带办事很方便。酒店套间价格实惠，陈设较普通，服务较好。在一个小院内，挺安静，感觉不错。推荐。', 'star': 5}
{'descr': '感谢及时周到服务', 'star': 3}
{'descr': '入住京裕宾馆，条件还行', 'star': 3}
{'descr': '性价比明显不合适！客服推荐的真是不靠谱，要不是格林豪泰没地方绝对不会来的', 'star': 1}
{'descr': '酒店地理位置好、靠近五道口，吃喝玩乐都能解决，且居住环境很安静，只有一个不尽人意的地方，就是牙刷太硬了。。。。', 'star': 5}
{'descr': '感觉很一般把电视太旧了 位置还不错 停车场很充足  韩餐饭店很多 很不错 美女也不少', 'star': 5}
{'descr': '房间太小，酒店临近一条韩国街，晚上比较嘈杂，通过网上预订，被分给了一间临街的房间，不拉窗帘，对面的商户可以把房间里看得清清楚楚，尴尬。。', 'star': 1}
{'descr': '京裕宾馆各方面都挺好', 'star': 3}
{'descr': '楼下韩国店好吃', 'star': 3}
{'descr': '环境不错，就是有点冷～', 'star': 3}
{'descr': '这次预定很满意。', 'star': 3}
{'descr': ' 停车方便,客房温馨,不错', 'star': 3}
{'descr': '本人对这次预订非常满意。', 'star': 3}
{'descr': '酒店比较干净卫生,无线上网免费,只是我电脑无线坏了,没办法只能花钱拨号上网.', 'star': 5}
{'descr': ' 价格不便宜 有点贵 屋里也有点冷', 'star': 3}
{'descr': '服务还可以的，但房间装修有点旧，床软硬不均，隔音差。', 'star': 1}
{'descr': '价格还不错，地点也还算便捷，但管理和卫生等稍有欠缺，要求不高或临时办事也可以选择。', 'star': 1}
{'descr': '感觉总体还不错，就是房间有点小', 'star': 3}
