{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '房间地板很脏，无窗房连个排气扇也没，浴室没有门，没有防滑垫，没一次性拖鞋，被单上有污渍，隔音不好，中午午休也听到客房阿姨在楼道唱哥欠，前台还好，就是9日中午值班的女胖妹抱着手机很不耐烦，说话口气用吼的，建议她注意点服务态度。', '短评打分': 2}
{'短评内容': '很不错房间。周边设施也很OK', '短评打分': 5}
{'短评内容': '无', '短评打分': 4}
{'短评内容': '位置不错，方便', '短评打分': 5}
{'短评内容': '还不错。空间很大。只是没有窗户', '短评打分': 5}
{'短评内容': '酒店交通便利 步行5分钟就可以到商业圈 购物便利  酒店设施齐全 比我预计的要好  性价比好高  点赞☺', '短评打分': 5}
{'短评内容': '交通方便，装修有点旧。', '短评打分': 3}
{'短评内容': '房间挺大进门还有股香香的味道', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '办理入住花了20分钟！门锁系统坏了！房间里电脑坏了！浴室推拉门坏了！', '短评打分': 3}
{'短评内容': '棒棒哒', '短评打分': 5}
{'短评内容': '环境不怎样，卫生还可以。', '短评打分': 4}
{'短评内容': '便捷酒店，在国庆期间，门店居然不愿开具发票。说什么在去哪儿上订的没有发票，打了去哪儿的客服电话，几经波折才拿到发票，这个酒店不诚信。下次不会再去住了', '短评打分': 3}
{'短评内容': '床头跟墙之间没有隔板就算了  睡觉的时候头上顶着一排插头 都怕头发不小心跑进插座孔里被电死...应该是双人房改成大床房的', '短评打分': 3}
{'短评内容': '优点:酒店离我的目的地近/方便/安静/服务员态度好。缺点:房间很潮湿/墙纸部分脱落/设备较旧', '短评打分': 4}
{'短评内容': '酒店环境卫生不错，交通、购物、停车、就餐都挺方便的，价格也公道。', '短评打分': 5}
{'短评内容': '在装修，吵。。。没有餐厅，给钱也没有吃的。。。忘记整理房间。。。没有发票', '短评打分': 1}
{'短评内容': '订房的时候斩钉截铁说有发票，住了一周退房的时候说暂时开不出来发票，天天打电话催，最后终于把发票寄来，居然快递还用到付。。。酒店原因给客人添了那么多麻烦，快递费才20块钱还好意思要客人付，无语。。。快递费不贵但是这种做法让人不爽', '短评打分': 1}
{'短评内容': '订房前特意打电话到前台问有没有发票，回答很肯定说有的。结果3个房间住了一周退房的时候说第二天才能开发票，第二天打电话说第二周才能开发票，第二周打电话说不知道什么时候能开发票。。。有没有搞错啊，要报销的好伐，真是害死人了。经常要去海天那边的，下次怎么敢再住你们家。\n\n到底什么时候能拿到发票啊？？？？？', '短评打分': 1}
{'短评内容': '基本还可以!就是最近在装修早上比较吵！希望下次去已经装修好了！', '短评打分': 5}
{'短评内容': '还不错，交通便利，也挺干净的，服务态度也不错', '短评打分': 5}
{'短评内容': '很干净，不错哈', '短评打分': 3}
{'短评内容': '类似锦江之星、汉庭的酒店，周边也比较方便，只是前台服务还比较古老：竟然不能刷卡', '短评打分': 5}
{'短评内容': '环境不错，交通便利，唯一的不足是卫生间的玻璃不是磨砂的', '短评打分': 5}
{'短评内容': '忙好的', '短评打分': 3}
{'短评内容': '酒店环境卫生不错，交通、购物、停车、就餐都挺方便的，价格也公道。', '短评打分': 5}
