{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '方便！就是早餐能更好点就好了！', '短评打分': 5}
{'短评内容': '挺好的，早餐蛮好的，位置还行', '短评打分': 5}
{'短评内容': '还是不错的酒店，舒服干净。就是房价真心有些贵啊', '短评打分': 5}
{'短评内容': '环境还可以', '短评打分': 5}
{'短评内容': '没入住，退不了', '短评打分': 4}
{'短评内容': '还好吧，蛮方便的，交通便利，吃饭方便及坐车都方便，值得推荐，下次来还会考虑的。地理位置也较理想。行行。', '短评打分': 4}
{'短评内容': '环境不错，睡得很舒服', '短评打分': 5}
{'短评内容': '在椒江同价位的快捷连锁酒店里算是最好的，唯一的不足就是酒店卫生没有特别干净，早餐的种类不是特别多，其他方面都很好.', '短评打分': 5}
{'短评内容': '一般', '短评打分': 5}
{'短评内容': '可以', '短评打分': 5}
{'短评内容': '房房间设施还可以，当时订房还特意叮嘱不要吸烟房，进间后感觉烟味太重，地上好多烟末，周边环境还不错，吃饭坐车挺方便。', '短评打分': 3}
{'短评内容': '交通方便，酒店比较干净，环境还不错。', '短评打分': 5}
{'短评内容': '房间大小还可以，基本整洁，服务尚可', '短评打分': 4}
{'短评内容': '只能说一般，靠路边的房间太吵', '短评打分': 4}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': '都还不错，靠路边稍微有些吵，双层窗户隔音还可以，房间大，很好，热水什么的都不错的。早餐没有保温，冬天凑合吃一口吧。', '短评打分': 4}
{'短评内容': '两个人住还是很划算的，还有早餐', '短评打分': 5}
{'短评内容': '干净整洁，面积大，住的很舒适。下次会来！！！！！！！', '短评打分': 5}
{'短评内容': '房间很好，比较大，比较干净，也安静。就是吃饭要走的还挺远的！', '短评打分': 5}
{'短评内容': '价格好 房间干净 不错这个性价比相比较别的很高了', '短评打分': 5}
{'短评内容': '真心不错 下次还会住。其实住酒店主要在乎干净。我觉得莫泰它做到了', '短评打分': 5}
{'短评内容': '总体感觉不错 干净 就是厕所感觉太简陋了一些 一口气住了四个晚上。', '短评打分': 5}
{'短评内容': '荞麦枕头，很赞。位置距离客运总站也不远，距离市府路也方便哈', '短评打分': 5}
{'短评内容': '距离台州客运总站不远，打车只要起步价即可。酒店地理位置也比较好，出行方便。入住的房间很宽敞，也很干净。', '短评打分': 5}
{'短评内容': '房间环境卫生都可以，就是房间里烟味太重，没有除干净味道。', '短评打分': 3}
{'短评内容': '价钱还算实惠，去年住的时候真不错，今年住的不是很开心。房间有些地方墙皮已经脱落，空调声音很大，最关键的是，住了两天竟然都没有热水。。。洗了两个凉水澡才作罢。', '短评打分': 1}
{'短评内容': '房间挺新 空间大 设施也都很新 不错 推荐入住', '短评打分': 5}
{'短评内容': '位置很不错，房间还可以，服务也很周到，就是房间装修有点老化', '短评打分': 5}
{'短评内容': '环境不错，挺舒服，可能是因为台州的天气潮，墙壁有水质，粉刷开裂', '短评打分': 5}
{'短评内容': '环境设施不错，就是室内的三叉没有考虑通用，没有港式的插头', '短评打分': 5}
{'短评内容': '，订单方便快捷', '短评打分': 3}
{'短评内容': '酒店外观很好，但入住后才发现屋内墙皮已经掉了一地，浴巾也是破洞的，太一般了，不值这个价格。', '短评打分': 1}
{'短评内容': '能及时解决问题遇到的问题，前台很有耐心。服务人员也还不错。', '短评打分': 5}
{'短评内容': '总体来说还是不错的，但是为神马酒店的价格比网上贵呢？', '短评打分': 5}
{'短评内容': '这个酒店总体还是不错得，新酒店嘛，挺干净的。早餐没吃过~', '短评打分': 5}
{'短评内容': '＋环境还不错，推荐。', '短评打分': 3}
{'短评内容': '环境不错。没什么问题。值得推荐。。。。。', '短评打分': 5}
{'短评内容': '设备还是不错的，蛮新的，就是环境有点吵闹。', '短评打分': 5}
{'短评内容': '很舒适  很好 装修很不错  环境也很好  服务也不错', '短评打分': 5}
{'短评内容': '位置不错,装修风格清新,比以往的莫泰要好一点', '短评打分': 5}
{'短评内容': '房间挺大的，很温暖，挺干净，早餐不错，就是热水要开很久才有，值得推荐。', '短评打分': 5}
{'短评内容': '前台态度相当恶劣且有点蛮不讲理。给我开了423，结果我上去打开门里面被子什么都在地上，拖鞋扔在床上，地毯上还扔着一只用过的安全套，一阵恶心的气味将我在不到一分钟之内顶了出来。下楼与前台沟通，我说这明显是有人在住，或者是没有搞卫生。结果前台联系了半天说是她们确认过了给我的房间是干净的房间，我问她，我说被子扔在地上也叫干净的房间是吗？结果这位小姐说了，那肯定是你睡觉过了呀。我差点晕倒，这位漂亮的小姐这', '短评打分': 1}
{'短评内容': '房间很大，大堂也不错，就是有点小贵，还是不错的', '短评打分': 5}
{'短评内容': '房间很大，大堂也不错，就是有点小贵，还是不错的', '短评打分': 5}
{'短评内容': '还可以的，基本设施都有，虽然早餐只是单份的，旁边小吃还是比较多的。', '短评打分': 5}
{'短评内容': '还可以的，基本设施都有，虽然早餐只是单份的，旁边小吃还是比较多的。', '短评打分': 5}
{'短评内容': '环境不错，交通便利，服务周到，但是墙壁有水迹', '短评打分': 5}
{'短评内容': '环境不错，交通便利，服务周到，但是墙壁有水迹', '短评打分': 5}
