{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '好评，值得推荐', '短评打分': 5}
{'短评内容': '住了那么多城市之家，这家相比较是最差的。一开门房间味道很大，虽然有窗户还是能闻到味道。房间里设备都很陈旧，还真对的起房价。晚上睡觉外面噪音很大。幸好我是8点多入住凌晨5点多就退的房，也多亏这噪音没让我睡过头。', '短评打分': 4}
{'短评内容': '经济实惠', '短评打分': 5}
{'短评内容': '长到这么大，我说不出来我最爱的一部电影，说不出来我最爱的一首歌，说不出来我最爱的一个人。时常觉得人生其实没那么有趣，偶尔也会质疑活着的意义，所有来自于书上和别人口中的意义都不曾说服过我。但今天突然觉得，大概人生最大的意义就是用余生去找到那些最爱吧。', '短评打分': 5}
{'短评内容': '一般搬，', '短评打分': 3}
{'短评内容': '很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好', '短评打分': 5}
{'短评内容': '很好很好很好很好很好很好很好很好很好很好很好很好很好很好', '短评打分': 5}
{'短评内容': '不怎么样。实体店打印的发票是99这边是一百多', '短评打分': 1}
{'短评内容': '好的', '短评打分': 5}
{'短评内容': '服务好，干净卫生', '短评打分': 5}
{'短评内容': '很好，一直都选择住他家，干净卫生，前台脾气好，推荐大家入住。而且就在火车站出站口，多路公交底站，交通十分方便', '短评打分': 5}
{'短评内容': '很好，一直都选择住他家，干净卫生，前台脾气好，推荐大家入住。而且就在火车站出站口，多路公交底站，交通十分方便', '短评打分': 5}
{'短评内容': '很好，一直都选择住他家，干净卫生，前台脾气好，推荐大家入住。而且就在火车站出站口，多路公交底站，交通十分方便', '短评打分': 5}
{'短评内容': '房间有异味，空调效果不好而且空调外机就在窗口，工作噪音很大。', '短评打分': 3}
{'短评内容': '非常好的环境很满意服务很好价格实惠', '短评打分': 5}
{'短评内容': '火车站，汽车站都很近。其他一般', '短评打分': 3}
{'短评内容': '位置很好，环境还可以，普通的房间！很简单', '短评打分': 4}
{'短评内容': '火车站旁边，交通方便；房间也挺大，就是地毯看着特别脏，建议地毯一段时间后清洗下。', '短评打分': 4}
{'短评内容': '火车站，汽车站交通方便，有点噪声', '短评打分': 5}
{'短评内容': '房间比较干净，大小也可以，被子和枕头很舒服', '短评打分': 5}
