{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '一个字差', '短评打分': 3}
{'短评内容': '周围环境不好！', '短评打分': 3}
{'短评内容': '位置还好，夜晚突然有一股浓浓的油漆味，差评差评', '短评打分': 2}
{'短评内容': '房卡都没有还要叫服务员开门 房内的噪音太大了其他都还行', '短评打分': 4}
{'短评内容': '地段位子及环境卫生都很好，咋一不好的就是前台给客人借手机冲电器是按时计费的一小时一元有点是贵有点不道德。', '短评打分': 4}
{'短评内容': '好好', '短评打分': 5}
{'短评内容': '好好好好非常好', '短评打分': 5}
{'短评内容': '服务态度很好？', '短评打分': 4}
{'短评内容': '房间有点小', '短评打分': 5}
{'短评内容': '房间里充斥着卫生间下水道的味道，空调效果不好', '短评打分': 2}
{'短评内容': '我们是集美万达影城电影票两次在外面吃饭都吃过最最重要的事？我们在做些有益身心愉快', '短评打分': 5}
{'短评内容': '非常好的地方 去哪都方便', '短评打分': 5}
{'短评内容': '周边交通方便，隐藏在小巷内，有点旧，睡一夜还好。', '短评打分': 4}
{'短评内容': '给父母订的，全程下来只有这家店性价比低些，床单和被套都有破洞。位置还算可以，出行比较方便', '短评打分': 4}
{'短评内容': '交通方便', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '还不错拔就是酒店挺老旧的了', '短评打分': 5}
