{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '酒店服务不错 前台服务很好 强烈推荐入住', '短评打分': 5}
{'短评内容': '酒店周边有大型超市，交通也方便，就是酒店设备老化，卫生间马桶圈都裂了还在用，洗澡后满地流水，反映后给维修好了，早餐质量不太好需改进！', '短评打分': 2}
{'短评内容': '早餐不错，前台服务也不错！值得入住', '短评打分': 5}
{'短评内容': '前台服务员十分热情！', '短评打分': 5}
{'短评内容': '环境不错，服务质量一流', '短评打分': 5}
{'短评内容': '整体不错，给人的感觉比较舒服，服务什么的都挺好', '短评打分': 5}
{'短评内容': '这个价格比我前一晚住的方圆连锁酒店好太多了，进门大堂干净整洁，甚至有点富丽堂皇（相对），房间内冷暖空调操作嚣分开设置，这是第一次见到，非常好！免得去按半天找！热水器水大小、温度也可以！值得推荐！', '短评打分': 5}
{'短评内容': '服务热情，早餐丰盛！', '短评打分': 5}
{'短评内容': '一般！', '短评打分': 4}
{'短评内容': '安静，早餐一般', '短评打分': 4}
{'短评内容': '服务很好，设施有点旧', '短评打分': 5}
{'短评内容': '酒店还好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '为什么要15个字，打字好累的你不知道吗？一切都好！', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 4}
{'短评内容': '卫生条件不错，位置方便快捷，周边有不少好吃的早餐', '短评打分': 5}
{'短评内容': '位置极好，周边交通便利。酒店环境和设施都还好。不错，值得体验。', '短评打分': 3}
{'短评内容': '整体环境不错，床很舒服，但隔音不好！价格偏高，在220符合目前配套装休！', '短评打分': 3}
