{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '早餐冷了。服务一般 还可以吧 有停车场', '短评打分': 4}
{'短评内容': '房间很温馨', '短评打分': 5}
{'短评内容': '性价比较高，周围购物吃饭超级方便。', '短评打分': 4}
{'短评内容': '早餐样式不多，位于闹市，住的是标准房，没有湖景，窗户半封闭，这个价位一家四口住宿是超值了，个人觉得还行。', '短评打分': 4}
{'短评内容': '酒店位置很好，有停车场  对面饭馆很多。就是住的时候走四队新人结婚  入住时人太多 电梯等的时间比较长', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '很不错啦哒', '短评打分': 4}
{'短评内容': '房间卫生还不错，房间内的格局给人感觉也很好，地段也很繁华，附近就有夜宵美食可以品尝，应该来说是一次不错的入住感受。', '短评打分': 5}
{'短评内容': '很干净的酒店，性价比不错哦！', '短评打分': 5}
{'短评内容': '满意', '短评打分': 5}
{'短评内容': '性价比不错，下次还会选择入住', '短评打分': 4}
{'短评内容': '交通比较便利 干净卫生，感觉还可以', '短评打分': 4}
{'短评内容': '酒店不错，安静，房间的窗户就能看多湖水。', '短评打分': 5}
{'短评内容': '价格合理，周边环境不错，商铺饭店很方便', '短评打分': 5}
{'短评内容': '帮同事订的，同事说还可以！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '首先地理位置好，高速下来直行就到酒店，容易找；吃饭方便，名湖食府就在同一幢楼；酒店的房间比较宽敞，高级房双床住一家三口不觉得挤；房间装修比较新，卫生也挺干净；酒店停车方便。不足的是棉被有点潮', '短评打分': 5}
{'短评内容': '酒店位置不错，装修很新，房间很大，特别是我们的房间有一个大浴缸，泡澡哦!', '短评打分': 5}
{'短评内容': '总体很不错的酒店！房间很大、很舒适、装修也挺新，附近超市什么都方便，在镇上比较好，还能看见千岛湖！', '短评打分': 5}
{'短评内容': '虽然不在湖边，但是酒店感觉不错。早餐的品种不多，卫生间是科勒，感觉很好。下次还会再来。由于带着孩子，提前跟酒店确认，酒店当天从双标升级到大床，还是比较满意的。', '短评打分': 5}
{'短评内容': '酒店环境设施都相当好，隔壁就是超市挺方便，晚上也挺安静', '短评打分': 3}
{'短评内容': '酒店相当不错，干净整洁，设施也一应俱全，就是提供的早餐品种和味道还没到位。', '短评打分': 3}
{'短评内容': '房间很大，很舒适，卫生间特别干净，服务也很好', '短评打分': 5}
{'短评内容': '在淳安县市区内。装修硬件设施整体都非常不错，性价比相当高，价格也很实惠！下次还会选择', '短评打分': 5}
{'短评内容': '大堂不是很大，但是房间还是很好的。装修很好，也很新。物有所值。', '短评打分': 5}
{'短评内容': '酒店什么时候装修其实是很重要的。这家酒店由于开业不久，房间内的设施还是非常不错的。相比千岛湖其他动辄上千的酒店来说，性价比还是蛮高的。只是当地的酒店对于早餐不够重视，从其他酒店的点评来看，几乎是通病，就是早餐的选择非常少，就像家里面家常的早饭。', '短评打分': 5}
{'短评内容': '设施好，条件好，服务号，一个字好，值得推荐！', '短评打分': 5}
{'短评内容': '酒店很好，房间卫生很好、房间够大、灯光足够、有浴江、淋浴两者俱备、(建议房间放两瓶赠喝水)、地点靠近湖和食店(大排档)、出门往右走15分种就到、很方便。但早餐58元吃的东西一般、建议酒店改善一下啦、还有堂登记职员态度很好、有礼貌。餐厅服务员工作效率、态度、礼貌不錯。值得再次入住。\n订房如要甴订大床需要提早啊！当天订房只有标准房呢', '短评打分': 5}
{'短评内容': '环境相当不错，不过得知节假日跟平常日价格查一倍，还是有点不爽。条件环境都一流的。', '短评打分': 5}
{'短评内容': '靠马路，太吵，根本达不到4星际标准，下次不会再住', '短评打分': 1}
{'短评内容': '设施不错，路边有杂音。', '短评打分': 3}
{'短评内容': '面朝荒山不叫山景房!!房间刚装修,其他环境还可以.', '短评打分': 1}
