{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '宽敞，干净，床又大又舒服', '短评打分': 5}
{'短评内容': '房间很小，隔音一般般，但旅游只为了玩，住是其次，酒店干净卫生就好了。酒店就在市中心，出行比较方便，周边设施齐全。', '短评打分': 5}
{'短评内容': '房间较小，给纸较小气，其他没毛病', '短评打分': 5}
{'短评内容': '还好，就是旁边贵阳1号在施工，晚上一早都很吵', '短评打分': 5}
{'短评内容': '帮同事预订，酒店环境好，房间大', '短评打分': 5}
{'短评内容': '同事入住觉得酒店环境好，位置好，服务好', '短评打分': 5}
{'短评内容': '很好 环境好 干净 服务态度好', '短评打分': 5}
{'短评内容': '不错-很好', '短评打分': 5}
{'短评内容': '房间在闹市区，可以说生活比较方便。我们在边上饶了一圈，就是房价比较高，很奇怪的，每次来贵阳，住宿都比较紧张。连锁酒店好处就是价格稳定。', '短评打分': 5}
{'短评内容': '比较差 性价比低', '短评打分': 1}
{'短评内容': '酒店服务周到，干净卫生，非常好，基本满意', '短评打分': 5}
{'短评内容': '老旧了点。', '短评打分': 2}
{'短评内容': '一般般吧，房间和图片有差距。', '短评打分': 5}
{'短评内容': '位置一流，室内环境需改进。对得起价格。适合年轻人入住', '短评打分': 3}
{'短评内容': '这个不错～我去了两次贵阳了都是住这一家～位置很好，下楼走不远就是小食街。刚好就在小十字路口那里。房间挺整洁，也挺大。前台服务态度也很好，尽量帮我解决问题。好评吧～', '短评打分': 5}
{'短评内容': '酒店服务不错', '短评打分': 4}
{'短评内容': '188，住的像蜗居……窗子小得可怜……', '短评打分': 4}
{'短评内容': '位置佳、房间大', '短评打分': 4}
{'短评内容': '干净整洁交通方便，但价格偏高', '短评打分': 3}
{'短评内容': '位置在市中心，非常方便。酒店服务很好！每次到贵阳就住这家酒店。', '短评打分': 5}
{'短评内容': '酒店不错', '短评打分': 3}
{'短评内容': '房间内空调空气不清新。', '短评打分': 3}
{'短评内容': '位置相当好，就在市中心，出行方便，周边餐饮非常多。房间还行，有点味道，像是消毒水。', '短评打分': 5}
{'短评内容': '非常不满意', '短评打分': 3}
