{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '早餐很不错', '短评打分': 5}
{'短评内容': '早餐很不错', '短评打分': 5}
{'短评内容': '服务一般....', '短评打分': 4}
{'短评内容': '可以.......', '短评打分': 5}
{'短评内容': 'b不错的', '短评打分': 5}
{'短评内容': '物美价廉服务好，下次还来。', '短评打分': 5}
{'短评内容': '环境好，性价比非常高，满意', '短评打分': 5}
{'短评内容': '性价比超高。  早餐好吃。  下次去一定再住', '短评打分': 5}
{'短评内容': '整体服务不错(*๓´╰╯`๓)♡，不过酒店内  没有可以免费用的饮品 比较坑爹，周边环境是市中心。。。', '短评打分': 4}
{'短评内容': '性价比高！', '短评打分': 5}
{'短评内容': '服务很不错，涪陵市中心区域比较近，周边下去好几个商城，早餐马马虎虎，空调强度一般般，有待提高啊，。。', '短评打分': 4}
{'短评内容': '服务很不错，涪陵市中心区域比较近，周边下去好几个商城，早餐马马虎虎，空调强度一般般，有待提高啊，。。', '短评打分': 4}
{'短评内容': '服务很不错，涪陵市中心区域比较近，周边下去好几个商城，早餐马马虎虎，空调强度一般般，有待提高啊，。。', '短评打分': 4}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '环境优雅，服务挺好的，棒棒哒', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '都挺好的，没让我失望。', '短评打分': 5}
{'短评内容': '性价比一般，像三星。。。。。。。。。。。。，\n\n', '短评打分': 5}
{'短评内容': '酒店还是老了点虽然新装修，但是细节上还是不舒服。门童不让带熟食进入，是不是每个客人进门都要搜包，看看是否有熟食，全国酒店我基本都住过了，但是没有碰到过这样的事情。', '短评打分': 1}
{'短评内容': '涪陵较好的酒店，早餐不好，房间不错，挺大。', '短评打分': 5}
{'短评内容': '酒店的房间比较宽敞，周边出行方便，前台服务以及早餐都值得表扬，推荐入住。毕竟涪陵最好的酒店也就是这里了。', '短评打分': 5}
{'短评内容': '非常好的酒店，房间很大很干净，早餐尤其好。out of expectation', '短评打分': 5}
{'短评内容': '总的感觉一般。没什么不满意，也没什么有印象的东西。', '短评打分': 5}
{'短评内容': '涪陵区最好的了。早餐有点简单，前台服务不好好。其他还算可以。', '短评打分': 5}
{'短评内容': '很不错', '短评打分': 3}
{'短评内容': '酒店很干净，早餐很好吃，服务态度也很好，只是有点旧，车库小了点', '短评打分': 5}
{'短评内容': '服务态度好 环境设施各方面都不错 送的早餐也比较丰富', '短评打分': 5}
{'短评内容': '入住很顺利，商务单间床很大', '短评打分': 3}
{'短评内容': '涪陵出差的首选了。住的很舒服。早餐也很丰盛。', '短评打分': 5}
{'短评内容': 'the breakfast in hotel is quite good', '短评打分': 5}
{'短评内容': '缺点是空调比较吵,卫生间有点臭,不过应该是当地较好的酒店了', '短评打分': 5}
{'短评内容': ' 还行，下次还会考虑入住', '短评打分': 3}
{'短评内容': '品质不错。服务态度好。停车位预留充足。地处城市繁华中心，交通便利。回涪陵我基本上都住这里', '短评打分': 5}
{'短评内容': '满意。', '短评打分': 3}
{'短评内容': '帮朋友订的，还可以，下次可考虑再订这家。。。。。', '短评打分': 5}
{'短评内容': '酒店住的还比较舒适，服务很热情周到，房间收拾的也挺干净，餐厅饭菜也比较可口。', '短评打分': 5}
{'短评内容': '服务卫生方面都挺不错，设施也齐全，出行也比较方便，住的挺满意的。', '短评打分': 5}
{'短评内容': '房间大小正好，设施方面挺齐全，服务也周到，住的还是挺舒适的。', '短评打分': 5}
{'短评内容': '环境比较安静，也比较干净，设施完善，服务周到，总体感觉性价比挺高的。', '短评打分': 5}
{'短评内容': '这家酒店的性价比还是不错的，值得推荐。', '短评打分': 5}
{'短评内容': '房间挺大的，设计的很合理，卫生间也很大，打扫也很干净，灯光很柔和，住的很舒适。', '短评打分': 5}
{'短评内容': '中西合并形式的设计风格，感觉挺有特色，前台服务也挺不错，门童好像是印度人，服务的也很好。', '短评打分': 5}
{'短评内容': '房间布置的挺温馨的，空间也很大，床质量很好，感觉很舒适。', '短评打分': 5}
{'短评内容': '房间挺干净的，设施也完善，隔音还不错，休息的很好。', '短评打分': 5}
{'短评内容': '卫生很好，房间里美什么异味，打扫的很干净，设施也基本齐全。', '短评打分': 5}
{'短评内容': '在当地这是个最好的酒店，真是物有所值，下次还住。', '短评打分': 5}
