{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '新装修过 设施很新新装修过 设施很新新装修过 设施很新新装修过 设施很新新装修过 设施很新新装修过 设施很新新装修过 设施很新', '短评打分': 5}
{'短评内容': '卫生间里只有一条浴巾。。大床房只有一条浴巾。一个毛巾都没有。', '短评打分': 5}
{'短评内容': '非常好', '短评打分': 5}
{'短评内容': '不错，值得入住！！', '短评打分': 5}
{'短评内容': '真不错，，环境好，，而且干净安静，，价格便宜，，', '短评打分': 5}
{'短评内容': '服务一般', '短评打分': 5}
{'短评内容': '电视有一点小，反正我也不看，其他都很高 给满分', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '房间价格相对周边的连锁店还是比较便宜的，房间有窗，这点不错，但是房间也有霉味，虽然不大。房间的被子也有点味道，不知是烟味还是霉味，但也不大，比较敏感的人会闻到。房间的暖气片不热，所以只能开空调了。酒店的地理位置不错，周边有各种市场，吃饭很方便。总体来说，这酒店的性价比很高，完全能满足不是很挑剔的人的需求', '短评打分': 5}
{'短评内容': '不错不错不错不错不错不错不错', '短评打分': 5}
{'短评内容': '房间设施非常老    屋里格局也不好    ', '短评打分': 3}
{'短评内容': '位置不好找，其他还可以', '短评打分': 5}
{'短评内容': '习惯给好评 其实也就那样 酒店嘛 当然比不上家里舒服', '短评打分': 5}
{'短评内容': '不错！', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '环境很好而且很干净。唯一不好的就是稍微离西站远了点。打车都得接近二十块。', '短评打分': 5}
